round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,476371,521841,1790178461885694053,1790178461885525346,168817,0,0.965858,1,1
1,3,714772,177761,1790178461886503235,1790178461886372815,174560,0,0.976813,1,1
2,1,143750,154951,1790178461886707305,1790178461887130345,120343,423040,0.576072,1,1
3,3,420981,139470,1790178461887686159,1790178461888249720,122931,563561,0.000000,1,0
4,1,139100,150680,1790178461888526031,1790178461889021190,120543,495159,0.535758,1,1
5,3,424351,147040,1790178461889579814,1790178461889469104,176470,0,0.922905,1,1
6,7,2527558,204849,1790178467900879687,1790178467900747750,167596,0,0.362574,1,1
7,6,3129098,218847,1790178473913156526,1790178473913021400,171146,0,0.590229,1,1
8,1,191458,210807,1790178473913406143,1790178473914241973,147236,835830,0.372620,1,1
9,1,167048,185718,1790178473914578977,1790178473915008593,151687,429616,0.559243,1,1
10,1,138408,154687,1790178473915320318,1790178473916167998,113037,847680,0.379312,1,1
11,1,134349,148928,1790178473916433613,1790178473916557603,112146,123990,0.783968,1,1
12,6,2563834,246941,1790178482927740342,1790178482928216552,124461,476210,0.546287,1,1
13,1,173930,191300,1790178482928544303,1790178482929475356,89119,931053,0.358909,1,1
14,1,350761,448440,1790178497953744958,1790178497953541121,204027,0,0.568001,1,1
