count_idx,delay_ns,delay_physical_ns,ts_r1_ns,stage1_recv_local_ns,stage1_recv_r1_ns,bits_r1,w12,w34,w14,werner_intermediate,state_after_stage1_peer_id
51,4168,4168,1781174222051498367,1781174222051502535,1781174222051502535,1,1.000000000000,1.000000000000,1.000000000000,0.991698648106,3
52,4136,4136,1781174222051622321,1781174222051626457,1781174222051626457,1,1.000000000000,1.000000000000,1.000000000000,0.991762118850,3
53,4219,4219,1781174222051746407,1781174222051750626,1781174222051750626,1,1.000000000000,1.000000000000,1.000000000000,0.991597500002,3
54,4284,4284,1781174222051871535,1781174222051875819,1781174222051875819,0,1.000000000000,1.000000000000,1.000000000000,0.991468600706,3
55,4314,4314,1781174222051996472,1781174222052000786,1781174222052000786,0,1.000000000000,1.000000000000,1.000000000000,0.991409114374,3
56,4167,4167,1781174222052120596,1781174222052124763,1781174222052124763,2,1.000000000000,1.000000000000,1.000000000000,0.991700631505,3
57,4249,4249,1781174222052244319,1781174222052248568,1781174222052248568,2,1.000000000000,1.000000000000,1.000000000000,0.991538005937,3
58,4225,4225,1781174222052369808,1781174222052374033,1781174222052374033,0,1.000000000000,1.000000000000,1.000000000000,0.991585600904,3
59,4176,4176,1781174222052493741,1781174222052497917,1781174222052497917,3,1.000000000000,1.000000000000,1.000000000000,0.991682781054,3
60,4264,4264,1781174222052617475,1781174222052621739,1781174222052621739,1,1.000000000000,1.000000000000,1.000000000000,0.991508260243,3
61,4367,4367,1781174222052741600,1781174222052745967,1781174222052745967,2,1.000000000000,1.000000000000,1.000000000000,0.991304030578,3
62,4262,4262,1781174222052865582,1781174222052869844,1781174222052869844,3,1.000000000000,1.000000000000,1.000000000000,0.991512226284,3
63,4242,4242,1781174222052989451,1781174222052993693,1781174222052993693,3,1.000000000000,1.000000000000,1.000000000000,0.991551887566,3
64,4170,4170,1781174222053113358,1781174222053117528,1781174222053117528,3,1.000000000000,1.000000000000,1.000000000000,0.991694681319,3
65,4397,4397,1781174222053237109,1781174222053241506,1781174222053241506,1,1.000000000000,1.000000000000,1.000000000000,0.991244554120,3
66,4199,4199,1781174222053361585,1781174222053365784,1781174222053365784,2,1.000000000000,1.000000000000,1.000000000000,0.991637164695,3
67,4212,4212,1781174222053486011,1781174222053490223,1781174222053490223,3,1.000000000000,1.000000000000,1.000000000000,0.991611382464,3
68,4218,4218,1781174222053610781,1781174222053614999,1781174222053614999,1,1.000000000000,1.000000000000,1.000000000000,0.991599483199,3
69,4286,4286,1781174222053736333,1781174222053740619,1781174222053740619,1,1.000000000000,1.000000000000,1.000000000000,0.991464634839,3
70,4170,4170,1781174222053860341,1781174222053864511,1781174222053864511,0,1.000000000000,1.000000000000,1.000000000000,0.991694681319,3
71,4262,4262,1781174222053984922,1781174222053989184,1781174222053989184,0,1.000000000000,1.000000000000,1.000000000000,0.991512226284,3
72,4245,4245,1781174222054113359,1781174222054117604,1781174222054117604,1,1.000000000000,1.000000000000,1.000000000000,0.991545938273,3
73,4179,4179,1781174222054237375,1781174222054241554,1781174222054241554,3,1.000000000000,1.000000000000,1.000000000000,0.991676830975,3
74,4219,4219,1781174222054361075,1781174222054365294,1781174222054365294,2,1.000000000000,1.000000000000,1.000000000000,0.991597500002,3
