count_idx,delay_ns,delay_physical_ns,ts_r2_ns,ts_r2_on_r1_ns,stage2_recv_local_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_final,w14,w56,w_final_raw,state_final_peer_id
51,4635,4635,1781174201740492396,1781174201740492396,1781174201740497031,1781174201740497031,1781174201740497031,0,1.000000000000,1.000000000000,1.000000000000,4
52,4170,4170,1781174201740607143,1781174201740607143,1781174201740611313,1781174201740611313,1781174201740611313,2,1.000000000000,1.000000000000,1.000000000000,4
53,4420,4420,1781174201740729336,1781174201740729336,1781174201740733756,1781174201740733756,1781174201740733756,3,1.000000000000,1.000000000000,1.000000000000,4
54,5371,5371,1781174201740878550,1781174201740878550,1781174201740883921,1781174201740883921,1781174201740883921,0,1.000000000000,1.000000000000,1.000000000000,4
55,4320,4320,1781174201740983466,1781174201740983466,1781174201740987786,1781174201740987786,1781174201740987786,0,1.000000000000,1.000000000000,1.000000000000,4
56,5116,5116,1781174201741102275,1781174201741102275,1781174201741107391,1781174201741107391,1781174201741107391,2,1.000000000000,1.000000000000,1.000000000000,4
57,4191,4191,1781174201741218435,1781174201741218435,1781174201741222626,1781174201741222626,1781174201741222626,0,1.000000000000,1.000000000000,1.000000000000,4
58,6723,6723,1781174201741361604,1781174201741361604,1781174201741368327,1781174201741368327,1781174201741368327,0,1.000000000000,1.000000000000,1.000000000000,4
59,10563,10563,1781174201741478688,1781174201741478688,1781174201741489251,1781174201741489251,1781174201741489251,0,1.000000000000,1.000000000000,1.000000000000,4
60,4049,4049,1781174201741585797,1781174201741585797,1781174201741589846,1781174201741589846,1781174201741589846,0,1.000000000000,1.000000000000,1.000000000000,4
61,3666,3666,1781174201741708181,1781174201741708181,1781174201741711847,1781174201741711847,1781174201741711847,1,1.000000000000,1.000000000000,1.000000000000,4
62,3642,3642,1781174201741831332,1781174201741831332,1781174201741834974,1781174201741834974,1781174201741834974,3,1.000000000000,1.000000000000,1.000000000000,4
63,4445,4445,1781174201741956459,1781174201741956459,1781174201741960904,1781174201741960904,1781174201741960904,0,1.000000000000,1.000000000000,1.000000000000,4
64,3590,3590,1781174201742079128,1781174201742079128,1781174201742082718,1781174201742082718,1781174201742082718,2,1.000000000000,1.000000000000,1.000000000000,4
65,3545,3545,1781174201742202544,1781174201742202544,1781174201742206089,1781174201742206089,1781174201742206089,1,1.000000000000,1.000000000000,1.000000000000,4
66,3997,3997,1781174201742337399,1781174201742337399,1781174201742341396,1781174201742341396,1781174201742341396,3,1.000000000000,1.000000000000,1.000000000000,4
67,4433,4433,1781174201742462888,1781174201742462888,1781174201742467321,1781174201742467321,1781174201742467321,3,1.000000000000,1.000000000000,1.000000000000,4
68,14471,14471,1781174201742617279,1781174201742617279,1781174201742631750,1781174201742631750,1781174201742631750,3,1.000000000000,1.000000000000,1.000000000000,4
69,8754,8754,1781174201742711110,1781174201742711110,1781174201742719864,1781174201742719864,1781174201742719864,0,1.000000000000,1.000000000000,1.000000000000,4
70,10228,10228,1781174201742822161,1781174201742822161,1781174201742832389,1781174201742832389,1781174201742832389,2,1.000000000000,1.000000000000,1.000000000000,4
71,4793,4793,1781174201742935223,1781174201742935223,1781174201742940016,1781174201742940016,1781174201742940016,2,1.000000000000,1.000000000000,1.000000000000,4
72,14509,14509,1781174201743110352,1781174201743110352,1781174201743124861,1781174201743124861,1781174201743124861,0,1.000000000000,1.000000000000,1.000000000000,4
73,10694,10694,1781174201743285247,1781174201743285247,1781174201743295941,1781174201743295941,1781174201743295941,3,1.000000000000,1.000000000000,1.000000000000,4
74,9818,9818,1781174201743465211,1781174201743465211,1781174201743475029,1781174201743475029,1781174201743475029,1,1.000000000000,1.000000000000,1.000000000000,4
75,3818,3818,1781174201743577987,1781174201743577987,1781174201743581805,1781174201743581805,1781174201743581805,3,1.000000000000,1.000000000000,1.000000000000,4
76,4261,4261,1781174201743719874,1781174201743719874,1781174201743724135,1781174201743724135,1781174201743724135,0,1.000000000000,1.000000000000,1.000000000000,4
77,3883,3883,1781174201743815236,1781174201743815236,1781174201743819119,1781174201743819119,1781174201743819119,1,1.000000000000,1.000000000000,1.000000000000,4
78,5689,5689,1781174201743949535,1781174201743949535,1781174201743955224,1781174201743955224,1781174201743955224,1,1.000000000000,1.000000000000,1.000000000000,4
79,20015,20015,1781174201744122105,1781174201744122105,1781174201744142120,1781174201744142120,1781174201744142120,3,1.000000000000,1.000000000000,1.000000000000,4
80,8858,8858,1781174201744226018,1781174201744226018,1781174201744234876,1781174201744234876,1781174201744234876,2,1.000000000000,1.000000000000,1.000000000000,4
81,9098,9098,1781174201744328932,1781174201744328932,1781174201744338030,1781174201744338030,1781174201744338030,3,1.000000000000,1.000000000000,1.000000000000,4
82,4374,4374,1781174201744446509,1781174201744446509,1781174201744450883,1781174201744450883,1781174201744450883,3,1.000000000000,1.000000000000,1.000000000000,4
83,12518,12518,1781174201744558054,1781174201744558054,1781174201744570572,1781174201744570572,1781174201744570572,0,1.000000000000,1.000000000000,1.000000000000,4
84,12062,12062,1781174201744712493,1781174201744712493,1781174201744724555,1781174201744724555,1781174201744724555,0,1.000000000000,1.000000000000,1.000000000000,4
85,3874,3874,1781174201744826069,1781174201744826069,1781174201744829943,1781174201744829943,1781174201744829943,1,1.000000000000,1.000000000000,1.000000000000,4
86,4663,4663,1781174201744950256,1781174201744950256,1781174201744954919,1781174201744954919,1781174201744954919,0,1.000000000000,1.000000000000,1.000000000000,4
87,12620,12620,1781174201745181787,1781174201745181787,1781174201745194407,1781174201745194407,1781174201745194407,1,1.000000000000,1.000000000000,1.000000000000,4
88,10590,10590,1781174201745291360,1781174201745291360,1781174201745301950,1781174201745301950,1781174201745301950,0,1.000000000000,1.000000000000,1.000000000000,4
89,13695,13695,1781174201745460048,1781174201745460048,1781174201745473743,1781174201745473743,1781174201745473743,1,1.000000000000,1.000000000000,1.000000000000,4
90,14201,14201,1781174201745643177,1781174201745643177,1781174201745657378,1781174201745657378,1781174201745657378,3,1.000000000000,1.000000000000,1.000000000000,4
91,9069,9069,1781174201745742988,1781174201745742988,1781174201745752057,1781174201745752057,1781174201745752057,3,1.000000000000,1.000000000000,1.000000000000,4
92,8606,8606,1781174201745877545,1781174201745877545,1781174201745886151,1781174201745886151,1781174201745886151,1,1.000000000000,1.000000000000,1.000000000000,4
93,3905,3905,1781174201745967336,1781174201745967336,1781174201745971241,1781174201745971241,1781174201745971241,3,1.000000000000,1.000000000000,1.000000000000,4
94,3814,3814,1781174201746092592,1781174201746092592,1781174201746096406,1781174201746096406,1781174201746096406,2,1.000000000000,1.000000000000,1.000000000000,4
95,7166,7166,1781174201746294295,1781174201746294295,1781174201746301461,1781174201746301461,1781174201746301461,3,1.000000000000,1.000000000000,1.000000000000,4
