count_idx,delay_ns,delay_physical_ns,final_e2e_via_r2_ns,stage2_link_delay_ns,stage1_delay_ns,ts_r1_ns,ts_r2_ns,ts_r2_on_r1_ns,stage1_recv_r1_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_r1,bits_final,w14,w56,w_final_raw,werner_intermediate,werner_final,state_after_stage1_peer_id,state_final_peer_id
51,38693,38693,38693,3679,4168,1781174222051498367,1781174222051533381,1781174222051533381,1781174222051502535,1781174222051537060,1781174222051537060,1,3,1.000000000000,1.000000000000,1.000000000000,0.991698648106,0.925532529091,3,4
52,66753,66753,66753,3978,4136,1781174222051622321,1781174222051685096,1781174222051685096,1781174222051626457,1781174222051689074,1781174222051689074,1,3,1.000000000000,1.000000000000,1.000000000000,0.991762118850,0.875022218829,3,4
53,43344,43344,43344,4646,4219,1781174222051746407,1781174222051785105,1781174222051785105,1781174222051750626,1781174222051789751,1781174222051789751,1,0,1.000000000000,1.000000000000,1.000000000000,0.991597500002,0.916963143508,3,4
54,40141,40141,40141,3695,4284,1781174222051871535,1781174222051907981,1781174222051907981,1781174222051875819,1781174222051911676,1781174222051911676,0,1,1.000000000000,1.000000000000,1.000000000000,0.991468600706,0.922856064278,3,4
55,38820,38820,38820,3649,4314,1781174222051996472,1781174222052031643,1781174222052031643,1781174222052000786,1781174222052035292,1781174222052035292,0,2,1.000000000000,1.000000000000,1.000000000000,0.991409114374,0.925297473682,3,4
56,38408,38408,38408,3695,4167,1781174222052120596,1781174222052155309,1781174222052155309,1781174222052124763,1781174222052159004,1781174222052159004,2,1,1.000000000000,1.000000000000,1.000000000000,0.991700631505,0.926060233014,3,4
57,38350,38350,38350,3661,4249,1781174222052244319,1781174222052279008,1781174222052279008,1781174222052248568,1781174222052282669,1781174222052282669,2,0,1.000000000000,1.000000000000,1.000000000000,0.991538005937,0.926167662232,3,4
58,38240,38240,38240,3637,4225,1781174222052369808,1781174222052404411,1781174222052404411,1781174222052374033,1781174222052408048,1781174222052408048,0,0,1.000000000000,1.000000000000,1.000000000000,0.991585600904,0.926371441532,3,4
59,37824,37824,37824,3549,4176,1781174222052493741,1781174222052528016,1781174222052528016,1781174222052497917,1781174222052531565,1781174222052531565,3,2,1.000000000000,1.000000000000,1.000000000000,0.991682781054,0.927142503289,3,4
60,38333,38333,38333,3549,4264,1781174222052617475,1781174222052652259,1781174222052652259,1781174222052621739,1781174222052655808,1781174222052655808,1,3,1.000000000000,1.000000000000,1.000000000000,0.991508260243,0.926199152468,3,4
61,38434,38434,38434,3746,4367,1781174222052741600,1781174222052776288,1781174222052776288,1781174222052745967,1781174222052780034,1781174222052780034,2,0,1.000000000000,1.000000000000,1.000000000000,0.991304030578,0.926012079134,3,4
