sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914848825249309,1780914860862055066,1780914860862126826,1780914848825539393,12036805757,-12036587433,-12036696595,109162,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
2,1780914848825557473,1780914860862343256,1780914860862416356,1780914848825821977,12036785783,-12036594379,-12036690081,95702,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
3,1780914848825839937,1780914860862664106,1780914860862688986,1780914848826083052,12036824169,-12036605934,-12036715052,109117,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
4,1780914848826102832,1780914860862876636,1780914860862944496,1780914848826333367,12036773804,-12036611129,-12036692467,81337,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
5,1780914848826350357,1780914860863158897,1780914860863168607,1780914848826554573,12036808540,-12036614034,-12036711287,97253,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
6,1780914848826576232,1780914860863311497,1780914860863368167,1780914848826755259,12036735265,-12036612908,-12036674087,61178,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
7,1780914848826775488,1780914860863600457,1780914860863623367,1780914848827012124,12036824969,-12036611243,-12036718106,106863,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
8,1780914848827033503,1780914860863773747,1780914860863830797,1780914848827216740,12036740244,-12036614057,-12036677151,63093,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
9,1780914848827236409,1780914860864043157,1780914860864065337,1780914848827451365,12036806748,-12036613972,-12036710360,96388,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
10,1780914848827471065,1780914860864204587,1780914860864231767,1780914848827627503,12036733522,-12036604264,-12036668893,64629,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
11,1780914848827647932,1780914860864461727,1780914860864478087,1780914848827857988,12036813795,-12036620099,-12036716947,96848,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
12,1780914848827878018,1780914860864613948,1780914860864636528,1780914848828017345,12036735930,-12036619183,-12036677557,58373,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
13,1780914848828037984,1780914860864850558,1780914860864866048,1780914848828246230,12036812574,-12036619818,-12036716196,96378,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
14,1780914848828266060,1780914860865000668,1780914860865022718,1780914848828401027,12036734608,-12036621691,-12036678150,56458,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
15,1780914848828420167,1780914860865234638,1780914860865250068,1780914848828631353,12036814471,-12036618715,-12036716593,97878,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
16,1780914848828650712,1780914860865386108,1780914860865407328,1780914848828787800,12036735396,-12036619528,-12036677462,57934,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12036678213,-12036696743,-12036682197,-12036678213,19366.462855,9653,56874,76929,54194,62853,98853,56874,0,ok
