sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780659946736498627,1780659953556614250,1780659953556746010,1780659946737056096,6820115623,-6819689914,-6819902769,212854,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
2,1780659946737091935,1780659953557090560,1780659953557247300,1780659946737548196,6819998625,-6819699104,-6819848865,149760,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
3,1780659946737571385,1780659953557657501,1780659953557729411,1780659946737979097,6820086116,-6819750314,-6819918215,167901,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
4,1780659946738001877,1780659953558044051,1780659953558110961,1780659946738348850,6820042174,-6819762111,-6819902143,140031,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
5,1780659946738371210,1780659953558330371,1780659953558363471,1780659946738597156,6819959161,-6819766315,-6819862738,96423,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
6,1780659946738619696,1780659953558578091,1780659953558591591,1780659946738820242,6819958395,-6819771349,-6819864872,93523,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
7,1780659946738842311,1780659953558733121,1780659953558764461,1780659946738992128,6819890810,-6819772333,-6819831572,59238,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
8,1780659946739014128,1780659953558984122,1780659953559005252,1780659946739233123,6819969994,-6819772129,-6819871062,98932,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
9,1780659946739255003,1780659953559225102,1780659953559246292,1780659946739475089,6819970099,-6819771203,-6819870651,99448,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
10,1780659946739497058,1780659953559448772,1780659953559468712,1780659946739699224,6819951714,-6819769488,-6819860601,91113,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
11,1780659946739721944,1780659953559674922,1780659953559695032,1780659946739920290,6819952978,-6819774742,-6819863860,89118,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
12,1780659946739943459,1780659953559836432,1780659953559863742,1780659946740088347,6819892973,-6819775395,-6819834184,58789,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
13,1780659946740110256,1780659953560079492,1780659953560099932,1780659946740328322,6819969236,-6819771610,-6819870423,98813,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
14,1780659946740350411,1780659953560323712,1780659953560343322,1780659946740572757,6819973301,-6819770565,-6819871933,101368,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
15,1780659946740595157,1780659953560546963,1780659953560566473,1780659946740793663,6819951806,-6819772810,-6819862308,89498,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
16,1780659946740815462,1780659953560767393,1780659953560785783,1780659946741012548,6819951931,-6819773235,-6819862583,89348,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
17,1780659946741034838,1780659953560923963,1780659953560950953,1780659946741178505,6819889125,-6819772448,-6819830787,58338,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
18,1780659946741200555,1780659953561177083,1780659953561198593,1780659946741425580,6819976528,-6819773013,-6819874771,101757,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
19,1780659946741448920,1780659953561420113,1780659953561439813,1780659946741666676,6819971193,-6819773137,-6819872165,99028,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
20,1780659946741689096,1780659953561642333,1780659953561673283,1780659946741902912,6819953237,-6819770371,-6819861804,91433,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
21,1780659946741924851,1780659953561877964,1780659953561900714,1780659946742128037,6819953113,-6819772677,-6819862895,90218,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
22,1780659946742149977,1780659953562052904,1780659953562079824,1780659946742306814,6819902927,-6819773010,-6819837969,64958,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
23,1780659946742328343,1780659953562296834,1780659953562316164,1780659946742542979,6819968491,-6819773185,-6819870838,97653,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
24,1780659946742565659,1780659953562535364,1780659953562554904,1780659946742789114,6819969705,-6819765790,-6819867748,101957,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
25,1780659946742810974,1780659953562764674,1780659953562783774,1780659946743013540,6819953700,-6819770234,-6819861967,91733,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
26,1780659946743035799,1780659953562990884,1780659953563011214,1780659946743247095,6819955085,-6819764119,-6819859602,95483,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
27,1780659946743275824,1780659953563162414,1780659953563189004,1780659946743420651,6819886590,-6819768353,-6819827472,59118,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
28,1780659946743443571,1780659953563414765,1780659953563434865,1780659946743661807,6819971194,-6819773058,-6819872126,99068,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
29,1780659946743683186,1780659953563653175,1780659953563673605,1780659946743898482,6819969989,-6819775123,-6819872556,97433,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
30,1780659946743920272,1780659953563873995,1780659953563900105,1780659946744125037,6819953723,-6819775068,-6819864396,89327,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
31,1780659946744146637,1780659953564106525,1780659953564126895,1780659946744352173,6819959888,-6819774722,-6819867305,92583,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
32,1780659946744373813,1780659953564261465,1780659953564289375,1780659946744515520,6819887652,-6819773855,-6819830754,56898,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
33,1780659946744538169,1780659953564507665,1780659953564526795,1780659946744760356,6819969496,-6819766439,-6819867968,101528,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
34,1780659946744782885,1780659953564750405,1780659953564769595,1780659946744999981,6819967520,-6819769614,-6819868567,98953,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
35,1780659946745026201,1780659953564984106,1780659953565004226,1780659946745229156,6819957905,-6819775070,-6819866488,91417,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
36,1780659946745251576,1780659953565204406,1780659953565225176,1780659946745453282,6819952830,-6819771894,-6819862362,90468,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
37,1780659946745475822,1780659953565364346,1780659953565389946,1780659946745614589,6819888524,-6819775357,-6819831941,56583,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
38,1780659946745638108,1780659953565608276,1780659953565628536,1780659946745855354,6819970168,-6819773182,-6819871675,98493,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
39,1780659946745877604,1780659953565846446,1780659953565866066,1780659946746091259,6819968842,-6819774807,-6819871825,97017,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
40,1780659946746113589,1780659953566065896,1780659953566086016,1780659946746311425,6819952307,-6819774591,-6819863449,88858,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
41,1780659946746333465,1780659953566287936,1780659953566307476,1780659946746534591,6819954471,-6819772885,-6819863678,90793,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
42,1780659946746558450,1780659953566447997,1780659953566474007,1780659946746706897,6819889547,-6819767110,-6819828329,61218,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
43,1780659946746729247,1780659953566699497,1780659953566719167,1780659946746945202,6819970250,-6819773965,-6819872108,98142,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
44,1780659946746967662,1780659953566940137,1780659953566960197,1780659946747187208,6819972475,-6819772989,-6819872732,99743,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
45,1780659946747209247,1780659953567171317,1780659953567190997,1780659946747426103,6819962070,-6819764894,-6819863482,98588,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
46,1780659946747448252,1780659953567413477,1780659953567434247,1780659946747662569,6819965225,-6819771678,-6819868452,96773,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
47,1780659946747684719,1780659953567597617,1780659953567628317,1780659946747855875,6819912898,-6819772442,-6819842670,70228,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
48,1780659946747878065,1780659953567856888,1780659953567877068,1780659946748112440,6819978823,-6819764628,-6819871726,107097,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
49,1780659946748134330,1780659953568105078,1780659953568126328,1780659946748357145,6819970748,-6819769183,-6819869966,100782,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6819862526,-6819860704,-6819865131,-6819862526,15113.487372,6376,87703,87917,54668,92353,102273,87703,0,ok
