count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns
51,63886,0,63886,63886,-12037190968,86783
52,79847,0,79847,79847,-12037190968,86783
53,23458,0,23458,23458,-12037190968,86783
54,36179,0,36179,36179,-12037190968,86783
55,51571,0,51571,51571,-12037190968,86783
56,62902,0,62902,62902,-12037190968,86783
57,78234,0,78234,78234,-12037190968,86783
58,94655,0,94655,94655,-12037190968,86783
59,38365,0,38365,38365,-12037190968,86783
60,49326,0,49326,49326,-12037190968,86783
61,63887,0,63887,63887,-12037190968,86783
62,78248,0,78248,78248,-12037190968,86783
63,93799,0,93799,93799,-12037190968,86783
64,37550,0,37550,37550,-12037190968,86783
65,50421,0,50421,50421,-12037190968,86783
66,64483,0,64483,64483,-12037190968,86783
67,82174,0,82174,82174,-12037190968,86783
68,93205,0,93205,93205,-12037190968,86783
69,37126,0,37126,37126,-12037190968,86783
70,49767,0,49767,49767,-12037190968,86783
71,65268,0,65268,65268,-12037190968,86783
72,79069,0,79069,79069,-12037190968,86783
73,76241,0,76241,76241,-12037190968,86783
74,91262,0,91262,91262,-12037190968,86783
75,35053,0,35053,35053,-12037190968,86783
76,46384,0,46384,46384,-12037190968,86783
77,62335,0,62335,62335,-12037190968,86783
78,77556,0,77556,77556,-12037190968,86783
79,93157,0,93157,93157,-12037190968,86783
80,37018,0,37018,37018,-12037190968,86783
81,48070,0,48070,48070,-12037190968,86783
82,61482,0,61482,61482,-12037190968,86783
83,77033,0,77033,77033,-12037190968,86783
84,93904,0,93904,93904,-12037190968,86783
85,36795,0,36795,36795,-12037190968,86783
86,42956,0,42956,42956,-12037190968,86783
87,55797,0,55797,55797,-12037190968,86783
88,68309,0,68309,68309,-12037190968,86783
89,88060,0,88060,88060,-12037190968,86783
90,31941,0,31941,31941,-12037190968,86783
91,43252,0,43252,43252,-12037190968,86783
92,55693,0,55693,55693,-12037190968,86783
93,69444,0,69444,69444,-12037190968,86783
94,85605,0,85605,85605,-12037190968,86783
95,29516,0,29516,29516,-12037190968,86783
96,43058,0,43058,43058,-12037190968,86783
97,57139,0,57139,57139,-12037190968,86783
98,70420,0,70420,70420,-12037190968,86783
99,89311,0,89311,89311,-12037190968,86783
100,33282,0,33282,33282,-12037190968,86783
101,42083,0,42083,42083,-12037190968,86783
