sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914872554130220,1780914884591573281,1780914884591716111,1780914872554693609,12037443061,-12037022502,-12037232782,210279,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
2,1780914872554713139,1780914884592139801,1780914884592331112,1780914872555316107,12037426662,-12037015005,-12037220834,205828,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
3,1780914872555336836,1780914884592782712,1780914884592860532,1780914872555990693,12037445876,-12036869839,-12037157858,288018,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
4,1780914872556009603,1780914884593376442,1780914884593437442,1780914872556359296,12037366839,-12037078146,-12037222493,144346,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
5,1780914872556377626,1780914884593659382,1780914884593686222,1780914872556602251,12037281756,-12037083971,-12037182864,98892,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
6,1780914872556620351,1780914884593902003,1780914884593922533,1780914872556834548,12037281652,-12037087985,-12037184819,96833,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
7,1780914872556852557,1780914884594089773,1780914884594119173,1780914872557031854,12037237216,-12037087319,-12037162268,74948,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
8,1780914872557049913,1780914884594351033,1780914884594368483,1780914872557281149,12037301120,-12037087334,-12037194227,106893,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
9,1780914872557299258,1780914884594596433,1780914884594612603,1780914872557522144,12037297175,-12037090459,-12037193817,103358,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
10,1780914872557539944,1780914884594818363,1780914884594834443,1780914872557744830,12037278419,-12037089613,-12037184016,94403,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
11,1780914872557762929,1780914884595041193,1780914884595067263,1780914872557980635,12037278264,-12037086628,-12037182446,95818,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
12,1780914872558000205,1780914884595219513,1780914884595242484,1780914872558140022,12037219308,-12037102462,-12037160885,58423,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
13,1780914872558158771,1780914884595454414,1780914884595470124,1780914872558366277,12037295643,-12037103847,-12037199745,95898,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
14,1780914872558384547,1780914884595678274,1780914884595694274,1780914872558590323,12037293727,-12037103951,-12037198839,94888,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
15,1780914872558608593,1780914884595893204,1780914884595909274,1780914872558804689,12037284611,-12037104585,-12037194598,90013,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
16,1780914872558822578,1780914884596102054,1780914884596119244,1780914872559017274,12037279476,-12037101970,-12037190723,88753,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
17,1780914872559035524,1780914884596251144,1780914884596282514,1780914872559179091,12037215620,-12037103423,-12037159522,56098,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
18,1780914872559197561,1780914884596493914,1780914884596509464,1780914872559411227,12037296353,-12037098237,-12037197295,99058,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
19,1780914872559429056,1780914884596724254,1780914884596739505,1780914872559636052,12037295198,-12037103453,-12037199326,95872,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
20,1780914872559654022,1780914884596936215,1780914884596951245,1780914872559847279,12037282193,-12037103966,-12037193080,89113,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
21,1780914872559865898,1780914884597144335,1780914884597160505,1780914872560057605,12037278437,-12037102900,-12037190669,87768,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
22,1780914872560077334,1780914884597293065,1780914884597315065,1780914872560210942,12037215731,-12037104123,-12037159927,55804,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
23,1780914872560229181,1780914884597526405,1780914884597542395,1780914872560438777,12037297224,-12037103618,-12037200421,96803,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
24,1780914872560456767,1780914884597751495,1780914884597767515,1780914872560663943,12037294728,-12037103572,-12037199150,95578,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
25,1780914872560683032,1780914884597964045,1780914884597979905,1780914872560876418,12037281013,-12037103487,-12037192250,88763,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
26,1780914872560894248,1780914884598174685,1780914884598190455,1780914872561086434,12037280437,-12037104021,-12037192229,88208,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
27,1780914872561104494,1780914884598320076,1780914884598339786,1780914872561234841,12037215582,-12037104945,-12037160264,55318,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
28,1780914872561252661,1780914884598548566,1780914884598564896,1780914872561460117,12037295905,-12037104779,-12037200342,95563,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12037190968,-12037188803,-12037192720,-12037190968,14588.413897,6606,86783,85046,53134,89098,97652,86783,0,ok
