sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914855931645196,1780914867968682642,1780914867968761512,1780914855932056148,12037037446,-12036705364,-12036871405,166041,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
2,1780914855932073938,1780914867969109253,1780914867969177243,1780914855932470091,12037035315,-12036707152,-12036871234,164081,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
3,1780914855932488290,1780914867969515533,1780914867969582403,1780914855932872823,12037027243,-12036709580,-12036868412,158831,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
4,1780914855932889482,1780914867969864763,1780914867969888363,1780914855933145367,12036975281,-12036742996,-12036859139,116142,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
5,1780914855933163387,1780914867970120393,1780914867970139223,1780914855933391462,12036957006,-12036747761,-12036852384,104622,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
6,1780914855933407742,1780914867970349013,1780914867970367393,1780914855933616978,12036941271,-12036750415,-12036845843,95428,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
7,1780914855933633258,1780914867970510053,1780914867970536394,1780914855933787945,12036876795,-12036748449,-12036812622,64173,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
8,1780914855933803784,1780914867970763224,1780914867970786024,1780914855934039360,12036959440,-12036746664,-12036853052,106388,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
9,1780914855934056369,1780914867971016524,1780914867971033524,1780914855934283225,12036960155,-12036750299,-12036855227,104928,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
10,1780914855934299514,1780914867971241594,1780914867971258264,1780914855934508290,12036942080,-12036749974,-12036846027,96053,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
11,1780914855934527680,1780914867971470544,1780914867971487054,1780914855934726366,12036942864,-12036760688,-12036851776,91088,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
12,1780914855934743476,1780914867971619404,1780914867971641704,1780914855934884083,12036875928,-12036757621,-12036816775,59153,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
13,1780914855934901222,1780914867971857024,1780914867971874874,1780914855935115828,12036955802,-12036759046,-12036857424,98378,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
14,1780914855935132408,1780914867972091855,1780914867972108405,1780914855935345925,12036959447,-12036762480,-12036860964,98483,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
15,1780914855935362194,1780914867972306895,1780914867972323775,1780914855935561230,12036944701,-12036762545,-12036853623,91078,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
16,1780914855935577170,1780914867972520405,1780914867972533065,1780914855935767336,12036943235,-12036765729,-12036854482,88753,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
17,1780914855935782426,1780914867972659405,1780914867972676545,1780914855935911673,12036876979,-12036764872,-12036820926,56053,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-12036852099,-12036850166,-12036854401,-12036852099,14986.088340,6431,88833,86922,54858,91243,99572,88833,0,ok
