sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780660038976304181,1780660045798172247,1780660045798298317,1780660038976718253,6821868066,-6821580064,-6821724065,144001,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
2,1780660038976738983,1780660045798592877,1780660045798732387,1780660038977140995,6821853894,-6821591392,-6821722643,131251,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
3,1780660038977160304,1780660045799041317,1780660045799147338,1780660038977557996,6821881013,-6821589342,-6821735178,145835,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
4,1780660038977578756,1780660045799463678,1780660045799545648,1780660038977898130,6821884922,-6821647518,-6821766220,118702,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
5,1780660038977918609,1780660045799772918,1780660045799797278,1780660038978155535,6821854309,-6821641743,-6821748026,106283,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
6,1780660038978173884,1780660045800022248,1780660045800046558,1780660038978391740,6821848364,-6821654818,-6821751591,96773,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
7,1780660038978411090,1780660045800195858,1780660045800226198,1780660038978570236,6821784768,-6821655962,-6821720365,64403,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
8,1780660038978589366,1780660045800454938,1780660045800477648,1780660038978818871,6821865572,-6821658777,-6821762175,103397,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
9,1780660038978837282,1780660045800706489,1780660045800728409,1780660038979075877,6821869207,-6821652532,-6821760870,108337,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
10,1780660038979095167,1780660045800946209,1780660045800967249,1780660038979309183,6821851042,-6821658066,-6821754554,96488,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
11,1780660038979337312,1780660045801185799,1780660045801206739,1780660038979546748,6821848487,-6821659991,-6821754239,94248,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
12,1780660038979565438,1780660045801349319,1780660045801376009,1780660038979705665,6821783881,-6821670344,-6821727113,56768,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
13,1780660038979723974,1780660045801588759,1780660045801609369,1780660038979937040,6821864785,-6821672329,-6821768557,96228,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
14,1780660038979955280,1780660045801818789,1780660045801839389,1780660038980165786,6821863509,-6821673603,-6821768556,94953,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
15,1780660038980183725,1780660045802036879,1780660045802058080,1780660038980386591,6821853154,-6821671489,-6821762322,90832,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
16,1780660038980405401,1780660045802256060,1780660045802277160,1780660038980604207,6821850659,-6821672953,-6821761806,88853,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
17,1780660038980622716,1780660045802405950,1780660045802431780,1780660038980758184,6821783234,-6821673596,-6821728415,54819,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
18,1780660038980776473,1780660045802639290,1780660045802659970,1780660038980989449,6821862817,-6821670521,-6821766669,96148,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6821760309,-6821757860,-6821761959,-6821760309,14759.877115,6543,86883,85465,53658,89583,97782,86883,0,ok
