sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914866907803132,1780914878945125408,1780914878945255068,1780914866908305112,12037322276,-12036949956,-12037136116,186160,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
2,1780914866908329151,1780914878945505108,1780914878945540328,1780914866908566236,12037175957,-12036974092,-12037075025,100932,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
3,1780914866908589756,1780914878945767078,1780914878945797298,1780914866909032437,12037177322,-12036764861,-12036971092,206230,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
4,1780914866909055137,1780914878946215999,1780914878946244859,1780914866909259513,12037160862,-12036985346,-12037073104,87758,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
5,1780914866909282382,1780914878946453069,1780914878946470609,1780914866909490118,12037170687,-12036980491,-12037075589,95098,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
6,1780914866909512398,1780914878946632649,1780914878946659559,1780914866909671074,12037120251,-12036988485,-12037054368,65883,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
7,1780914866909693054,1780914878946877519,1780914878946894759,1780914866909904620,12037184465,-12036990139,-12037087302,97163,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
8,1780914866909932859,1780914878947055229,1780914878947082489,1780914866910093976,12037122370,-12036988513,-12037055442,66928,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
9,1780914866910116886,1780914878947292329,1780914878947308139,1780914866910319103,12037175443,-12036989036,-12037082240,93203,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
10,1780914866910341272,1780914878947441019,1780914878947463219,1780914866910475879,12037099747,-12036987340,-12037043544,56203,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-12037045579,-12037064434,-12037076124,-12037045579,18764.864703,11193,56174,75430,53374,86328,97043,56174,1,warn
