round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,448347,476958,1790175731451489136,1790175731451249992,259425,0,0.967704,1,1
1,2,871534,445737,1790175731452412901,1790175731452173770,249171,0,0.661084,1,1
2,1,420097,427277,1790175731452858998,1790175731452813862,239539,0,0.000000,1,0
3,1,390836,398406,1790175731453453647,1790175731453215026,238721,0,0.000000,1,0
4,2,774172,387306,1790175731454244439,1790175731454010616,263594,0,0.527481,1,1
5,3,1165098,393616,1790175731455448468,1790175731455210970,237578,0,0.351145,1,1
6,2,739072,372186,1790175731456203880,1790175731455971100,273751,0,0.631900,1,1
7,1,378496,386606,1790175731456632537,1790175731456392754,239873,0,0.758854,1,1
8,1,370236,377506,1790175731457024313,1790175731456789329,279194,0,0.782308,1,1
9,3,1117917,372976,1790175731458195681,1790175731457962433,273269,0,0.361340,1,1
10,2,749242,376916,1790175731458994204,1790175731458757613,236671,0,0.533214,1,1
11,1,376686,383806,1790175731459386410,1790175731459141688,244802,0,0.000000,1,0
12,1,370166,376746,1790175731459772236,1790175731459613102,236395,0,0.913055,1,1
13,1,379746,387286,1790175731460238063,1790175731459997397,240746,0,0.955319,1,1
14,1,724198,756688,1790175746481129688,1790175746480833597,296221,0,0.950081,1,1
15,2,1111291,597226,1790175746482312930,1790175746482067561,260199,0,0.527070,1,1
16,2,842939,432344,1790175746483188319,1790175746482954329,250590,0,0.624220,1,1
17,1,398535,409195,1790175746483613494,1790175746483376814,254230,0,0.838938,1,1
18,2,795628,403274,1790175746484434022,1790175746484195413,238689,0,0.668235,1,1
19,1,383254,393784,1790175746484839106,1790175746484605278,271309,0,0.776866,1,1
20,3,1181242,397794,1790175746486071049,1790175746485833741,237388,0,0.000000,1,0
21,2,771248,395894,1790175746486862817,1790175746486618931,275507,0,0.531303,1,1
22,2,761698,379384,1790175746487669426,1790175746487433660,235856,0,0.937022,1,1
23,1,367234,377644,1790175746488056740,1790175746488042312,246210,0,0.791364,1,1
24,1,370834,381874,1790175746488685076,1790175746488449687,276080,0,0.000000,1,0
25,1,365593,376254,1790175746489104560,1790175746488871981,276850,0,0.761614,1,1
26,1,373334,384104,1790175746489534685,1790175746489298675,276990,0,0.754308,1,1
27,1,370263,380503,1790175746489959299,1790175746489723310,276080,0,0.758489,1,1
28,1,372024,384774,1790175746490384494,1790175746490148354,278910,0,0.759256,1,1
29,2,747748,377704,1790175746491188382,1790175746490954854,272359,0,0.516318,1,1
