round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,384059,430948,1790175731451322731,1790175731451249992,72829,0,0.967704,1,1
1,2,458350,234710,1790175731451867750,1790175731452173770,91919,306020,0.661084,1,1
2,3,559368,173400,1790175731452883157,1790175731452813862,69365,0,0.000000,1,0
3,2,292319,166790,1790175731453205126,1790175731453215026,63520,9900,0.000000,1,0
4,1,138979,158579,1790175731453442675,1790175731454010616,61097,567941,0.527481,1,1
5,1,140130,160930,1790175731454233943,1790175731455210970,63091,977027,0.351145,1,1
6,2,281890,147540,1790175731455578200,1790175731455971100,60478,392900,0.631900,1,1
7,1,131490,154040,1790175731456183598,1790175731456392754,61833,209156,0.758854,1,1
8,1,132809,152349,1790175731456611906,1790175731456789329,68737,177423,0.782308,1,1
9,1,132159,151549,1790175731457011615,1790175731457962433,76240,950818,0.361340,1,1
10,1,138139,157169,1790175731458200962,1790175731458757613,63998,556651,0.533214,1,1
11,2,285010,152030,1790175731459129220,1790175731459141688,67161,12468,0.000000,1,0
12,3,429639,143240,1790175731459663278,1790175731459613102,114906,0,0.913055,1,1
13,2,268509,142690,1790175731460017397,1790175731459997397,88470,0,0.955319,1,1
14,1,442340,536778,1790175746481101609,1790175746480833597,268202,0,0.950081,1,1
15,1,517889,630796,1790175746481747505,1790175746482067561,225622,320056,0.527070,1,1
16,1,351572,400081,1790175746482712403,1790175746482954329,100138,241926,0.624220,1,1
17,1,229045,260694,1790175746483316131,1790175746483376814,97543,60683,0.838938,1,1
18,2,388301,185566,1790175746483890678,1790175746484195413,64187,304735,0.668235,1,1
19,1,139407,159987,1790175746484423066,1790175746484605278,60753,182212,0.776866,1,1
20,1,131647,151057,1790175746484819227,1790175746485833741,64762,1014514,0.000000,1,0
21,1,135808,155227,1790175746486057181,1790175746486618931,61966,561750,0.531303,1,1
22,5,733314,148157,1790175746487436720,1790175746487433660,66889,0,0.937022,1,1
23,4,571027,150187,1790175746488100185,1790175746488042312,57933,0,0.791364,1,1
24,1,125777,144786,1790175746488253722,1790175746488449687,61069,195965,0.000000,1,0
25,1,130757,150606,1790175746488665683,1790175746488871981,59356,206298,0.761614,1,1
26,1,129468,148978,1790175746489082504,1790175746489298675,61153,216171,0.754308,1,1
27,1,131237,151436,1790175746489513485,1790175746489723310,63769,209825,0.758489,1,1
28,1,129217,148837,1790175746489938765,1790175746490148354,59875,209589,0.759256,1,1
29,1,130287,150296,1790175746490360006,1790175746490954854,60217,594848,0.516318,1,1
