round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175731451249992,0.993044,0.974482,0.967704,1
1,1790175731452173770,0.985378,0.670893,0.661084,1
2,1790175731452813862,0.815146,0.991149,0.000000,0
3,1790175731453215026,0.991933,0.924577,0.000000,0
4,1790175731454010616,0.992707,0.531357,0.527481,1
5,1790175731455210970,0.992697,0.353728,0.351145,1
6,1790175731455971100,0.992806,0.636479,0.631900,1
7,1790175731456392754,0.991972,0.764995,0.758854,1
8,1790175731456789329,0.992955,0.787858,0.782308,1
9,1790175731457962433,0.992420,0.364100,0.361340,1
10,1790175731458757613,0.992637,0.537169,0.533214,1
11,1790175731459141688,0.992955,0.928273,0.000000,0
12,1790175731459613102,0.919506,0.992985,0.913055,1
13,1790175731459997397,0.993024,0.962030,0.955319,1
14,1790175746480833597,0.957587,0.992162,0.950081,1
15,1790175746482067561,0.982859,0.536262,0.527070,1
16,1790175746482954329,0.984719,0.633906,0.624220,1
17,1790175746483376814,0.989476,0.847861,0.838938,1
18,1790175746484195413,0.991982,0.673636,0.668235,1
19,1790175746484605278,0.992598,0.782660,0.776866,1
20,1790175746485833741,0.992439,0.341658,0.000000,0
21,1790175746486618931,0.992191,0.535485,0.531303,1
22,1790175746487433660,0.992935,0.943689,0.937022,1
23,1790175746488042312,0.796812,0.993163,0.791364,1
24,1790175746488449687,0.992260,0.776292,0.000000,0
25,1790175746488871981,0.992766,0.767163,0.761614,1
26,1790175746489298675,0.992519,0.759993,0.754308,1
27,1790175746489723310,0.993064,0.763786,0.758489,1
28,1790175746490148354,0.993084,0.764544,0.759256,1
29,1790175746490954854,0.992538,0.520200,0.516318,1
