count_index,ts_swap,werner,success_bit
0,1789567831962707317,0.000000,0
1,1789567831963113032,0.000000,0
2,1789567831963545476,0.000000,0
3,1789567831963952821,0.000000,0
4,1789567831964360765,0.931000,1
5,1789567831964768560,0.000000,0
6,1789567831965175765,0.931000,1
7,1789567831965584059,0.000000,0
8,1789567831965991334,0.931000,1
9,1789567831966398298,0.931000,1
10,1789567831966805233,0.000000,0
11,1789567831967211958,0.931000,1
12,1789567831967618892,0.931000,1
13,1789567831968025617,0.931000,1
14,1789567831968432391,0.931000,1
15,1789567831968839606,0.000000,0
16,1789567831969246911,0.931000,1
17,1789567831969654015,0.931000,1
18,1789567831970061450,0.931000,1
19,1789567831970468175,0.931000,1
20,1789567831970875149,0.931000,1
21,1789567831971281934,0.000000,0
22,1789567831971689098,0.000000,0
23,1789567831972095753,0.931000,1
24,1789567831972502518,0.931000,1
25,1789567831972909472,0.000000,0
26,1789567831973316737,0.931000,1
27,1789567831973723911,0.000000,0
28,1789567831974130706,0.000000,0
29,1789567831974537671,0.000000,0
30,1789567831974944545,0.931000,1
31,1789567831975351780,0.000000,0
32,1789567831975758885,0.931000,1
33,1789567831976165739,0.931000,1
34,1789567831976572564,0.931000,1
35,1789567831976979198,0.931000,1
36,1789567831977386593,0.931000,1
37,1789567831977793648,0.000000,0
38,1789567831978200292,0.000000,0
39,1789567831978607207,0.000000,0
40,1789567831979013901,0.931000,1
41,1789567831979420556,0.000000,0
42,1789567831979827531,0.000000,0
43,1789567831980234345,0.000000,0
44,1789567831980641240,0.931000,1
45,1789567831981048825,0.931000,1
46,1789567831981456089,0.931000,1
47,1789567831981863294,0.000000,0
48,1789567831982270308,0.000000,0
49,1789567831982677123,0.931000,1
50,1789567831983083978,0.000000,0
51,1789567831983494312,0.000000,0
52,1789567831983901867,0.931000,1
53,1789567831984309081,0.931000,1
54,1789567831984716196,0.931000,1
55,1789567831985123151,0.931000,1
56,1789567831985530645,0.931000,1
57,1789567831985937850,0.000000,0
58,1789567831986344714,0.931000,1
59,1789567831986751699,0.931000,1
60,1789567831987158834,0.000000,0
61,1789567831987566898,0.931000,1
62,1789567831987974723,0.000000,0
63,1789567831988381897,0.931000,1
64,1789567831988790572,0.931000,1
65,1789567831989210187,0.000000,0
66,1789567831989617851,0.000000,0
67,1789567831990024976,0.931000,1
68,1789567831990432430,0.000000,0
69,1789567831990839505,0.931000,1
70,1789567831991246550,0.000000,0
71,1789567831991653584,0.931000,1
72,1789567831992060739,0.000000,0
73,1789567831992467303,0.931000,1
74,1789567831992874188,0.931000,1
75,1789567831993281483,0.931000,1
76,1789567831993688727,0.000000,0
77,1789567831994095802,0.931000,1
78,1789567831994502746,0.000000,0
79,1789567831994909431,0.931000,1
80,1789567831995316016,0.000000,0
81,1789567831995722870,0.931000,1
82,1789567831996130005,0.931000,1
83,1789567831996536750,0.931000,1
84,1789567831996943594,0.931000,1
85,1789567831997351179,0.931000,1
86,1789567831997758693,0.931000,1
87,1789567831998165348,0.931000,1
88,1789567831998572653,0.931000,1
89,1789567831998979617,0.000000,0
90,1789567831999386162,0.931000,1
91,1789567831999792996,0.931000,1
92,1789567832000200141,0.931000,1
93,1789567832000607526,0.931000,1
94,1789567832001014220,0.000000,0
95,1789567832001421255,0.000000,0
96,1789567832001828320,0.000000,0
97,1789567832002234824,0.931000,1
98,1789567832002642309,0.000000,0
99,1789567832003048943,0.000000,0
100,1789567832003455558,0.931000,1
101,1789567832003864273,0.000000,0
102,1789567832004271217,0.931000,1
103,1789567832004678362,0.000000,0
104,1789567832005085346,0.931000,1
105,1789567832005492631,0.000000,0
106,1789567832005899226,0.931000,1
107,1789567832006305800,0.931000,1
108,1789567832006712665,0.000000,0
109,1789567832007119550,0.931000,1
110,1789567832007526424,0.931000,1
111,1789567832007933479,0.931000,1
112,1789567832008340513,0.931000,1
113,1789567832008747208,0.000000,0
114,1789567832009154023,0.000000,0
115,1789567832009561207,0.931000,1
116,1789567832009968012,0.000000,0
117,1789567832010374976,0.000000,0
118,1789567832010781721,0.000000,0
119,1789567832011188676,0.931000,1
120,1789567832011595500,0.931000,1
121,1789567832012002455,0.931000,1
122,1789567832012409350,0.000000,0
123,1789567832012816484,0.931000,1
124,1789567832013224009,0.931000,1
125,1789567832013630813,0.931000,1
126,1789567832014037598,0.931000,1
127,1789567832014445183,0.931000,1
128,1789567832014852357,0.931000,1
129,1789567832015259242,0.000000,0
130,1789567832015666036,0.000000,0
131,1789567832016072611,0.000000,0
132,1789567832016483676,0.931000,1
133,1789567832016890530,0.000000,0
134,1789567832017298345,0.000000,0
135,1789567832017705249,0.931000,1
136,1789567832018112054,0.931000,1
137,1789567832018519179,0.931000,1
138,1789567832018926123,0.000000,0
139,1789567832019332778,0.931000,1
140,1789567832019739603,0.931000,1
141,1789567832020146267,0.931000,1
142,1789567832020553622,0.000000,0
143,1789567832020960886,0.931000,1
144,1789567832021367861,0.000000,0
145,1789567832021774776,0.000000,0
146,1789567832022181530,0.931000,1
147,1789567832022588415,0.000000,0
148,1789567832022995109,0.000000,0
149,1789567832023401924,0.931000,1
150,1789567832023808819,0.931000,1
151,1789567832024215433,0.000000,0
152,1789567832024624338,0.931000,1
153,1789567832025031043,0.931000,1
154,1789567832025438587,0.000000,0
155,1789567832025845482,0.931000,1
156,1789567832026252026,0.931000,1
157,1789567832026659121,0.931000,1
158,1789567832027065916,0.931000,1
159,1789567832027472780,0.000000,0
160,1789567832027879705,0.000000,0
161,1789567832028286239,0.931000,1
162,1789567832028693394,0.000000,0
163,1789567832029100059,0.931000,1
164,1789567832029507253,0.000000,0
165,1789567832029913978,0.931000,1
166,1789567832030320523,0.000000,0
167,1789567832030727357,0.931000,1
168,1789567832031134392,0.931000,1
169,1789567832031541216,0.931000,1
170,1789567832031947891,0.931000,1
171,1789567832032354436,0.931000,1
172,1789567832032761230,0.000000,0
173,1789567832033168135,0.931000,1
174,1789567832033575849,0.000000,0
175,1789567832033982574,0.000000,0
176,1789567832034389349,0.000000,0
177,1789567832034796193,0.000000,0
178,1789567832035202918,0.931000,1
179,1789567832035609673,0.000000,0
180,1789567832036016637,0.931000,1
181,1789567832036423422,0.931000,1
182,1789567832036830326,0.931000,1
183,1789567832037237321,0.000000,0
184,1789567832037644436,0.931000,1
185,1789567832038051060,0.000000,0
186,1789567832038457635,0.000000,0
187,1789567832038864379,0.000000,0
188,1789567832039270924,0.000000,0
189,1789567832039677839,0.000000,0
190,1789567832040084613,0.000000,0
191,1789567832040491518,0.931000,1
192,1789567832040898383,0.931000,1
193,1789567832041305597,0.931000,1
194,1789567832041712482,0.000000,0
195,1789567832042119306,0.931000,1
196,1789567832042526281,0.931000,1
197,1789567832042933056,0.931000,1
198,1789567832043339820,0.931000,1
199,1789567832043746685,0.931000,1
200,1789567832044153979,0.000000,0
201,1789567832044561184,0.931000,1
202,1789567832044968089,0.931000,1
203,1789567832045376563,0.931000,1
204,1789567832045783698,0.000000,0
205,1789567832046190363,0.931000,1
206,1789567832046597467,0.931000,1
207,1789567832047004022,0.931000,1
208,1789567832047410866,0.000000,0
209,1789567832047817991,0.931000,1
210,1789567832048224666,0.000000,0
211,1789567832048632040,0.931000,1
212,1789567832049038715,0.931000,1
213,1789567832049446219,0.931000,1
214,1789567832049853264,0.000000,0
215,1789567832050259979,0.000000,0
216,1789567832050666983,0.931000,1
217,1789567832051073788,0.000000,0
218,1789567832051484992,0.000000,0
219,1789567832051891757,0.931000,1
220,1789567832052298562,0.931000,1
221,1789567832052705476,0.000000,0
222,1789567832053112331,0.000000,0
223,1789567832053519736,0.000000,0
224,1789567832053926410,0.931000,1
225,1789567832054333065,0.931000,1
226,1789567832054740129,0.000000,0
227,1789567832055146974,0.000000,0
228,1789567832055554089,0.931000,1
229,1789567832055961033,0.000000,0
230,1789567832056367868,0.000000,0
231,1789567832056774722,0.931000,1
232,1789567832057181307,0.931000,1
233,1789567832057588892,0.000000,0
234,1789567832057995976,0.931000,1
235,1789567832058402611,0.931000,1
236,1789567832058809506,0.000000,0
237,1789567832059216260,0.931000,1
238,1789567832059623235,0.931000,1
239,1789567832060029829,0.931000,1
240,1789567832060436624,0.000000,0
241,1789567832060843629,0.000000,0
242,1789567832061251103,0.000000,0
