count_index,ts_swap,werner,success_bit
0,1789567821759556107,0.931000,1
1,1789567821759987882,0.931000,1
2,1789567821760416156,0.931000,1
3,1789567821760823971,0.000000,0
4,1789567821761232465,0.000000,0
5,1789567821761639740,0.000000,0
6,1789567821762046554,0.000000,0
7,1789567821762453989,0.931000,1
8,1789567821762861054,0.931000,1
9,1789567821763268028,0.000000,0
10,1789567821763675473,0.000000,0
11,1789567821764082487,0.931000,1
12,1789567821764489712,0.931000,1
13,1789567821764896747,0.931000,1
14,1789567821765304491,0.000000,0
15,1789567821765711836,0.931000,1
16,1789567821766118710,0.931000,1
17,1789567821766525855,0.931000,1
18,1789567821766932749,0.931000,1
19,1789567821767339784,0.000000,0
20,1789567821767747139,0.000000,0
21,1789567821768153933,0.931000,1
22,1789567821768561008,0.000000,0
23,1789567821768968062,0.931000,1
24,1789567821769375287,0.931000,1
25,1789567821769783621,0.000000,0
26,1789567821770190436,0.000000,0
27,1789567821770597881,0.931000,1
28,1789567821771005675,0.000000,0
29,1789567821771413610,0.931000,1
30,1789567821771820985,0.000000,0
31,1789567821772228239,0.931000,1
32,1789567821772635374,0.931000,1
33,1789567821773043138,0.931000,1
34,1789567821773450793,0.931000,1
35,1789567821773857848,0.000000,0
36,1789567821774265102,0.931000,1
37,1789567821774672487,0.000000,0
38,1789567821775079811,0.931000,1
39,1789567821775487356,0.000000,0
40,1789567821775894351,0.931000,1
41,1789567821776302155,0.931000,1
42,1789567821776709280,0.931000,1
43,1789567821777116264,0.931000,1
44,1789567821777524619,0.931000,1
45,1789567821777932134,0.000000,0
46,1789567821778339248,0.000000,0
47,1789567821778749663,0.000000,0
48,1789567821779156837,0.931000,1
49,1789567821779564232,0.000000,0
50,1789567821779971107,0.931000,1
51,1789567821780377931,0.000000,0
52,1789567821780785026,0.000000,0
53,1789567821781192111,0.931000,1
54,1789567821781599525,0.000000,0
55,1789567821782006760,0.000000,0
56,1789567821782413594,0.000000,0
57,1789567821782820559,0.000000,0
58,1789567821783227344,0.000000,0
59,1789567821783634578,0.931000,1
60,1789567821784041163,0.000000,0
61,1789567821784448307,0.931000,1
62,1789567821784855272,0.931000,1
63,1789567821785262657,0.000000,0
64,1789567821785669721,0.000000,0
65,1789567821786076896,0.931000,1
66,1789567821786484051,0.000000,0
67,1789567821786890605,0.000000,0
68,1789567821787297400,0.000000,0
69,1789567821787704394,0.931000,1
70,1789567821788111139,0.931000,1
71,1789567821788518404,0.000000,0
72,1789567821788925258,0.931000,1
73,1789567821789332613,0.931000,1
74,1789567821789739957,0.931000,1
75,1789567821790146732,0.931000,1
76,1789567821790553736,0.000000,0
77,1789567821790961221,0.000000,0
78,1789567821791367946,0.931000,1
79,1789567821791775080,0.931000,1
80,1789567821792181645,0.931000,1
81,1789567821792588429,0.000000,0
82,1789567821792995304,0.931000,1
83,1789567821793402688,0.000000,0
84,1789567821793810003,0.931000,1
85,1789567821794216938,0.000000,0
86,1789567821794624032,0.000000,0
87,1789567821795030637,0.000000,0
88,1789567821795437492,0.931000,1
89,1789567821795844636,0.931000,1
90,1789567821796251501,0.000000,0
91,1789567821796658355,0.931000,1
92,1789567821797065400,0.931000,1
93,1789567821797473825,0.000000,0
94,1789567821797880589,0.931000,1
95,1789567821798287444,0.000000,0
96,1789567821798694428,0.931000,1
97,1789567821799103023,0.931000,1
98,1789567821799510178,0.931000,1
99,1789567821799917042,0.931000,1
100,1789567821800323907,0.000000,0
101,1789567821800731232,0.931000,1
102,1789567821801138086,0.000000,0
103,1789567821801545531,0.000000,0
104,1789567821801952385,0.931000,1
105,1789567821802359290,0.931000,1
106,1789567821802766255,0.931000,1
107,1789567821803173039,0.000000,0
108,1789567821803580124,0.000000,0
109,1789567821803987628,0.931000,1
110,1789567821804394263,0.931000,1
111,1789567821804801478,0.931000,1
112,1789567821805208532,0.931000,1
113,1789567821805615507,0.000000,0
114,1789567821806022671,0.931000,1
115,1789567821806429636,0.000000,0
116,1789567821806836431,0.931000,1
117,1789567821807242975,0.000000,0
118,1789567821807649980,0.931000,1
119,1789567821808056905,0.000000,0
120,1789567821808463819,0.000000,0
121,1789567821808870494,0.000000,0
122,1789567821809277658,0.000000,0
123,1789567821809684873,0.000000,0
124,1789567821810091518,0.000000,0
125,1789567821810498482,0.000000,0
126,1789567821810905137,0.931000,1
127,1789567821811311921,0.000000,0
128,1789567821811719236,0.931000,1
129,1789567821812125861,0.000000,0
130,1789567821812533005,0.000000,0
131,1789567821812939990,0.000000,0
132,1789567821813347055,0.000000,0
133,1789567821813754349,0.000000,0
134,1789567821814161094,0.931000,1
135,1789567821814568228,0.000000,0
136,1789567821814974983,0.931000,1
137,1789567821815381848,0.000000,0
138,1789567821815790592,0.931000,1
139,1789567821816197677,0.931000,1
140,1789567821816604791,0.931000,1
141,1789567821817011676,0.000000,0
142,1789567821817427301,0.000000,0
143,1789567821817834165,0.931000,1
144,1789567821818241120,0.931000,1
145,1789567821818648024,0.931000,1
146,1789567821819054719,0.931000,1
147,1789567821819461653,0.000000,0
148,1789567821819871268,0.000000,0
149,1789567821820278412,0.931000,1
150,1789567821820685387,0.931000,1
151,1789567821821092092,0.931000,1
152,1789567821821499656,0.000000,0
153,1789567821821906451,0.000000,0
154,1789567821822313105,0.000000,0
155,1789567821822720520,0.931000,1
156,1789567821823127105,0.931000,1
157,1789567821823534019,0.931000,1
158,1789567821823940774,0.931000,1
159,1789567821824347539,0.931000,1
160,1789567821824754513,0.931000,1
161,1789567821825161168,0.931000,1
162,1789567821825568462,0.931000,1
163,1789567821825975037,0.000000,0
164,1789567821826381712,0.000000,0
165,1789567821826789026,0.931000,1
166,1789567821827195641,0.000000,0
167,1789567821827602745,0.000000,0
168,1789567821828009720,0.000000,0
169,1789567821828416475,0.931000,1
170,1789567821828823919,0.000000,0
171,1789567821829231004,0.931000,1
172,1789567821829637919,0.000000,0
173,1789567821830045713,0.000000,0
174,1789567821830453158,0.000000,0
175,1789567821830860132,0.000000,0
176,1789567821831267027,0.931000,1
177,1789567821831674082,0.931000,1
178,1789567821832080716,0.000000,0
179,1789567821832487551,0.931000,1
180,1789567821832894375,0.931000,1
181,1789567821833301420,0.000000,0
182,1789567821833708615,0.931000,1
183,1789567821834115489,0.931000,1
184,1789567821834522304,0.000000,0
185,1789567821834929059,0.931000,1
186,1789567821835335753,0.931000,1
187,1789567821835742688,0.931000,1
188,1789567821836149252,0.931000,1
189,1789567821836556167,0.931000,1
190,1789567821836962932,0.931000,1
191,1789567821837369956,0.000000,0
192,1789567821837776971,0.000000,0
193,1789567821838183965,0.000000,0
194,1789567821838590880,0.931000,1
195,1789567821838997495,0.000000,0
196,1789567821839403979,0.931000,1
197,1789567821839810734,0.931000,1
198,1789567821840217309,0.931000,1
199,1789567821840625943,0.931000,1
200,1789567821841033018,0.000000,0
201,1789567821841440392,0.000000,0
202,1789567821841847247,0.931000,1
203,1789567821842254072,0.931000,1
204,1789567821842660876,0.931000,1
205,1789567821843067591,0.000000,0
206,1789567821843474925,0.931000,1
207,1789567821843881850,0.931000,1
208,1789567821844288875,0.931000,1
209,1789567821844695679,0.931000,1
210,1789567821845102594,0.000000,0
211,1789567821845509728,0.000000,0
212,1789567821845916443,0.931000,1
213,1789567821846323078,0.931000,1
214,1789567821846730382,0.000000,0
215,1789567821847137097,0.931000,1
216,1789567821847544131,0.931000,1
217,1789567821847951026,0.931000,1
218,1789567821848357660,0.931000,1
219,1789567821848764985,0.000000,0
220,1789567821849171720,0.000000,0
221,1789567821849579634,0.931000,1
222,1789567821849986849,0.000000,0
223,1789567821850393753,0.931000,1
224,1789567821850800638,0.000000,0
225,1789567821851207403,0.000000,0
226,1789567821851614267,0.931000,1
227,1789567821852022472,0.931000,1
228,1789567821852429326,0.000000,0
229,1789567821852835881,0.000000,0
230,1789567821853242896,0.931000,1
231,1789567821853650260,0.931000,1
232,1789567821854057255,0.000000,0
233,1789567821854464570,0.931000,1
234,1789567821854871354,0.931000,1
235,1789567821855278209,0.000000,0
236,1789567821855685143,0.000000,0
237,1789567821856091718,0.931000,1
238,1789567821856498693,0.931000,1
239,1789567821856905437,0.931000,1
240,1789567821857312592,0.931000,1
241,1789567821857719616,0.000000,0
242,1789567821858126371,0.931000,1
243,1789567821858533356,0.931000,1
244,1789567821858940280,0.931000,1
245,1789567821859347225,0.000000,0
246,1789567821859754350,0.931000,1
247,1789567821860161154,0.000000,0
248,1789567821860567949,0.000000,0
249,1789567821860974603,0.931000,1
250,1789567821861382068,0.000000,0
251,1789567821861791053,0.931000,1
252,1789567821862198217,0.000000,0
253,1789567821862605152,0.000000,0
254,1789567821863011726,0.000000,0
255,1789567821863423611,0.000000,0
256,1789567821863830426,0.931000,1
257,1789567821864237150,0.931000,1
258,1789567821864644225,0.931000,1
259,1789567821865050979,0.931000,1
260,1789567821865458594,0.931000,1
261,1789567821865865349,0.931000,1
262,1789567821866272203,0.931000,1
263,1789567821866679158,0.000000,0
264,1789567821867086053,0.000000,0
265,1789567821867493247,0.931000,1
266,1789567821867899902,0.931000,1
267,1789567821868306976,0.931000,1
268,1789567821868714261,0.000000,0
269,1789567821869121266,0.931000,1
270,1789567821869529290,0.000000,0
271,1789567821869936135,0.000000,0
272,1789567821870343019,0.931000,1
273,1789567821870750184,0.000000,0
274,1789567821871157108,0.931000,1
275,1789567821871564513,0.931000,1
276,1789567821871971937,0.000000,0
277,1789567821872378552,0.931000,1
278,1789567821872785417,0.000000,0
279,1789567821873191991,0.000000,0
280,1789567821873599636,0.000000,0
281,1789567821874006280,0.931000,1
282,1789567821874413235,0.931000,1
283,1789567821874820410,0.931000,1
284,1789567821875227064,0.000000,0
285,1789567821875634099,0.931000,1
286,1789567821876041034,0.000000,0
287,1789567821876447918,0.931000,1
288,1789567821876854713,0.000000,0
289,1789567821877262077,0.931000,1
290,1789567821877669442,0.931000,1
291,1789567821878076687,0.931000,1
292,1789567821878483771,0.931000,1
293,1789567821878890556,0.000000,0
294,1789567821879297160,0.000000,0
295,1789567821879704205,0.000000,0
296,1789567821880111010,0.931000,1
297,1789567821880518184,0.931000,1
298,1789567821880924819,0.931000,1
299,1789567821881332164,0.931000,1
300,1789567821881739278,0.931000,1
301,1789567821882147873,0.931000,1
302,1789567821882555167,0.931000,1
303,1789567821882962002,0.931000,1
304,1789567821883368847,0.000000,0
305,1789567821883775721,0.931000,1
306,1789567821884182686,0.000000,0
307,1789567821884589640,0.931000,1
308,1789567821884996375,0.931000,1
309,1789567821885403780,0.000000,0
310,1789567821885811464,0.000000,0
311,1789567821886218149,0.931000,1
312,1789567821886625313,0.000000,0
313,1789567821887032698,0.000000,0
314,1789567821887439833,0.931000,1
315,1789567821887846447,0.931000,1
316,1789567821888253222,0.000000,0
317,1789567821888660327,0.000000,0
318,1789567821889067391,0.000000,0
319,1789567821889474866,0.931000,1
320,1789567821889881770,0.000000,0
321,1789567821890288495,0.931000,1
322,1789567821890695510,0.000000,0
323,1789567821891102094,0.000000,0
324,1789567821891509439,0.000000,0
325,1789567821891916253,0.000000,0
326,1789567821892322968,0.000000,0
327,1789567821892729863,0.931000,1
328,1789567821893136647,0.000000,0
329,1789567821893543852,0.931000,1
330,1789567821893950747,0.931000,1
331,1789567821894357631,0.000000,0
332,1789567821894764566,0.000000,0
333,1789567821895171420,0.000000,0
334,1789567821895578445,0.000000,0
335,1789567821895985060,0.931000,1
336,1789567821896391894,0.931000,1
337,1789567821896799629,0.931000,1
338,1789567821897207493,0.931000,1
339,1789567821897614428,0.000000,0
340,1789567821898022673,0.931000,1
341,1789567821898429437,0.931000,1
342,1789567821898836162,0.931000,1
343,1789567821899242836,0.931000,1
344,1789567821899650271,0.931000,1
345,1789567821900057005,0.000000,0
346,1789567821900464020,0.931000,1
347,1789567821900870995,0.931000,1
348,1789567821901278389,0.931000,1
349,1789567821901685384,0.000000,0
350,1789567821902092708,0.000000,0
351,1789567821902499533,0.931000,1
352,1789567821902907448,0.000000,0
353,1789567821903314582,0.000000,0
354,1789567821903721887,0.931000,1
355,1789567821904128611,0.931000,1
356,1789567821904535786,0.000000,0
357,1789567821904942611,0.000000,0
358,1789567821905349955,0.931000,1
359,1789567821905756820,0.000000,0
360,1789567821906163784,0.931000,1
361,1789567821906570939,0.931000,1
362,1789567821906977944,0.000000,0
363,1789567821907384698,0.931000,1
364,1789567821907791873,0.931000,1
365,1789567821908198678,0.931000,1
366,1789567821908605882,0.000000,0
367,1789567821909012677,0.931000,1
368,1789567821909426831,0.931000,1
369,1789567821909833776,0.931000,1
370,1789567821910240731,0.000000,0
371,1789567821910647695,0.931000,1
372,1789567821911054760,0.931000,1
373,1789567821911461934,0.000000,0
374,1789567821911868649,0.931000,1
375,1789567821912275584,0.931000,1
376,1789567821912682778,0.000000,0
377,1789567821913089463,0.000000,0
378,1789567821913497427,0.000000,0
379,1789567821913904192,0.931000,1
380,1789567821914310917,0.931000,1
381,1789567821914717951,0.000000,0
382,1789567821915124746,0.000000,0
383,1789567821915532041,0.000000,0
384,1789567821915938975,0.931000,1
385,1789567821916346040,0.000000,0
386,1789567821916753234,0.931000,1
387,1789567821917159819,0.000000,0
388,1789567821917567094,0.931000,1
389,1789567821917973958,0.000000,0
390,1789567821918380703,0.000000,0
391,1789567821918787687,0.000000,0
392,1789567821919194322,0.931000,1
393,1789567821919601277,0.000000,0
394,1789567821920008271,0.000000,0
395,1789567821920415116,0.931000,1
396,1789567821920822341,0.931000,1
397,1789567821921229575,0.931000,1
398,1789567821921637040,0.931000,1
399,1789567821922043814,0.931000,1
400,1789567821922451099,0.000000,0
401,1789567821922859734,0.931000,1
402,1789567821923267148,0.931000,1
403,1789567821923675413,0.931000,1
404,1789567821924082527,0.931000,1
405,1789567821924490002,0.000000,0
406,1789567821924896827,0.000000,0
407,1789567821925303821,0.931000,1
408,1789567821925710836,0.931000,1
409,1789567821926117930,0.931000,1
410,1789567821926524825,0.000000,0
411,1789567821926931449,0.000000,0
412,1789567821927338804,0.931000,1
413,1789567821927745669,0.931000,1
414,1789567821928152703,0.000000,0
415,1789567821928559808,0.931000,1
416,1789567821928966652,0.931000,1
417,1789567821929373877,0.931000,1
418,1789567821929780981,0.931000,1
419,1789567821930187746,0.000000,0
420,1789567821930594721,0.931000,1
421,1789567821931001345,0.931000,1
422,1789567821931408320,0.000000,0
423,1789567821931815285,0.000000,0
424,1789567821932222899,0.931000,1
425,1789567821932630084,0.931000,1
426,1789567821933036848,0.000000,0
427,1789567821933444213,0.931000,1
428,1789567821933851348,0.000000,0
429,1789567821934258002,0.931000,1
430,1789567821934665147,0.931000,1
431,1789567821935071871,0.931000,1
432,1789567821935479016,0.931000,1
433,1789567821935885651,0.000000,0
434,1789567821936292525,0.000000,0
435,1789567821936699810,0.931000,1
436,1789567821937106725,0.931000,1
437,1789567821937514009,0.931000,1
438,1789567821937921024,0.000000,0
439,1789567821938327978,0.000000,0
440,1789567821938734833,0.000000,0
441,1789567821939141538,0.931000,1
442,1789567821939548502,0.931000,1
443,1789567821939955537,0.000000,0
444,1789567821940362411,0.931000,1
445,1789567821940769406,0.000000,0
446,1789567821941176251,0.000000,0
447,1789567821941583455,0.000000,0
448,1789567821941990270,0.000000,0
449,1789567821942397005,0.931000,1
450,1789567821942803909,0.000000,0
451,1789567821943210634,0.000000,0
452,1789567821943617578,0.931000,1
453,1789567821944024213,0.000000,0
454,1789567821944431188,0.000000,0
455,1789567821944839442,0.000000,0
456,1789567821945246967,0.000000,0
457,1789567821945654351,0.000000,0
458,1789567821946061546,0.000000,0
459,1789567821946468461,0.931000,1
460,1789567821946875375,0.931000,1
461,1789567821947282400,0.000000,0
