count_index,ts_swap,werner,success_bit
0,1789567826640713368,0.000000,0
1,1789567826641124913,0.931000,1
2,1789567826641548247,0.000000,0
3,1789567826641964832,0.000000,0
4,1789567826642371636,0.000000,0
5,1789567826642779231,0.000000,0
6,1789567826643186326,0.931000,1
7,1789567826643593860,0.931000,1
8,1789567826644000985,0.931000,1
9,1789567826644408089,0.931000,1
10,1789567826644815194,0.931000,1
11,1789567826645222749,0.931000,1
12,1789567826645630373,0.000000,0
13,1789567826646037408,0.000000,0
14,1789567826646444453,0.931000,1
15,1789567826646851517,0.931000,1
16,1789567826647258562,0.000000,0
17,1789567826647666006,0.000000,0
18,1789567826648073161,0.931000,1
19,1789567826648480246,0.931000,1
20,1789567826648887180,0.000000,0
21,1789567826649294635,0.000000,0
22,1789567826649701829,0.931000,1
23,1789567826650108864,0.000000,0
24,1789567826650515709,0.000000,0
25,1789567826650922823,0.931000,1
26,1789567826651329458,0.000000,0
27,1789567826651736763,0.931000,1
28,1789567826652143467,0.931000,1
29,1789567826652550552,0.931000,1
30,1789567826652957356,0.000000,0
31,1789567826653364661,0.000000,0
32,1789567826653771956,0.000000,0
33,1789567826654179050,0.931000,1
34,1789567826654586605,0.931000,1
35,1789567826654993379,0.931000,1
36,1789567826655400154,0.000000,0
37,1789567826655807319,0.931000,1
38,1789567826656214363,0.931000,1
39,1789567826656621488,0.000000,0
40,1789567826657028362,0.000000,0
41,1789567826657436087,0.931000,1
42,1789567826657843142,0.000000,0
43,1789567826658249896,0.931000,1
44,1789567826658657211,0.000000,0
45,1789567826659064166,0.000000,0
46,1789567826659471310,0.931000,1
47,1789567826659878195,0.931000,1
48,1789567826660288119,0.931000,1
49,1789567826660695384,0.931000,1
50,1789567826661102229,0.000000,0
51,1789567826661509543,0.931000,1
52,1789567826661916228,0.931000,1
53,1789567826662323002,0.931000,1
54,1789567826662730187,0.000000,0
55,1789567826663136982,0.000000,0
56,1789567826663544166,0.931000,1
57,1789567826663951491,0.000000,0
58,1789567826664358186,0.931000,1
59,1789567826664765090,0.000000,0
60,1789567826665171755,0.931000,1
61,1789567826665579649,0.931000,1
62,1789567826665986714,0.000000,0
63,1789567826666393379,0.000000,0
64,1789567826666800523,0.931000,1
65,1789567826667207718,0.000000,0
66,1789567826667614632,0.000000,0
67,1789567826668021677,0.931000,1
68,1789567826668428462,0.931000,1
69,1789567826668835326,0.931000,1
70,1789567826669242741,0.931000,1
71,1789567826669649955,0.931000,1
72,1789567826670056930,0.931000,1
73,1789567826670464025,0.000000,0
74,1789567826670870849,0.000000,0
75,1789567826671277624,0.000000,0
76,1789567826671684449,0.000000,0
77,1789567826672091473,0.931000,1
78,1789567826672498898,0.000000,0
79,1789567826672905572,0.000000,0
80,1789567826673313137,0.931000,1
81,1789567826673720642,0.931000,1
82,1789567826674127276,0.000000,0
83,1789567826674534301,0.931000,1
84,1789567826674941245,0.931000,1
85,1789567826675347910,0.931000,1
86,1789567826675754765,0.000000,0
87,1789567826676161639,0.931000,1
88,1789567826676568414,0.000000,0
89,1789567826676975079,0.931000,1
90,1789567826677382923,0.931000,1
91,1789567826677790008,0.931000,1
92,1789567826678196942,0.000000,0
93,1789567826678604357,0.931000,1
94,1789567826679011062,0.000000,0
95,1789567826679417696,0.931000,1
96,1789567826679824971,0.931000,1
97,1789567826680231635,0.000000,0
98,1789567826680640460,0.000000,0
99,1789567826681053445,0.931000,1
100,1789567826681462569,0.931000,1
101,1789567826681869584,0.931000,1
102,1789567826682276288,0.931000,1
103,1789567826682683333,0.931000,1
104,1789567826683090128,0.000000,0
105,1789567826683497212,0.931000,1
106,1789567826683903827,0.931000,1
107,1789567826684310441,0.931000,1
108,1789567826684717756,0.000000,0
109,1789567826685124611,0.000000,0
110,1789567826685532435,0.000000,0
111,1789567826685939360,0.931000,1
112,1789567826686346165,0.000000,0
113,1789567826686753299,0.000000,0
114,1789567826687160304,0.931000,1
115,1789567826687567128,0.931000,1
116,1789567826687973863,0.931000,1
117,1789567826688380618,0.000000,0
118,1789567826688787502,0.931000,1
119,1789567826689202917,0.000000,0
120,1789567826689610221,0.931000,1
121,1789567826690017086,0.000000,0
122,1789567826690423711,0.931000,1
123,1789567826690830675,0.000000,0
124,1789567826691237500,0.931000,1
125,1789567826691644684,0.931000,1
126,1789567826692051339,0.931000,1
127,1789567826692458344,0.000000,0
128,1789567826692865548,0.000000,0
129,1789567826693272883,0.000000,0
130,1789567826693679868,0.931000,1
131,1789567826694086912,0.000000,0
132,1789567826694493747,0.931000,1
133,1789567826694900401,0.000000,0
134,1789567826695306976,0.931000,1
135,1789567826695714121,0.000000,0
136,1789567826696120915,0.931000,1
137,1789567826696527760,0.000000,0
138,1789567826696934624,0.931000,1
139,1789567826697341999,0.931000,1
140,1789567826697748944,0.000000,0
141,1789567826698155758,0.931000,1
142,1789567826698562583,0.931000,1
143,1789567826698969518,0.931000,1
144,1789567826699376112,0.931000,1
145,1789567826699782947,0.931000,1
146,1789567826700189581,0.931000,1
147,1789567826700596686,0.931000,1
148,1789567826701003631,0.931000,1
149,1789567826701413155,0.931000,1
150,1789567826701820300,0.931000,1
151,1789567826702227394,0.931000,1
152,1789567826702634359,0.000000,0
153,1789567826703041063,0.931000,1
154,1789567826703451028,0.931000,1
155,1789567826703857822,0.931000,1
156,1789567826704264757,0.000000,0
157,1789567826704671772,0.000000,0
158,1789567826705078916,0.000000,0
159,1789567826705486331,0.931000,1
160,1789567826705893165,0.931000,1
161,1789567826706299790,0.931000,1
162,1789567826706706805,0.931000,1
163,1789567826707113439,0.931000,1
164,1789567826707520434,0.000000,0
165,1789567826707927419,0.931000,1
166,1789567826708334293,0.931000,1
167,1789567826708741318,0.000000,0
168,1789567826709148012,0.931000,1
169,1789567826709555597,0.931000,1
170,1789567826709962642,0.000000,0
171,1789567826710369386,0.000000,0
172,1789567826710776281,0.931000,1
173,1789567826711183135,0.931000,1
174,1789567826711589850,0.000000,0
175,1789567826711996555,0.000000,0
176,1789567826712403389,0.931000,1
177,1789567826712810274,0.931000,1
178,1789567826713217419,0.000000,0
179,1789567826713624453,0.931000,1
180,1789567826714031408,0.931000,1
181,1789567826714438102,0.931000,1
182,1789567826714844997,0.931000,1
183,1789567826715251732,0.000000,0
184,1789567826715658596,0.000000,0
185,1789567826716065241,0.931000,1
186,1789567826716472075,0.931000,1
187,1789567826716878870,0.000000,0
188,1789567826717286405,0.000000,0
189,1789567826717693429,0.000000,0
190,1789567826718100024,0.931000,1
191,1789567826718506959,0.931000,1
192,1789567826718913923,0.000000,0
193,1789567826719320488,0.000000,0
194,1789567826719727312,0.931000,1
195,1789567826720134007,0.931000,1
196,1789567826720541352,0.000000,0
197,1789567826720948036,0.931000,1
198,1789567826721355471,0.931000,1
199,1789567826721762485,0.000000,0
200,1789567826722170970,0.931000,1
201,1789567826722578475,0.931000,1
202,1789567826722985299,0.000000,0
