count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567816985134441,397699,0.931000,1
1,1789567816985557625,292840,0.000000,0
2,1789567816985966170,296552,0.000000,0
3,1789567816986373124,292834,0.000000,0
4,1789567816986780379,290786,0.000000,0
5,1789567816987187103,297098,0.000000,0
6,1789567816987594068,290800,0.000000,0
7,1789567816988000652,276222,0.000000,0
8,1789567816988407767,274414,0.931000,1
9,1789567816988814902,274865,0.000000,0
10,1789567816989222586,276998,0.000000,0
11,1789567816989629871,275199,0.000000,0
12,1789567816990036755,274592,0.931000,1
13,1789567816990443860,275483,0.000000,0
14,1789567816990851315,275065,0.931000,1
15,1789567816991258019,277117,0.931000,1
16,1789567816991665094,274969,0.931000,1
17,1789567816992071909,275260,0.931000,1
18,1789567816992478893,273203,0.931000,1
19,1789567816992886258,275804,0.000000,0
20,1789567816993294192,273437,0.000000,0
21,1789567816993701117,273318,0.000000,0
22,1789567816994107812,275670,0.931000,1
23,1789567816994514886,296342,0.931000,1
24,1789567816994921761,277724,0.931000,1
25,1789567816995328825,274736,0.931000,1
26,1789567816995735950,287028,0.000000,0
27,1789567816996143085,273419,0.000000,0
28,1789567816996550259,273572,0.931000,1
29,1789567816996957344,274953,0.931000,1
30,1789567816997365438,273206,0.931000,1
31,1789567816997772643,274307,0.931000,1
32,1789567816998179438,272899,0.000000,0
33,1789567816998586542,275751,0.931000,1
34,1789567816998995977,276033,0.000000,0
35,1789567816999403262,272654,0.000000,0
36,1789567816999810076,273067,0.931000,1
37,1789567817000216831,277258,0.931000,1
38,1789567817000623915,274411,0.931000,1
39,1789567817001030950,276262,0.931000,1
40,1789567817001439485,273924,0.931000,1
41,1789567817001846989,274546,0.931000,1
42,1789567817002254264,275118,0.000000,0
43,1789567817002661458,276880,0.931000,1
44,1789567817003068613,275902,0.000000,0
45,1789567817003475798,273913,0.931000,1
46,1789567817003882942,273046,0.931000,1
47,1789567817004289987,273627,0.931000,1
48,1789567817004697341,273220,0.931000,1
49,1789567817005104356,274721,0.000000,0
50,1789567817005512751,274023,0.000000,0
51,1789567817005922895,272685,0.000000,0
52,1789567817006330270,276537,0.931000,1
53,1789567817006737894,277039,0.000000,0
54,1789567817007144719,277151,0.000000,0
55,1789567817007551894,273502,0.000000,0
56,1789567817007958898,277165,0.000000,0
57,1789567817008365513,276826,0.931000,1
58,1789567817008772478,277118,0.000000,0
59,1789567817009179532,277190,0.931000,1
60,1789567817009586937,276092,0.931000,1
61,1789567817009995781,276194,0.931000,1
62,1789567817010403136,276386,0.931000,1
63,1789567817010810041,277117,0.000000,0
64,1789567817011216895,277210,0.931000,1
65,1789567817011624460,275721,0.931000,1
66,1789567817012031304,275254,0.931000,1
67,1789567817012438439,275335,0.931000,1
68,1789567817012845154,273667,0.931000,1
69,1789567817013252128,272899,0.000000,0
70,1789567817013659403,281131,0.931000,1
71,1789567817014066287,273743,0.931000,1
72,1789567817014473792,275255,0.931000,1
73,1789567817014880566,276327,0.000000,0
74,1789567817015287191,275559,0.931000,1
75,1789567817015694256,275190,0.000000,0
76,1789567817016101030,275833,0.000000,0
77,1789567817016508275,273094,0.931000,1
78,1789567817016915189,276687,0.000000,0
79,1789567817017323224,275678,0.000000,0
80,1789567817017730459,275870,0.931000,1
81,1789567817018137473,277482,0.931000,1
82,1789567817018544518,276134,0.931000,1
83,1789567817018951972,276146,0.931000,1
84,1789567817019358967,275228,0.931000,1
85,1789567817019766192,275419,0.000000,0
86,1789567817020173146,275352,0.000000,0
87,1789567817020580311,274353,0.931000,1
88,1789567817020987215,276256,0.000000,0
89,1789567817021401240,273588,0.000000,0
90,1789567817021808175,273339,0.931000,1
91,1789567817022215169,274472,0.931000,1
92,1789567817022622094,274293,0.000000,0
93,1789567817023029228,275616,0.000000,0
94,1789567817023436543,273097,0.931000,1
95,1789567817023843688,272969,0.931000,1
96,1789567817024250532,273981,0.931000,1
97,1789567817024657657,272973,0.931000,1
98,1789567817025064401,275085,0.000000,0
99,1789567817025471836,270447,0.000000,0
100,1789567817025878551,271008,0.000000,0
101,1789567817026286985,271131,0.931000,1
102,1789567817026694320,272902,0.931000,1
