count_index,ts_swap,werner,success_bit
0,1789567811947298299,0.931000,1
1,1789567811947722353,0.000000,0
2,1789567811948137328,0.931000,1
3,1789567811948549622,0.931000,1
4,1789567811948957157,0.000000,0
5,1789567811949372541,0.931000,1
6,1789567811949780336,0.931000,1
7,1789567811950187721,0.000000,0
8,1789567811950595075,0.931000,1
9,1789567811951002410,0.931000,1
10,1789567811951409365,0.000000,0
11,1789567811951816579,0.000000,0
12,1789567811952223814,0.931000,1
13,1789567811952630718,0.000000,0
14,1789567811953038203,0.931000,1
15,1789567811953445768,0.000000,0
16,1789567811953853072,0.000000,0
17,1789567811954260297,0.000000,0
18,1789567811954667331,0.931000,1
19,1789567811955074366,0.931000,1
20,1789567811955481161,0.931000,1
21,1789567811955888275,0.931000,1
22,1789567811956295420,0.931000,1
23,1789567811956702394,0.931000,1
24,1789567811957109729,0.931000,1
25,1789567811957517464,0.931000,1
26,1789567811957927508,0.931000,1
27,1789567811958334513,0.931000,1
28,1789567811958742587,0.000000,0
29,1789567811959149662,0.931000,1
30,1789567811959556937,0.000000,0
31,1789567811959967411,0.000000,0
32,1789567811960374386,0.931000,1
33,1789567811960781501,0.931000,1
34,1789567811961188555,0.931000,1
35,1789567811961596170,0.931000,1
36,1789567811962003494,0.000000,0
37,1789567811962410309,0.000000,0
38,1789567811962817764,0.931000,1
39,1789567811963224788,0.931000,1
40,1789567811963632533,0.000000,0
41,1789567811964039827,0.931000,1
42,1789567811964447812,0.931000,1
43,1789567811964855307,0.931000,1
44,1789567811965262471,0.931000,1
45,1789567811965669576,0.000000,0
46,1789567811966076670,0.931000,1
47,1789567811966483845,0.000000,0
48,1789567811966893950,0.931000,1
49,1789567811967301374,0.000000,0
50,1789567811967708609,0.931000,1
51,1789567811968115973,0.000000,0
52,1789567811968523308,0.931000,1
53,1789567811968930923,0.931000,1
54,1789567811969338057,0.931000,1
55,1789567811969745502,0.931000,1
56,1789567811970152877,0.931000,1
57,1789567811970559861,0.000000,0
58,1789567811970968296,0.931000,1
59,1789567811971375450,0.931000,1
60,1789567811971782685,0.931000,1
61,1789567811972189620,0.931000,1
62,1789567811972596364,0.931000,1
63,1789567811973003559,0.931000,1
64,1789567811973410883,0.000000,0
65,1789567811973818268,0.931000,1
66,1789567811974225773,0.931000,1
67,1789567811974632837,0.931000,1
68,1789567811975039922,0.931000,1
69,1789567811975447176,0.000000,0
70,1789567811975854301,0.000000,0
71,1789567811976261536,0.000000,0
72,1789567811976668900,0.931000,1
73,1789567811977076175,0.931000,1
74,1789567811977483750,0.000000,0
75,1789567811977891034,0.000000,0
76,1789567811978298299,0.931000,1
77,1789567811978705493,0.931000,1
78,1789567811979112618,0.931000,1
79,1789567811979519603,0.931000,1
80,1789567811979926937,0.000000,0
81,1789567811980334322,0.931000,1
82,1789567811980741456,0.931000,1
83,1789567811981148731,0.931000,1
84,1789567811981556586,0.931000,1
85,1789567811981968670,0.931000,1
86,1789567811982375705,0.000000,0
87,1789567811982782999,0.931000,1
88,1789567811983190284,0.931000,1
89,1789567811983597309,0.000000,0
90,1789567811984004413,0.931000,1
91,1789567811984411518,0.931000,1
92,1789567811984818792,0.000000,0
93,1789567811985226287,0.000000,0
94,1789567811985633382,0.931000,1
95,1789567811986040546,0.931000,1
96,1789567811986447381,0.931000,1
97,1789567811986854626,0.000000,0
98,1789567811987263620,0.931000,1
99,1789567811987672205,0.000000,0
100,1789567811988079349,0.000000,0
101,1789567811988486454,0.000000,0
102,1789567811988893829,0.931000,1
103,1789567811989301143,0.931000,1
104,1789567811989708388,0.000000,0
105,1789567811990115562,0.000000,0
106,1789567811990522497,0.931000,1
107,1789567811990929892,0.000000,0
108,1789567811991337216,0.931000,1
109,1789567811991744541,0.931000,1
110,1789567811992152275,0.931000,1
111,1789567811992558990,0.931000,1
112,1789567811992968475,0.000000,0
113,1789567811993376219,0.000000,0
114,1789567811993784444,0.000000,0
115,1789567811994191648,0.000000,0
116,1789567811994598453,0.931000,1
117,1789567811995005638,0.000000,0
118,1789567811995412582,0.931000,1
119,1789567811995819397,0.000000,0
120,1789567811996226551,0.931000,1
121,1789567811996633546,0.000000,0
122,1789567811997040821,0.000000,0
123,1789567811997448205,0.931000,1
124,1789567811997855200,0.000000,0
125,1789567811998262265,0.931000,1
126,1789567811998669279,0.931000,1
127,1789567811999076464,0.931000,1
128,1789567811999483518,0.931000,1
129,1789567811999890663,0.931000,1
130,1789567812000297728,0.000000,0
131,1789567812000704952,0.931000,1
132,1789567812001112167,0.931000,1
133,1789567812001519931,0.931000,1
134,1789567812001927246,0.931000,1
135,1789567812002334391,0.931000,1
136,1789567812002741845,0.000000,0
137,1789567812003149160,0.000000,0
138,1789567812003555915,0.000000,0
139,1789567812003963059,0.000000,0
140,1789567812004375364,0.931000,1
141,1789567812004782508,0.000000,0
142,1789567812005189623,0.000000,0
143,1789567812005597307,0.000000,0
144,1789567812006004692,0.931000,1
145,1789567812006411847,0.931000,1
146,1789567812006818961,0.931000,1
147,1789567812007226016,0.931000,1
148,1789567812007633261,0.000000,0
149,1789567812008043125,0.931000,1
150,1789567812008450530,0.931000,1
151,1789567812008857754,0.931000,1
152,1789567812009264979,0.000000,0
153,1789567812009671964,0.931000,1
154,1789567812010079038,0.931000,1
155,1789567812010486383,0.931000,1
156,1789567812010893547,0.931000,1
157,1789567812011300542,0.931000,1
158,1789567812011707417,0.931000,1
159,1789567812012114491,0.000000,0
160,1789567812012521496,0.000000,0
161,1789567812012928630,0.931000,1
162,1789567812013335995,0.000000,0
163,1789567812013743440,0.931000,1
164,1789567812014150994,0.000000,0
165,1789567812014557879,0.931000,1
166,1789567812014967863,0.000000,0
167,1789567812015374608,0.931000,1
168,1789567812015782043,0.000000,0
169,1789567812016189257,0.931000,1
170,1789567812016596542,0.931000,1
171,1789567812017003647,0.931000,1
172,1789567812017411711,0.931000,1
173,1789567812017821046,0.931000,1
174,1789567812018228460,0.000000,0
175,1789567812018635825,0.931000,1
176,1789567812019043020,0.931000,1
