round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176361141938322,0.995092,0.971388,0.966621,1
1,1790176361142922879,0.590088,0.984738,0.581082,1
2,1790176361143389973,0.963176,0.991566,0.955052,1
3,1790176361143794948,0.989961,0.855809,0.847217,1
4,1790176361144204282,0.991992,0.786473,0.780175,1
5,1790176361145394937,0.992310,0.357948,0.000000,0
6,1790176361145794981,0.992538,0.786095,0.780230,1
7,1790176361146191536,0.992478,0.786835,0.780917,1
8,1790176361147345021,0.992389,0.368079,0.365278,1
9,1790176361147732976,0.992260,0.919680,0.912562,1
10,1790176361148518975,0.992389,0.714319,0.708883,1
11,1790176361148903800,0.992498,0.791942,0.786001,1
12,1790176361149286785,0.992578,0.794044,0.788150,1
13,1790176361149767329,0.904648,0.992766,0.898104,1
14,1790176361150511539,0.992538,0.582612,0.578265,1
15,1790176361151112371,0.798016,0.993213,0.792600,1
16,1790176361151604354,0.880885,0.992965,0.874688,1
17,1790176361151982979,0.992627,0.844959,0.838730,1
18,1790176361153126214,0.992607,0.371065,0.368322,1
19,1790176361153516219,0.992876,0.793004,0.787354,1
20,1790176361153904664,0.992786,0.791198,0.785490,1
21,1790176361154667144,0.989001,0.542492,0.536525,1
22,1790176361155057769,0.989901,0.790771,0.782785,1
23,1790176361156550769,0.992955,0.351630,0.349153,1
24,1790176361156943174,0.992647,0.789183,0.783380,1
25,1790176361157328049,0.992697,0.790581,0.784807,1
26,1790176361157715164,0.992478,0.797513,0.791515,1
27,1790176361158464864,0.992717,0.552063,0.548042,1
28,1790176361159223134,0.992707,0.545522,0.541543,1
29,1790176361159608508,0.992946,0.792062,0.786474,1
30,1790176361160361948,0.992857,0.851865,0.845780,1
31,1790176361161133758,0.992985,0.832812,0.826970,1
32,1790176361161518093,0.993034,0.795585,0.790044,1
33,1790176361161908598,0.992866,0.912462,0.905952,1
34,1790176361162295773,0.992776,0.786906,0.000000,0
35,1790176361162684638,0.992270,0.782230,0.776183,1
36,1790176361163075753,0.992985,0.903058,0.896722,1
37,1790176361163456338,0.993034,0.790613,0.000000,0
38,1790176361163879002,0.993024,0.885965,0.879785,1
39,1790176361164638602,0.993084,0.711275,0.706356,1
40,1790176373182786084,0.981886,0.582257,0.571710,1
41,1790176373183387486,0.993114,0.976120,0.969398,1
42,1790176373184320324,0.942999,0.988516,0.932170,1
43,1790176373184845287,0.881669,0.991834,0.874469,1
44,1790176373185630076,0.992796,0.737296,0.731984,1
45,1790176373186027621,0.992746,0.895736,0.889239,1
46,1790176373186588523,0.862657,0.992936,0.856563,1
47,1790176373187371443,0.992657,0.556197,0.000000,0
48,1790176373188137353,0.992667,0.617915,0.613384,1
49,1790176373189278198,0.992389,0.369769,0.366955,1
50,1790176373189710552,0.945370,0.992836,0.938597,1
51,1790176373190462362,0.992905,0.579307,0.575197,1
52,1790176373191216862,0.992985,0.626871,0.622474,1
53,1790176373191628267,0.992885,0.769167,0.763695,1
54,1790176373192016532,0.992766,0.790708,0.784988,1
55,1790176373193162736,0.992509,0.422284,0.419120,1
56,1790176373193928916,0.992568,0.544274,0.540229,1
57,1790176373194689416,0.993322,0.541999,0.538379,1
58,1790176373195076541,0.992995,0.788363,0.782840,1
59,1790176373195833421,0.992558,0.717045,0.711709,1
60,1790176373196959076,0.992230,0.432428,0.429068,1
61,1790176373197340831,0.992975,0.792433,0.786866,1
62,1790176373197765645,0.949111,0.992935,0.942406,1
63,1790176373198143380,0.993005,0.953106,0.946439,1
64,1790176373198531265,0.992945,0.789665,0.784094,1
65,1790176373198955009,0.950137,0.993233,0.943708,1
66,1790176373199327464,0.993333,0.838755,0.833163,1
67,1790176373199711599,0.993173,0.780480,0.775152,1
68,1790176373200091564,0.993005,0.788568,0.783051,1
69,1790176373200882894,0.992488,0.522588,0.518662,1
70,1790176373201300028,0.992627,0.868595,0.862191,1
71,1790176373202067048,0.993015,0.825697,0.819929,1
72,1790176373202451003,0.993104,0.788773,0.783333,1
73,1790176373202891397,0.942934,0.993382,0.936694,1
74,1790176373203637007,0.992727,0.579024,0.574812,1
75,1790176373204391677,0.993065,0.629794,0.625426,1
76,1790176373205152597,0.992925,0.541186,0.537357,1
77,1790176373205562282,0.993193,0.768906,0.763672,1
78,1790176373205941157,0.992995,0.915615,0.000000,0
79,1790176373206690107,0.993203,0.545102,0.541397,1
80,1790176373207467017,0.992816,0.715498,0.710358,1
81,1790176373208596482,0.993084,0.373369,0.370787,1
82,1790176373208990097,0.992826,0.788166,0.000000,0
83,1790176373209421541,0.982269,0.993581,0.975964,1
84,1790176373210204131,0.993074,0.555641,0.000000,0
85,1790176373210589995,0.993293,0.791617,0.786308,1
86,1790176373210978600,0.993203,0.796397,0.790984,1
87,1790176373212156405,0.992846,0.357119,0.354564,1
88,1790176373212726787,0.828170,0.993342,0.822656,1
89,1790176373213117742,0.993183,0.953230,0.000000,0
90,1790176373213507047,0.993094,0.794671,0.789183,1
91,1790176385232142871,0.982122,0.373784,0.000000,0
92,1790176385233065719,0.689896,0.985063,0.679590,1
93,1790176385234356892,0.990426,0.457051,0.452675,1
94,1790176385235164281,0.991695,0.598683,0.593711,1
95,1790176385235571445,0.992589,0.802810,0.796860,1
96,1790176385235978860,0.991744,0.785593,0.000000,0
97,1790176385236814309,0.991298,0.715148,0.708925,1
