round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,467918,505478,1790176361142121547,1790176361141938322,183365,0,0.966621,1,1
1,3,824778,218799,1790176361143016135,1790176361142922879,156776,0,0.581082,1,1
2,2,382810,184461,1790176361143480615,1790176361143389973,146842,0,0.955052,1,1
3,1,179229,193999,1790176361143732864,1790176361143794948,93346,62084,0.847217,1,1
4,1,147799,161429,1790176361144052643,1790176361144204282,88551,151639,0.780175,1,1
5,1,145509,159129,1790176361144454062,1790176361145394937,90152,940875,0.000000,1,0
6,1,131940,151020,1790176361145640649,1790176361145794981,89027,154332,0.780230,1,1
7,1,134080,152970,1790176361146041248,1790176361146191536,87561,150288,0.780917,1,1
8,1,129940,148480,1790176361146431217,1790176361147345021,89534,913804,0.365278,1,1
9,2,279760,147030,1790176361147737395,1790176361147732976,94108,0,0.912562,1,1
10,3,417279,143849,1790176361148265863,1790176361148518975,87277,253112,0.708883,1,1
11,1,131690,150900,1790176361148758792,1790176361148903800,88151,145008,0.786001,1,1
12,1,129050,148030,1790176361149142371,1790176361149286785,88035,144414,0.788150,1,1
13,3,447800,148680,1790176361149846330,1790176361149767329,140851,0,0.898104,1,1
14,1,126060,144449,1790176361150056120,1790176361150511539,87689,455419,0.578265,1,1
15,4,570279,140789,1790176361151190057,1790176361151112371,139585,0,0.792600,1,1
16,3,408289,144579,1790176361151681515,1790176361151604354,144731,0,0.874688,1,1
17,1,130850,148560,1790176361151901215,1790176361151982979,88745,81764,0.838730,1,1
18,1,131790,150170,1790176361152223994,1790176361153126214,89538,902220,0.368322,1,1
19,1,131990,151430,1790176361153371142,1790176361153516219,88502,145077,0.787354,1,1
20,1,132690,151910,1790176361153757751,1790176361153904664,88046,146913,0.785490,1,1
21,1,128020,146550,1790176361154141750,1790176361154667144,89194,525394,0.536525,1,1
22,1,130300,148200,1790176361154909088,1790176361155057769,87748,148681,0.782785,1,1
23,3,421360,143911,1790176361155589437,1790176361156550769,88445,961332,0.349153,1,1
24,1,133080,152820,1790176361156793694,1790176361156943174,87809,149480,0.783380,1,1
25,1,129000,146840,1790176361157180443,1790176361157328049,94223,147606,0.784807,1,1
26,1,128820,147080,1790176361157575622,1790176361157715164,89547,139542,0.791515,1,1
27,1,131250,149440,1790176361157958191,1790176361158464864,88826,506673,0.548042,1,1
28,1,128320,146980,1790176361158703160,1790176361159223134,89254,519974,0.541543,1,1
29,1,129560,147650,1790176361159462578,1790176361159608508,91349,145930,0.786474,1,1
30,4,564619,140250,1790176361160286606,1790176361160361948,86397,75342,0.845780,1,1
31,4,566999,140510,1790176361161035514,1790176361161133758,90745,98244,0.826970,1,1
32,1,130300,145310,1790176361161376103,1790176361161518093,88020,141990,0.790044,1,1
33,2,280119,149639,1790176361161903692,1790176361161908598,87544,4906,0.905952,1,1
34,1,127170,141260,1790176361162140632,1790176361162295773,87608,155141,0.000000,1,0
35,1,124420,138700,1790176361162524181,1790176361162684638,89702,160457,0.776183,1,1
36,2,267879,138859,1790176361163059829,1790176361163075753,87326,15924,0.896722,1,1
37,1,127890,142500,1790176361163307819,1790176361163456338,90900,148519,0.000000,1,0
38,2,281429,143229,1790176361163845787,1790176361163879002,87895,33215,0.879785,1,1
39,3,398849,134770,1790176361164382096,1790176361164638602,87954,256506,0.706356,1,1
40,3,2017982,610704,1790176373182509518,1790176373182786084,250769,276566,0.571710,1,1
41,1,390097,435056,1790176373183481219,1790176373183387486,128512,0,0.969398,1,1
42,4,874753,208448,1790176373184415841,1790176373184320324,95597,0,0.932170,1,1
43,3,466405,152619,1790176373184910176,1790176373184845287,125479,0,0.874469,1,1
44,3,405787,136419,1790176373185394422,1790176373185630076,72303,235654,0.731984,1,1
45,2,272657,143249,1790176373185992786,1790176373186027621,71604,34835,0.889239,1,1
46,4,534386,135150,1790176373186650681,1790176373186588523,124587,0,0.856563,1,1
47,1,124729,139889,1790176373186854589,1790176373187371443,72640,516854,0.000000,1,0
48,2,270138,141959,1790176373187729981,1790176373188137353,74163,407372,0.613384,1,1
49,1,125869,140559,1790176373188354805,1790176373189278198,73867,923393,0.366955,1,1
50,3,404447,137118,1790176373189774482,1790176373189710552,125320,0,0.938597,1,1
51,1,131838,146708,1790176373189984870,1790176373190462362,72063,477492,0.575197,1,1
52,2,271348,145998,1790176373190822603,1790176373191216862,75326,394259,0.622474,1,1
53,1,124999,140049,1790176373191434837,1790176373191628267,72127,193430,0.763695,1,1
54,1,133359,149339,1790176373191855023,1790176373192016532,71639,161509,0.784988,1,1
55,2,269358,142049,1790176373192374258,1790176373193162736,77095,788478,0.419120,1,1
