sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780565671221292596,1780565672161675590,1780565672161675950,1780565671222155630,940382994,-939520320,-939951657,431337,-939880188,233137
2,1780565671222163600,1780565672162306403,1780565672162306793,1780565671222655620,940142803,-939651173,-939896988,245815,-939880188,233137
3,1780565671222668850,1780565672162784226,1780565672162784376,1780565671223149280,940115376,-939635096,-939875236,240140,-939880188,233137
4,1780565671223161660,1780565672163267558,1780565672163267928,1780565671223646640,940105898,-939621288,-939863593,242305,-939880188,233137
5,1780565671223659030,1780565672163764562,1780565672163764722,1780565671224141500,940105532,-939623222,-939864377,241155,-939880188,233137
6,1780565671224148820,1780565672164262595,1780565672164262735,1780565671224554683,940113775,-939708052,-939910914,202861,-939880188,233137
7,1780565671224560993,1780565672164671327,1780565672164671547,1780565671225030664,940110334,-939640883,-939875609,234725,-939880188,233137
8,1780565671225037654,1780565672165154430,1780565672165154660,1780565671225529884,940116776,-939624776,-939870776,246000,-939880188,233137
9,1780565671225536204,1780565672165647332,1780565672165647442,1780565671226024274,940111128,-939623168,-939867148,243980,-939880188,233137
10,1780565671226031124,1780565672166145605,1780565672166145785,1780565671226447426,940114481,-939698359,-939906420,208061,-939880188,233137
11,1780565671226454356,1780565672166561347,1780565672166561497,1780565671226920606,940106991,-939640891,-939873941,233050,-939880188,233137
12,1780565671226927156,1780565672167037440,1780565672167037700,1780565671227410258,940110284,-939627442,-939868863,241421,-939880188,233137
13,1780565671227416668,1780565672167521184,1780565672167521374,1780565671227893688,940104516,-939627686,-939866101,238415,-939880188,233137
14,1780565671227900368,1780565672168009706,1780565672168009846,1780565671228302600,940109338,-939707246,-939908292,201046,-939880188,233137
15,1780565671228308710,1780565672168414479,1780565672168414649,1780565671228772411,940105769,-939642238,-939874004,231765,-939880188,233137
16,1780565671228778940,1780565672168888361,1780565672168888471,1780565671229261241,940109421,-939627230,-939868326,241095,-939880188,233137
