sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486131927708113,1780486132780375753,1780486132780376563,1780486131928518148,852667640,-851858415,-852263028,404612,-852119035,240030
2,1780486131928531528,1780486132780892605,1780486132780893035,1780486131929045927,852361077,-851847108,-852104093,256984,-852119035,240030
3,1780486131929061617,1780486132781422528,1780486132781422658,1780486131929588057,852360911,-851834601,-852097756,263155,-852119035,240030
4,1780486131929604716,1780486132781956191,1780486132781956421,1780486131930044438,852351475,-851911983,-852131729,219746,-852119035,240030
5,1780486131930055058,1780486132782411604,1780486132782411754,1780486131930536408,852356546,-851875346,-852115946,240600,-852119035,240030
6,1780486131930546908,1780486132782909166,1780486132782909266,1780486131931051088,852362258,-851858178,-852110218,252040,-852119035,240030
7,1780486131931060098,1780486132783419780,1780486132783420010,1780486131931561539,852359682,-851858471,-852109077,250605,-852119035,240030
8,1780486131931570359,1780486132783928553,1780486132783928753,1780486131931989460,852358194,-851939293,-852148744,209450,-852119035,240030
9,1780486131931997960,1780486132784361215,1780486132784361325,1780486131932483540,852363255,-851877785,-852120520,242735,-852119035,240030
10,1780486131932492610,1780486132784850338,1780486132784850488,1780486131932992080,852357728,-851858408,-852108068,249660,-852119035,240030
11,1780486131932999830,1780486132785359121,1780486132785359261,1780486131933502070,852359291,-851857191,-852108241,251050,-852119035,240030
12,1780486131933510440,1780486132785867654,1780486132785867784,1780486131933928152,852357214,-851939632,-852148423,208791,-852119035,240030
13,1780486131933936442,1780486132786294006,1780486132786294416,1780486131934416983,852357564,-851877433,-852117499,240065,-852119035,240030
14,1780486131934433543,1780486132786792189,1780486132786792309,1780486131934930953,852358646,-851861356,-852110001,248645,-852119035,240030
15,1780486131934940113,1780486132787305303,1780486132787305413,1780486131935447593,852365190,-851857820,-852111505,253685,-852119035,240030
16,1780486131935456443,1780486132787821405,1780486132787821555,1780486131935878354,852364962,-851943201,-852154082,210880,-852119035,240030
17,1780486131935886404,1780486132788246588,1780486132788246678,1780486131936369365,852360184,-851877313,-852118749,241435,-852119035,240030
18,1780486131936378054,1780486132788740320,1780486132788740420,1780486131937082021,852362266,-851658399,-852010333,351933,-852119035,240030
19,1780486131937090191,1780486132789440154,1780486132789440244,1780486131937592031,852349963,-851848213,-852099088,250875,-852119035,240030
20,1780486131937606821,1780486132789964877,1780486132789964997,1780486131938039413,852358056,-851925584,-852141820,216236,-852119035,240030
21,1780486131938049672,1780486132790409050,1780486132790409170,1780486131938531923,852359378,-851877247,-852118313,241065,-852119035,240030
22,1780486131938541913,1780486132790895423,1780486132790895523,1780486131939035843,852353510,-851859680,-852106595,246915,-852119035,240030
23,1780486131939044283,1780486132791396826,1780486132791396956,1780486131939535913,852352543,-851861043,-852106793,245750,-852119035,240030
24,1780486131939544793,1780486132791904829,1780486132791904929,1780486131939965204,852360036,-851939725,-852149881,210155,-852119035,240030
25,1780486131939973624,1780486132792329151,1780486132792329241,1780486131940453496,852355527,-851875745,-852115636,239891,-852119035,240030
26,1780486131940462366,1780486132792823044,1780486132792823164,1780486131940961886,852360678,-851861278,-852110978,249700,-852119035,240030
27,1780486131940970026,1780486132793331237,1780486132793331337,1780486131941470966,852361211,-851860371,-852110791,250420,-852119035,240030
28,1780486131941479235,1780486132793835739,1780486132793835839,1780486131941893337,852356504,-851942502,-852149503,207001,-852119035,240030
29,1780486131941901437,1780486132794255523,1780486132794255643,1780486131942375678,852354086,-851879965,-852117026,237060,-852119035,240030
30,1780486131942384308,1780486132794741235,1780486132794741315,1780486131942888818,852356927,-851852497,-852104712,252215,-852119035,240030
31,1780486131942898037,1780486132795254148,1780486132795254268,1780486131943401768,852356111,-851852500,-852104306,251805,-852119035,240030
32,1780486131943410388,1780486132795771341,1780486132795771441,1780486131943834260,852360953,-851937181,-852149067,211886,-852119035,240030
33,1780486131943842330,1780486132796200143,1780486132796200263,1780486131944326190,852357813,-851874073,-852115943,241870,-852119035,240030
34,1780486131944334290,1780486132796693656,1780486132796693996,1780486131944835120,852359366,-851858876,-852109121,250245,-852119035,240030
35,1780486131944843500,1780486132797201229,1780486132797201379,1780486131945346910,852357729,-851854469,-852106099,251630,-852119035,240030
36,1780486131945355270,1780486132797719183,1780486132797719273,1780486131945783031,852363913,-851936242,-852150078,213835,-852119035,240030
37,1780486131945791021,1780486132798150215,1780486132798150315,1780486131946286692,852359194,-851863623,-852111409,247785,-852119035,240030
38,1780486131946294862,1780486132798647648,1780486132798647758,1780486131946790062,852352786,-851857696,-852105241,247545,-852119035,240030
39,1780486131946798452,1780486132799150201,1780486132799150301,1780486131947294622,852351749,-851855679,-852103714,248035,-852119035,240030
40,1780486131947302802,1780486132799659143,1780486132799659263,1780486131947725284,852356341,-851933979,-852145160,211181,-852119035,240030
41,1780486131947733724,1780486132800097636,1780486132800097756,1780486131948223374,852363912,-851874382,-852119147,244765,-852119035,240030
42,1780486131948231414,1780486132800589738,1780486132800589928,1780486131948732654,852358324,-851857274,-852107799,250525,-852119035,240030
43,1780486131948740924,1780486132801094391,1780486132801094501,1780486131949237145,852353467,-851857356,-852105412,248055,-852119035,240030
44,1780486131949245355,1780486132801601125,1780486132801601225,1780486131949661577,852355770,-851939648,-852147709,208061,-852119035,240030
45,1780486131949669316,1780486132802024407,1780486132802024527,1780486131950149277,852355091,-851875250,-852115171,239920,-852119035,240030
46,1780486131950157827,1780486132802516520,1780486132802516640,1780486131950668387,852358693,-851848253,-852103473,255220,-852119035,240030
47,1780486131950676856,1780486132803034423,1780486132803034523,1780486131951189926,852357567,-851844597,-852101082,256485,-852119035,240030
48,1780486131951207026,1780486132803559816,1780486132803559916,1780486131951639407,852352790,-851920509,-852136650,216140,-852119035,240030
49,1780486131951653207,1780486132804021078,1780486132804021168,1780486131952147428,852367871,-851873740,-852120806,247065,-852119035,240030
50,1780486131952156048,1780486132804514821,1780486132804514901,1780486131952657598,852358773,-851857303,-852108038,250735,-852119035,240030
51,1780486131952666318,1780486132805025405,1780486132805025525,1780486131953169888,852359087,-851855637,-852107362,251725,-852119035,240030
52,1780486131953178518,1780486132805536818,1780486132805536918,1780486131953598560,852358300,-851938358,-852148329,209971,-852119035,240030
53,1780486131953606459,1780486132805959560,1780486132805959670,1780486131954085020,852353101,-851874650,-852113876,239225,-852119035,240030
54,1780486131954094220,1780486132806448863,1780486132806448963,1780486131954592070,852354643,-851856893,-852105768,248875,-852119035,240030
55,1780486131954600850,1780486132806959255,1780486132806959385,1780486131955104201,852358405,-851855184,-852106795,251610,-852119035,240030
56,1780486131955112511,1780486132807470158,1780486132807470268,1780486131955531672,852357647,-851938596,-852148122,209525,-852119035,240030
57,1780486131955539862,1780486132807897481,1780486132807897571,1780486131956029682,852357619,-851867889,-852112754,244865,-852119035,240030
58,1780486131956038342,1780486132808391733,1780486132808391833,1780486131956533493,852353391,-851858340,-852105866,247525,-852119035,240030
59,1780486131956541572,1780486132808895697,1780486132808895787,1780486131957043352,852354125,-851852435,-852103280,250845,-852119035,240030
60,1780486131957051592,1780486132809405190,1780486132809405320,1780486131957466354,852353598,-851938966,-852146282,207316,-852119035,240030
