round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175521540722420,0.952362,0.991427,0.000000,0
1,1790175521541813905,0.541506,0.989378,0.535754,1
2,1790175521542233880,0.984137,0.994624,0.000000,0
3,1790175521542634555,0.991784,0.828277,0.000000,0
4,1790175521543048789,0.991387,0.771455,0.000000,0
5,1790175521543449784,0.992161,0.784886,0.000000,0
6,1790175521543852558,0.992230,0.780933,0.000000,0
7,1790175521544255533,0.992201,0.786261,0.000000,0
8,1790175521544670398,0.992230,0.900010,0.000000,0
9,1790175521545072222,0.991863,0.791435,0.000000,0
10,1790175521545464417,0.992121,0.786953,0.000000,0
11,1790175521545889681,0.992251,0.762551,0.000000,0
12,1790175521546303436,0.992429,0.779964,0.000000,0
13,1790175521546719550,0.992162,0.770269,0.000000,0
14,1790175542576856248,0.970737,0.992518,0.000000,0
15,1790175542577888824,0.990674,0.454772,0.000000,0
16,1790175542578309758,0.991516,0.817588,0.000000,0
17,1790175542578723073,0.992280,0.796557,0.000000,0
18,1790175542579928527,0.992101,0.360315,0.000000,0
19,1790175542580337572,0.992201,0.788221,0.000000,0
20,1790175542580749516,0.992052,0.788789,0.000000,0
21,1790175542581554545,0.992321,0.526365,0.522323,1
22,1790175542581954100,0.992300,0.791839,0.000000,0
23,1790175542582449704,0.902426,0.991863,0.000000,0
24,1790175542582848338,0.992697,0.962550,0.000000,0
25,1790175542583247573,0.992012,0.810960,0.804482,1
26,1790175542583648318,0.992270,0.787189,0.000000,0
27,1790175542584466177,0.992131,0.516706,0.512640,1
28,1790175542584882631,0.991615,0.776595,0.000000,0
29,1790175542585287446,0.991814,0.785742,0.000000,0
30,1790175542585710340,0.992122,0.771278,0.000000,0
31,1790175542586350372,0.795625,0.991486,0.000000,0
32,1790175542586731687,0.992220,0.844063,0.000000,0
33,1790175542587125732,0.991566,0.799669,0.000000,0
34,1790175542587552616,0.992290,0.767854,0.000000,0
35,1790175542587938191,0.992528,0.799549,0.000000,0
36,1790175542588362385,0.992359,0.774478,0.000000,0
37,1790175542589508720,0.992210,0.374701,0.000000,0
38,1790175542589890155,0.992399,0.802770,0.000000,0
39,1790175542590679995,0.992478,0.532537,0.000000,0
40,1790175542591070889,0.992400,0.795125,0.000000,0
41,1790175542591826819,0.992430,0.550972,0.000000,0
42,1790175542592209314,0.991963,0.804088,0.000000,0
43,1790175542592628919,0.992250,0.769106,0.000000,0
44,1790175542593807893,0.992459,0.359599,0.000000,0
