round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,796796,805386,1790175521541034917,1790175521540722420,312587,0,0.000000,1,0
1,1,395248,403148,1790175521541468405,1790175521541813905,267722,345500,0.535754,1,1
2,1,391738,399378,1790175521542483965,1790175521542233880,263985,0,0.000000,1,0
3,1,382908,389708,1790175521542889463,1790175521542634555,275858,0,0.000000,1,0
4,1,387548,395208,1790175521543306961,1790175521543048789,258242,0,0.000000,1,0
5,1,386198,393758,1790175521543709229,1790175521543449784,259545,0,0.000000,1,0
6,1,388057,395308,1790175521544113046,1790175521543852558,260578,0,0.000000,1,0
7,1,387707,396287,1790175521544515944,1790175521544255533,260491,0,0.000000,1,0
8,1,389757,397447,1790175521544928392,1790175521544670398,258074,0,0.000000,1,0
9,1,385927,393447,1790175521545330980,1790175521545072222,258838,0,0.000000,1,0
10,1,372558,379338,1790175521545719418,1790175521545464417,299172,0,0.000000,1,0
11,1,371517,378107,1790175521546143986,1790175521545889681,296866,0,0.000000,1,0
12,1,364317,371067,1790175521546559594,1790175521546303436,297759,0,0.000000,1,0
13,1,368637,376078,1790175521546978542,1790175521546719550,259082,0,0.000000,1,0
14,1,731036,765227,1790175542577174758,1790175542576856248,318640,0,0.000000,1,0
15,2,892548,430694,1790175542578139597,1790175542577888824,262363,0,0.000000,1,0
16,1,398914,409854,1790175542578564751,1790175542578309758,255073,0,0.000000,1,0
17,1,386803,396254,1790175542578972214,1790175542578723073,268772,0,0.000000,1,0
18,3,1180240,398623,1790175542580180955,1790175542579928527,252508,0,0.000000,1,0
19,1,391204,404014,1790175542580592099,1790175542580337572,254627,0,0.000000,1,0
20,1,389524,401124,1790175542581003043,1790175542580749516,253607,0,0.000000,1,0
21,2,788297,393674,1790175542581811520,1790175542581554545,257055,0,0.522323,1,1
22,1,378973,392454,1790175542582211293,1790175542581954100,257273,0,0.000000,1,0
23,1,372533,383093,1790175542582605577,1790175542582449704,252564,0,0.000000,1,0
24,1,374263,389004,1790175542583101711,1790175542582848338,253443,0,0.000000,1,0
25,1,381743,392863,1790175542583507435,1790175542583247573,259942,0,0.804482,1,1
26,1,373964,385174,1790175542583900859,1790175542583648318,293141,0,0.000000,1,0
27,2,765587,385353,1790175542584719076,1790175542584466177,252969,0,0.512640,1,1
28,1,397764,410134,1790175542585135810,1790175542584882631,253259,0,0.000000,1,0
29,1,378783,386483,1790175542585536213,1790175542585287446,295228,0,0.000000,1,0
30,1,365663,372663,1790175542585957487,1790175542585710340,288237,0,0.000000,1,0
31,1,370664,377824,1790175542586377911,1790175542586350372,254171,0,0.000000,1,0
32,1,368833,377433,1790175542586982796,1790175542586731687,251199,0,0.000000,1,0
33,1,373464,381374,1790175542587373280,1790175542587125732,292078,0,0.000000,1,0
34,1,370543,379484,1790175542587802693,1790175542587552616,250167,0,0.000000,1,0
35,1,365523,373163,1790175542588185287,1790175542587938191,290716,0,0.000000,1,0
36,1,376914,386184,1790175542588614841,1790175542588362385,252546,0,0.000000,1,0
37,3,1123940,375823,1790175542589757931,1790175542589508720,249301,0,0.000000,1,0
38,1,360983,367553,1790175542590136014,1790175542589890155,290910,0,0.000000,1,0
39,2,747886,381464,1790175542590937821,1790175542590679995,257916,0,0.000000,1,0
40,1,371753,379423,1790175542591326115,1790175542591070889,255306,0,0.000000,1,0
41,2,735027,372614,1790175542592077262,1790175542591826819,250513,0,0.000000,1,0
42,1,367133,375063,1790175542592459805,1790175542592209314,291741,0,0.000000,1,0
43,1,367883,375123,1790175542592878199,1790175542592628919,292710,0,0.000000,1,0
44,3,1128310,379603,1790175542594058869,1790175542593807893,251046,0,0.000000,1,0
45,2,747816,376643,1790175542594823016,1790175542594576023,287004,0,0.000000,1,0
46,2,742966,374893,1790175542595614783,1790175542595367402,287402,0,0.000000,1,0
47,2,743486,377023,1790175542596406860,1790175542596156892,250048,0,0.000000,1,0
48,1,374353,381723,1790175542596798204,1790175542596547467,250817,0,0.000000,1,0
49,3,1116820,378343,1790175542597930304,1790175542597679622,250762,0,0.000000,1,0
50,1,368163,375763,1790175542598314307,1790175542598064716,249661,0,0.000000,1,0
51,1,371593,378993,1790175542598702211,1790175542598450001,252280,0,0.000000,1,0
52,1,369693,376313,1790175542599087404,1790175542598837226,289919,0,0.000000,1,0
53,2,743716,376443,1790175542599879851,1790175542599630066,249855,0,0.000000,1,0
54,1,367073,373603,1790175542600262005,1790175542600014511,290984,0,0.000000,1,0
55,1,376594,387234,1790175542600695059,1790175542600439055,256094,0,0.000000,1,0
56,1,370483,379693,1790175542601085112,1790175542600836940,292073,0,0.000000,1,0
57,1,371943,382203,1790175542601512176,1790175542601259494,252772,0,0.000000,1,0
58,1,365633,374754,1790175542601896519,1790175542601649549,291841,0,0.000000,1,0
59,2,744467,379274,1790175542602696977,1790175542602444569,252478,0,0.000000,1,0
60,2,750106,383174,1790175542603465313,1790175542603214198,251195,0,0.000000,1,0
61,1,372173,382363,1790175542603855547,1790175542603602953,252684,0,0.000000,1,0
62,1,372803,382874,1790175542604246550,1790175542603992588,254042,0,0.000000,1,0
63,1,372863,382993,1790175542604637774,1790175542604385113,252741,0,0.000000,1,0
64,2,743217,375224,1790175542605399111,1790175542605155313,289168,0,0.000000,1,0
65,2,745547,378473,1790175542606202668,1790175542605952942,249806,0,0.000000,1,0
66,3,1137540,385633,1790175542607358288,1790175542607111197,287692,0,0.000000,1,0
67,1,370763,381163,1790175542607781022,1790175542607529021,252081,0,0.000000,1,0
68,2,750367,384913,1790175542608550229,1790175542608295241,255058,0,0.000000,1,0
69,2,746337,378134,1790175542609314396,1790175542609065151,249305,0,0.543029,1,1
70,1,749736,783216,1790175560634457773,1790175560634075810,382093,0,0.000000,1,0
71,2,1215500,585434,1790175560635746493,1790175560635494861,251732,0,0.000000,1,0
72,2,847467,422994,1790175560636616501,1790175560636375690,255741,0,0.000000,1,0
73,1,386883,396353,1790175560637027374,1790175560636788334,270650,0,0.000000,1,0
74,1,400064,410004,1790175560637470508,1790175560637228568,242030,0,0.000000,1,0
