round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,259778,307258,1790177201276119642,1790177201276187999,138332,68357,0.798511,1,1
1,1,183908,230098,1790177201276559619,1790177201276645063,107595,85444,0.819396,1,1
2,2,1252931,478861,1790177207285481095,1790177207285534322,265523,53227,0.774500,1,1
3,1,406450,452660,1790177207286267305,1790177207286128654,138751,0,0.968235,1,1
4,1,224820,247320,1790177207286553305,1790177207286960443,141342,407138,0.574674,1,1
5,1,185940,206970,1790177207287310835,1790177207288173187,145387,862352,0.365114,1,1
6,2,387370,198100,1790177207288728225,1790177207288612291,147614,0,0.000000,1,0
7,4,668270,158020,1790177207289447075,1790177207289354471,156424,0,0.722754,1,1
8,1,150070,165440,1790177207289678715,1790177207289787415,106670,108700,0.801848,1,1
9,2,306310,158660,1790177207290217805,1790177207290230040,116015,12235,0.882895,1,1
10,1,155170,170140,1790177207290518675,1790177207290663554,111041,144879,0.771548,1,1
11,4,613011,153741,1790177207291406016,1790177207291488593,116832,82577,0.000000,1,0
12,5,2701803,240408,1790177225318535889,1790177225319281703,134947,745814,0.411359,1,1
13,2,393496,201158,1790177225319837525,1790177225319846296,126618,8771,0.000000,1,0
14,2,368647,191338,1790177225320366931,1790177225321088029,116993,721098,0.000000,1,0
15,1,143338,158638,1790177225321367950,1790177225321509234,95404,141284,0.000000,1,0
16,2,306477,155798,1790177225321928714,1790177225322326723,95726,398009,0.606534,1,1
17,1,145048,159508,1790177225322586177,1790177225323136392,96730,550215,0.521211,1,1
18,7,1057679,149408,1790177225324309610,1790177225324295597,95122,0,0.917852,1,1
19,8,1208628,157788,1790177225325616617,1790177225326212561,96339,595944,0.000000,1,0
20,3,453545,152408,1790177225326780535,1790177225326694355,150830,0,0.911240,1,1
21,1,138269,153259,1790177225327000903,1790177225327838680,97083,837777,0.391102,1,1
22,3,443595,148278,1790177225328397768,1790177225328315104,149514,0,0.000000,1,0
23,1,136219,151619,1790177225328622466,1790177225329085823,95788,463357,0.570934,1,1
24,1,141498,156588,1790177225329340709,1790177225329536737,96799,196028,0.740177,1,1
25,3,455985,152848,1790177225330108291,1790177225330024211,149600,0,0.000000,1,0
26,1,134408,148608,1790177225330324989,1790177225331171436,96163,846447,0.388762,1,1
27,2,301977,160489,1790177225331588346,1790177225332339950,95958,751604,0.425692,1,1
