round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790177201276187999,0.988754,0.807593,0.798511,1
1,1790177201276645063,0.990089,0.827598,0.819396,1
2,1790177207285534322,0.982652,0.788174,0.774500,1
3,1790177207286128654,0.976950,0.991080,0.968235,1
4,1790177207286960443,0.989703,0.580652,0.574674,1
5,1790177207288173187,0.990050,0.368783,0.365114,1
6,1790177207288612291,0.991724,0.979219,0.000000,0
7,1790177207289354471,0.729930,0.990169,0.722754,1
8,1790177207289787415,0.990130,0.809841,0.801848,1
9,1790177207290230040,0.990694,0.891189,0.882895,1
10,1790177207290663554,0.990347,0.779068,0.771548,1
11,1790177207291488593,0.989832,0.832204,0.000000,0
12,1790177225319281703,0.990060,0.415489,0.411359,1
13,1790177225319846296,0.992191,0.872686,0.000000,0
14,1790177225321088029,0.992538,0.428301,0.000000,0
15,1790177225321509234,0.991834,0.789246,0.000000,0
16,1790177225322326723,0.992846,0.610905,0.606534,1
17,1790177225323136392,0.992925,0.524924,0.521211,1
18,1790177225324295597,0.992995,0.924327,0.917852,1
19,1790177225326212561,0.993034,0.499544,0.000000,0
20,1790177225326694355,0.918495,0.992101,0.911240,1
21,1790177225327838680,0.992230,0.394164,0.391102,1
22,1790177225328315104,0.923247,0.992359,0.000000,0
23,1790177225329085823,0.992786,0.575082,0.570934,1
24,1790177225329536737,0.990208,0.747496,0.740177,1
25,1790177225330024211,0.908183,0.992498,0.000000,0
26,1790177225331171436,0.992915,0.391536,0.388762,1
27,1790177225332339950,0.993044,0.428674,0.425692,1
