count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837630824003526,386632,154586,0.885416,0
51,1785837630824392738,389853,158835,0.882510,1
52,1785837630824784451,391802,157233,0.883604,0
53,1785837630825178633,387182,157782,0.883229,1
54,1785837630825567775,387802,158141,0.882984,0
55,1785837630825958757,385722,156509,0.884099,0
56,1785837630826346249,386692,158078,0.883027,0
57,1785837630826734571,388212,158127,0.882993,0
58,1785837630827125233,385872,157076,0.883711,0
59,1785837630827513425,390323,160145,0.881616,0
60,1785837630827905788,385052,156253,0.884274,0
61,1785837630828292920,383572,157512,0.883413,0
62,1785837630828678162,381022,153451,0.886194,0
63,1785837630829061074,381742,154200,0.885680,0
64,1785837630829444556,387962,157009,0.883757,0
65,1785837630829834118,390712,160008,0.881710,1
66,1785837630830226560,388773,155947,0.884484,1
67,1785837630830617693,386502,156385,0.884184,0
68,1785837630831006055,390942,156084,0.884390,0
69,1785837630831398527,396852,166703,0.877161,0
70,1785837630831796879,387142,156102,0.884378,0
71,1785837630832185661,385712,158121,0.882997,0
72,1785837630832573423,383572,155770,0.884605,0
73,1785837630832959285,394793,164479,0.878668,0
74,1785837630833355918,386162,156577,0.884053,0
75,1785837630833748620,389742,159765,0.881875,1
76,1785837630834140202,386812,155904,0.884513,0
77,1785837630834529014,384912,155673,0.884671,0
78,1785837630834915516,385502,156632,0.884015,0
79,1785837630835303108,384952,156651,0.884002,0
80,1785837630835689590,395062,155120,0.885050,0
81,1785837630836086383,392262,161138,0.880940,0
82,1785837630836480395,387142,158207,0.882938,0
83,1785837630836869517,384502,155556,0.884751,1
84,1785837630837255679,387992,156425,0.884157,1
85,1785837630837645201,389882,157014,0.883754,0
86,1785837630838036613,385592,156493,0.884110,0
87,1785837630838424315,384622,156602,0.884035,0
88,1785837630838810737,384253,154591,0.885412,1
89,1785837630839198370,388312,158839,0.882507,0
90,1785837630839588392,385022,155888,0.884524,1
91,1785837630839975224,390312,159507,0.882051,1
92,1785837630840367256,386952,157236,0.883602,0
93,1785837630840755838,384742,155865,0.884540,0
94,1785837630841142520,385512,155764,0.884609,0
95,1785837630841529662,384832,156713,0.883960,0
96,1785837630841916044,384422,154592,0.885412,1
97,1785837630842302016,385792,156161,0.884337,0
98,1785837630842689408,388972,159439,0.882098,1
99,1785837630843080200,392723,160728,0.881219,0
100,1785837630843474583,390892,156936,0.883807,0
101,1785837630843867015,383412,153665,0.886047,0
102,1785837630844252067,383442,154954,0.885164,0
103,1785837630844637589,381992,154213,0.885672,0
104,1785837630845021401,387702,158472,0.882757,0
105,1785837630845410773,389832,158821,0.882519,0
106,1785837630845803455,384142,154820,0.885255,0
107,1785837630846189757,387133,157129,0.883675,0
108,1785837630846578600,382122,153827,0.885936,1
109,1785837630846962272,382512,152556,0.886809,0
110,1785837630847346394,388342,154075,0.885766,0
111,1785837630847736366,386602,154604,0.885404,1
112,1785837630848124478,383042,153093,0.886440,0
113,1785837630848509060,390742,153952,0.885851,0
114,1785837630848901522,393662,162201,0.880216,0
115,1785837630849299274,392122,159960,0.881742,0
116,1785837630849693717,387662,158388,0.882815,0
117,1785837630850083089,392332,162187,0.880226,1
118,1785837630850476941,388142,158355,0.882837,1
119,1785837630850866763,386932,157904,0.883145,1
120,1785837630851255535,387182,158283,0.882887,0
121,1785837630851644367,391573,157662,0.883311,0
122,1785837630852037550,394202,166180,0.877515,0
123,1785837630852433522,386522,157799,0.883217,0
124,1785837630852821714,385182,155508,0.884784,0
125,1785837630853208566,385452,156767,0.883923,0
126,1785837630853596058,387682,158476,0.882755,0
127,1785837630853986640,387962,158145,0.882981,0
128,1785837630854376272,384172,156794,0.883904,0
129,1785837630854762084,383973,155403,0.884856,1
130,1785837630855147637,394462,164091,0.878932,0
131,1785837630855543669,400512,168449,0.875979,0
132,1785837630855945911,385182,156508,0.884100,0
133,1785837630856333263,385482,157637,0.883328,1
134,1785837630856720545,389342,155976,0.884464,0
135,1785837630857111867,394992,160565,0.881330,0
136,1785837630857508869,387502,158914,0.882456,0
137,1785837630857898291,389473,158753,0.882566,0
138,1785837630858289434,393392,162931,0.879720,1
139,1785837630858684356,387632,157550,0.883387,0
140,1785837630859073738,393622,157039,0.883737,0
141,1785837630859469270,390702,160007,0.881710,1
142,1785837630859861492,388382,157596,0.883356,0
143,1785837630860257694,384952,156905,0.883828,0
144,1785837630860644506,389172,155144,0.885033,0
145,1785837630861035318,393173,155333,0.884904,0
146,1785837630861430241,387322,158601,0.882669,1
147,1785837630861819143,388442,156560,0.884064,0
148,1785837630862209505,387432,156969,0.883784,0
149,1785837630862598567,386812,157448,0.883457,0
150,1785837630862986909,388202,156937,0.883806,0
151,1785837630863376631,388432,157446,0.883458,1
152,1785837630863766703,389413,156625,0.884020,0
153,1785837630864157786,389482,158912,0.882457,0
154,1785837630864548818,392202,162041,0.880325,0
155,1785837630864943080,385682,156460,0.884133,1
156,1785837630865330792,386992,159499,0.882057,0
157,1785837630865719544,383962,156788,0.883908,1
158,1785837630866105436,389662,160047,0.881683,1
159,1785837630866497908,386742,157086,0.883704,0
160,1785837630866886530,385623,156695,0.883972,0
161,1785837630867274223,388692,157763,0.883242,0
162,1785837630867664535,388522,158212,0.882935,0
163,1785837630868054567,390712,159411,0.882117,0
164,1785837630868446879,394992,159300,0.882192,0
165,1785837630868843381,391782,158059,0.883040,0
166,1785837630869236693,388942,159607,0.881983,0
167,1785837630869627256,384322,157405,0.883486,0
168,1785837630870013118,386872,158354,0.882838,0
169,1785837630870401580,389792,159433,0.882102,0
170,1785837630870793042,391832,159182,0.882273,0
171,1785837630871186624,390592,157521,0.883407,0
172,1785837630871579166,394272,157830,0.883196,0
173,1785837630871975138,388753,156299,0.884243,0
174,1785837630872365441,387212,158387,0.882816,0
175,1785837630872754633,389382,157236,0.883602,0
176,1785837630873146255,385602,157365,0.883514,1
177,1785837630873533567,384182,156274,0.884260,0
178,1785837630873919359,392602,156223,0.884295,0
179,1785837630874320011,390262,157301,0.883557,1
180,1785837630874712533,387633,157030,0.883743,0
181,1785837630875102126,389502,159008,0.882392,0
182,1785837630875493698,389232,160157,0.881608,0
183,1785837630875885340,382682,155096,0.885066,0
184,1785837630876269872,385722,156465,0.884129,1
185,1785837630876657164,394962,159544,0.882026,0
186,1785837630877053786,406612,167492,0.876627,0
187,1785837630877462118,398942,161591,0.880631,1
188,1785837630877862770,391493,160030,0.881695,0
189,1785837630878256043,390272,158058,0.883040,0
190,1785837630878647965,393002,159397,0.882126,1
191,1785837630879042567,387592,155186,0.885005,0
192,1785837630879432059,422992,159944,0.881753,0
193,1785837630879857591,391992,155813,0.884575,1
194,1785837630880251863,391472,157931,0.883127,0
195,1785837630880645195,399643,164160,0.878885,0
196,1785837630881046498,394512,162878,0.879756,1
197,1785837630881442620,386492,158377,0.882822,0
198,1785837630881830592,387792,157066,0.883718,0
199,1785837630882221244,385532,156435,0.884150,0
200,1785837630882608706,384452,156684,0.883979,0
201,1785837630882994778,388472,157693,0.883290,1
202,1785837630883384920,390443,161501,0.880693,1
203,1785837630883777163,389722,155599,0.884722,0
204,1785837630884168545,390652,158368,0.882828,1
205,1785837630884560747,390532,157887,0.883157,0
206,1785837630884952999,386452,157536,0.883397,0
207,1785837630885341081,386362,156055,0.884410,0
208,1785837630885729053,388502,158004,0.883077,0
209,1785837630886119495,390673,159433,0.882102,0
210,1785837630886511798,387712,157491,0.883428,0
211,1785837630886901380,403582,157680,0.883298,0
212,1785837630887306892,390052,157998,0.883081,0
213,1785837630887698394,387322,155507,0.884785,0
214,1785837630888087656,388622,160876,0.881118,0
215,1785837630888477838,382242,156065,0.884403,0
216,1785837630888861561,383852,155123,0.885048,0
217,1785837630889247213,387692,158132,0.882990,1
218,1785837630889636775,394852,162221,0.880203,0
219,1785837630890033567,384522,156700,0.883968,0
220,1785837630890419939,386082,157849,0.883183,0
221,1785837630890807821,386052,157108,0.883689,0
222,1785837630891195653,383082,157657,0.883314,0
223,1785837630891589285,383593,155066,0.885087,0
224,1785837630891974868,382672,154654,0.885369,0
225,1785837630892359170,387322,157973,0.883098,0
226,1785837630892748002,384742,155862,0.884542,0
227,1785837630893134364,390532,156541,0.884077,0
228,1785837630893526836,387872,158060,0.883039,0
229,1785837630893916338,387102,159399,0.882125,0
230,1785837630894305240,385042,156788,0.883908,0
231,1785837630894691732,384872,154897,0.885203,0
232,1785837630895078194,392072,161406,0.880757,0
233,1785837630895472036,391062,161234,0.880874,1
234,1785837630895865228,389543,159153,0.882293,0
235,1785837630896256411,385392,156671,0.883988,0
236,1785837630896643453,393422,156590,0.884044,0
237,1785837630897038515,382632,154839,0.885242,1
238,1785837630897422997,382552,156068,0.884401,1
239,1785837630897807369,385352,154807,0.885264,0
240,1785837630898194281,386352,156386,0.884183,0
