count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
60,187867,720,188587,0.862980,0
62,186962,760,187722,0.863580,2
64,186727,750,187477,0.863736,2
68,185916,700,186616,0.864275,4
81,183501,580,184081,0.865881,13
84,182814,560,183374,0.866338,3
90,187609,740,188349,0.863151,6
98,188527,760,189287,0.862543,8
99,188034,620,188654,0.862869,1
100,187001,640,187641,0.863554,1
101,186039,660,186699,0.864193,1
109,182747,700,183447,0.866383,8
114,181944,530,182474,0.866918,5
121,204657,640,205297,0.851941,7
122,187365,640,188005,0.863313,1
127,185912,660,186572,0.864277,5
134,186954,810,187764,0.863586,7
138,186054,650,186704,0.864183,4
139,202712,700,203412,0.853211,1
140,191689,640,192329,0.860451,1
141,185387,590,185977,0.864626,1
146,186004,640,186644,0.864216,5
149,185266,720,185986,0.864707,3
150,187314,740,188054,0.863347,1
161,186563,620,187183,0.863845,11
171,187326,670,187996,0.863339,10
174,194518,660,195178,0.858585,3
179,187063,670,187733,0.863513,5
184,186260,670,186930,0.864046,5
190,186695,750,187445,0.863757,6
202,188573,720,189293,0.862512,12
204,191297,670,191967,0.860710,2
207,188688,740,189428,0.862436,3
216,185322,640,185962,0.864669,9
223,188533,660,189193,0.862539,7
233,185877,610,186487,0.864301,10
237,187665,690,188355,0.863114,4
253,195695,640,196335,0.857810,16
255,187370,640,188010,0.863310,2
264,186998,720,187718,0.863556,9
268,188677,700,189377,0.862443,4
272,186498,720,187218,0.863888,4
276,187498,690,188188,0.863225,4
278,184902,670,185572,0.864949,2
282,186952,690,187642,0.863587,4
289,186823,720,187543,0.863672,7
290,186481,610,187091,0.863899,1
297,187075,640,187715,0.863505,7
303,199338,670,200008,0.855418,6
305,186602,740,187342,0.863819,2
308,186525,629,187154,0.863870,3
314,185900,660,186560,0.864285,6
319,186124,720,186844,0.864137,5
322,186456,780,187236,0.863916,3
324,185480,650,186130,0.864564,2
325,184798,700,185498,0.865018,1
327,186553,630,187183,0.863852,2
329,187238,680,187918,0.863397,2
330,186095,760,186855,0.864156,1
333,191067,600,191667,0.860862,3
338,185543,660,186203,0.864522,5
345,186135,690,186825,0.864129,7
348,186147,660,186807,0.864121,3
351,184780,680,185460,0.865030,3
353,185505,660,186165,0.864548,2
354,186972,730,187702,0.863574,1
356,185807,670,186477,0.864347,2
359,186828,670,187498,0.863669,3
361,184793,660,185453,0.865021,2
363,187219,680,187899,0.863410,2
364,190116,750,190866,0.861491,1
365,187953,640,188593,0.862923,1
367,187697,640,188337,0.863093,2
371,184835,680,185515,0.864993,4
376,187703,660,188363,0.863089,5
383,182525,620,183145,0.866531,7
384,181472,530,182002,0.867233,1
386,182767,610,183377,0.866370,2
390,196637,650,197287,0.857191,4
394,186956,630,187586,0.863584,4
401,187528,670,188198,0.863205,7
403,187711,690,188401,0.863083,2
413,185904,720,186624,0.864283,10
414,186662,680,187342,0.863779,1
416,186606,650,187256,0.863816,2
431,180655,570,181225,0.867779,15
433,182820,660,183480,0.866334,2
436,182482,570,183052,0.866560,3
437,181460,630,182090,0.867241,1
456,185599,630,186229,0.864485,19
462,184502,630,185132,0.865215,6
463,188610,760,189370,0.862488,1
469,185792,640,186432,0.864357,6
474,186159,670,186829,0.864113,5
476,188734,640,189374,0.862405,2
483,186415,630,187045,0.863943,7
484,185472,650,186122,0.864570,1
490,184937,620,185557,0.864925,6
493,184960,670,185630,0.864910,3
497,185919,580,186499,0.864273,4
506,191404,810,192214,0.860639,9
510,185384,620,186004,0.864628,4
522,186383,680,187063,0.863965,12
531,184930,680,185610,0.864930,9
541,185814,660,186474,0.864342,10
546,186500,680,187180,0.863887,5
549,185423,570,185993,0.864602,3
559,184797,709,185506,0.865018,10
564,186654,740,187394,0.863785,5
568,184353,680,185033,0.865314,4
575,184353,670,185023,0.865314,7
577,186978,640,187618,0.863570,2
583,185082,630,185712,0.864829,6
587,185682,720,186402,0.864430,4
591,185871,610,186481,0.864305,4
592,186258,670,186928,0.864048,1
596,188927,650,189577,0.862278,4
598,185422,620,186042,0.864603,2
600,198517,819,199336,0.855957,2
602,185801,620,186421,0.864351,2
621,184251,730,184981,0.865382,19
625,183582,650,184232,0.865827,4
627,185917,610,186527,0.864274,2
629,183751,630,184381,0.865714,2
