count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
53,153131,880,154011,0.886414,0
54,152213,890,153103,0.887044,1
55,157474,830,158304,0.883439,1
60,154950,950,155900,0.885166,5
70,151941,820,152761,0.887231,10
72,152544,840,153384,0.886817,2
73,155226,830,156056,0.884977,1
77,152180,830,153010,0.887067,4
82,152976,810,153786,0.886520,5
85,154509,800,155309,0.885469,3
91,155066,820,155886,0.885087,6
93,155769,850,156619,0.884605,2
95,154612,750,155362,0.885398,2
98,153665,930,154595,0.886047,3
99,153777,770,154547,0.885971,1
102,153130,890,154020,0.886415,3
104,153722,840,154562,0.886008,2
106,158445,810,159255,0.882776,2
107,152806,750,153556,0.886637,1
108,155237,920,156157,0.884970,1
113,155584,920,156504,0.884732,5
114,163234,870,164104,0.879514,1
117,152338,720,153058,0.886958,3
118,157269,870,158139,0.883579,1
124,152427,790,153217,0.886897,6
136,153392,780,154172,0.886235,12
139,156936,840,157776,0.883807,3
151,151500,830,152330,0.887534,12
152,151722,759,152481,0.887382,1
154,153484,830,154314,0.886172,2
155,163515,730,164245,0.879323,1
156,154296,790,155086,0.885615,1
157,153207,730,153937,0.886362,1
159,153900,790,154690,0.885886,2
169,157451,890,158341,0.883455,10
176,155290,880,156170,0.884933,7
181,163095,780,163875,0.879608,5
185,155070,710,155780,0.885084,4
192,155858,730,156588,0.884545,7
194,155790,720,156510,0.884591,2
197,156574,830,157404,0.884055,3
201,153208,790,153998,0.886361,4
202,153479,790,154269,0.886175,1
207,152245,780,153025,0.887022,5
208,151307,800,152107,0.887667,1
213,148063,680,148743,0.889901,5
222,151884,820,152704,0.887270,9
224,153806,820,154626,0.885951,2
228,153452,780,154232,0.886194,4
230,155323,710,156033,0.884911,2
235,155160,780,155940,0.885023,5
241,150037,750,150787,0.888541,6
245,153503,740,154243,0.886159,4
250,152539,720,153259,0.886820,5
256,153046,770,153816,0.886472,6
263,152295,860,153155,0.886988,7
264,155496,760,156256,0.884792,1
269,152762,850,153612,0.886667,5
270,154203,880,155083,0.885678,1
273,154527,860,155387,0.885456,3
274,157248,850,158098,0.883594,1
275,154029,840,154869,0.885798,1
278,155152,750,155902,0.885028,3
279,151784,720,152504,0.887339,1
292,155080,830,155910,0.885077,13
296,153224,780,154004,0.886350,4
298,152807,790,153597,0.886636,2
299,153189,819,154008,0.886374,1
300,156169,920,157089,0.884332,1
305,154536,780,155316,0.885450,5
307,152398,770,153168,0.886917,2
308,153209,680,153889,0.886360,1
324,152658,760,153418,0.886739,16
326,156341,850,157191,0.884214,2
329,152645,810,153455,0.886748,3
331,155117,730,155847,0.885052,2
348,151166,1230,152396,0.887764,17
354,147489,800,148289,0.890298,6
360,147271,810,148081,0.890448,6
363,151598,810,152408,0.887467,3
367,153992,770,154762,0.885823,4
375,147072,690,147762,0.890585,8
377,159420,690,160110,0.882111,2
378,163198,910,164108,0.879538,1
