round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1194475,535751,1790177481848498424,1790177481848223649,274865,0,0.524006,1,1
1,1,430019,438010,1790177481848954753,1790177481848701572,253241,0,0.000000,1,0
2,2,827327,392558,1790177481849800411,1790177481849556021,262811,0,0.000000,1,0
3,1,388518,394998,1790177481850216580,1790177481850143033,257121,0,0.000000,1,0
4,2,1224046,525127,1790177496873531835,1790177496873240279,291646,0,0.000000,1,0
5,4,1607131,392225,1790177496875179427,1790177496874919247,274080,0,0.000000,1,0
6,3,1149195,386785,1790177496876354042,1790177496876094242,283211,0,0.000000,1,0
7,1,377635,386805,1790177496876766628,1790177496876505586,289052,0,0.000000,1,0
8,3,1154456,389095,1790177496877974064,1790177496877710110,264044,0,0.353725,1,1
9,2,759150,384055,1790177496878753304,1790177496878491020,262364,0,0.000000,1,0
10,2,759220,386935,1790177496879531964,1790177496879269760,262274,0,0.000000,1,0
11,2,752630,378385,1790177496880302684,1790177496880044279,298266,0,0.000000,1,0
12,1,372415,381635,1790177496880726800,1790177496881130095,268133,403295,0.000000,1,0
13,1,403815,416895,1790177496881813824,1790177496881528280,285604,0,0.000000,1,0
14,2,771320,395275,1790177496882607024,1790177496882335749,271355,0,0.704199,1,1
15,1,379965,387675,1790177496883003180,1790177496882738324,264966,0,0.000000,1,0
16,3,1117684,383275,1790177496884136504,1790177496883872999,263615,0,0.000000,1,0
17,1,377115,385415,1790177496884531000,1790177496884267783,263307,0,0.781731,1,1
18,2,768000,385705,1790177496885316380,1790177496885054913,261537,0,0.000000,1,0
19,1,767754,794555,1790177499889192662,1790177499888834353,358439,0,0.000000,1,0
20,2,1195182,554750,1790177499890453165,1790177499890180896,281309,0,0.000000,1,0
21,1,429718,442708,1790177499890914304,1790177499890641200,284344,0,0.965644,1,1
22,1,451178,458188,1790177499891388882,1790177499891138803,280000,0,0.000000,1,0
23,1,415778,422318,1790177499891843921,1790177499891852704,290442,8783,0.000000,1,0
24,4,1540889,383827,1790177499893706095,1790177499893437063,304442,0,0.000000,1,0
25,1,376177,382737,1790177499894127522,1790177499894517028,275176,389506,0.000000,1,0
26,1,356956,363226,1790177499895158741,1790177499895328018,274451,169277,0.000000,1,0
27,3,1153331,385297,1790177499896765740,1790177499896494482,271348,0,0.000000,1,0
28,1,587110,621781,1790177505906694355,1790177505906356709,337786,0,0.000000,1,0
29,1,431907,444217,1790177505907200764,1790177505907575123,272242,374359,0.510691,1,1
30,1,394047,411638,1790177505908255642,1790177505907995427,272285,0,0.000000,1,0
31,1,371946,382796,1790177505908654619,1790177505908881446,261892,226827,0.000000,1,0
32,3,1173360,403217,1790177505910330398,1790177505910065600,264888,0,0.376575,1,1
33,1,382266,393906,1790177505910736365,1790177505910475684,260771,0,0.000000,1,0
34,1,378687,390447,1790177505911136092,1790177505910876749,259433,0,0.904721,1,1
