round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,585027,630157,1790177481847813569,1790177481848223649,135659,410080,0.524006,1,1
1,1,334868,372858,1790177481848741216,1790177481848701572,76014,0,0.000000,1,0
2,1,221089,256139,1790177481849014865,1790177481849556021,95271,541156,0.000000,1,0
3,3,549827,177719,1790177481850221009,1790177481850143033,131206,0,0.000000,1,0
4,4,2649431,457230,1790177496872765369,1790177496873240279,127737,474910,0.000000,1,0
5,3,734603,258964,1790177496874156018,1790177496874919247,119211,763229,0.000000,1,0
6,3,535987,170576,1790177496875597275,1790177496876094242,83190,496967,0.000000,1,0
7,1,156667,175827,1790177496876352379,1790177496876505586,84938,153207,0.000000,1,0
8,1,150207,165177,1790177496876759110,1790177496877710110,84106,951000,0.353725,1,1
9,3,440200,143387,1790177496878252636,1790177496878491020,84899,238384,0.000000,1,0
10,1,131897,148067,1790177496878725025,1790177496879269760,81622,544735,0.000000,1,0
11,2,293313,147887,1790177496879662975,1790177496880044279,86175,381304,0.000000,1,0
12,7,1052786,159567,1790177496881202550,1790177496881130095,137343,0,0.000000,1,0
13,1,135267,149487,1790177496881419895,1790177496881528280,91330,108385,0.000000,1,0
14,3,440060,153457,1790177496882077510,1790177496882335749,79404,258239,0.704199,1,1
15,2,283283,149307,1790177496882715966,1790177496882738324,80240,22358,0.000000,1,0
16,6,865950,146077,1790177496883701894,1790177496883872999,79409,171105,0.000000,1,0
17,1,137847,152826,1790177496884107955,1790177496884267783,80226,159828,0.781731,1,1
18,2,283033,144067,1790177496884647762,1790177496885054913,81788,407151,0.000000,1,0
19,1,715042,850672,1790177499889169970,1790177499888834353,335827,0,0.000000,1,0
20,2,1070631,545320,1790177499890413011,1790177499890180896,232195,0,0.000000,1,0
21,1,275971,320831,1790177499890753162,1790177499890641200,112052,0,0.965644,1,1
22,2,448410,198080,1790177499891260942,1790177499891138803,122219,0,0.000000,1,0
23,3,663552,221140,1790177499891956744,1790177499891852704,151010,0,0.000000,1,0
24,4,608291,148141,1790177499892630785,1790177499893437063,102443,806278,0.000000,1,0
25,7,1044341,146150,1790177499894603107,1790177499894517028,149160,0,0.000000,1,0
26,5,729391,144711,1790177499895412969,1790177499895328018,148521,0,0.000000,1,0
27,1,131640,146860,1790177499895626419,1790177499896494482,98108,868063,0.000000,1,0
28,3,2252832,546041,1790177505906488897,1790177505906356709,132278,0,0.000000,1,0
29,4,1135501,217310,1790177505907689658,1790177505907575123,114615,0,0.510691,1,1
30,1,198911,218221,1790177505907919359,1790177505907995427,124332,76068,0.000000,1,0
31,5,819230,159840,1790177505908961229,1790177505908881446,143403,0,0.000000,1,0
32,1,145590,161610,1790177505909188589,1790177505910065600,95630,877011,0.376575,1,1
33,2,298101,154660,1790177505910477531,1790177505910475684,88647,0,0.000000,1,0
34,2,290520,152950,1790177505910872151,1790177505910876749,87642,4598,0.904721,1,1
