round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790177481848223649,0.983232,0.532942,0.524006,1
1,1790177481848701572,0.990596,0.914957,0.000000,0
2,1790177481849556021,0.989555,0.527271,0.000000,0
3,1790177481850143033,0.838218,0.991101,0.000000,0
4,1790177496873240279,0.984532,0.539382,0.000000,0
5,1790177496874919247,0.991814,0.413413,0.000000,0
6,1790177496876094242,0.991417,0.559690,0.000000,0
7,1790177496876505586,0.991457,0.791586,0.000000,0
8,1790177496877710110,0.992270,0.356480,0.353725,1
9,1790177496878491020,0.992707,0.729536,0.000000,0
10,1790177496879269760,0.992270,0.536348,0.000000,0
11,1790177496880044279,0.992022,0.630688,0.000000,0
12,1790177496881130095,0.511519,0.992459,0.000000,0
13,1790177496881528280,0.992349,0.829246,0.000000,0
14,1790177496882335749,0.992270,0.709684,0.704199,1
15,1790177496882738324,0.992369,0.901172,0.000000,0
16,1790177496883872999,0.992746,0.777861,0.000000,0
17,1790177496884267783,0.992450,0.787678,0.781731,1
18,1790177496885054913,0.992389,0.615559,0.000000,0
19,1790177499888834353,0.994934,0.960445,0.000000,0
20,1790177499890180896,0.993094,0.975154,0.000000,0
21,1790177499890641200,0.991457,0.973965,0.965644,1
22,1790177499891138803,0.967306,0.991992,0.000000,0
23,1790177499891852704,0.745853,0.984600,0.000000,0
24,1790177499893437063,0.991774,0.406696,0.000000,0
25,1790177499894517028,0.513035,0.992210,0.000000,0
26,1790177499895328018,0.642065,0.992469,0.000000,0
27,1790177499896494482,0.992250,0.382883,0.000000,0
28,1790177505906356709,0.985782,0.878018,0.000000,0
29,1790177505907575123,0.515241,0.991169,0.510691,1
30,1790177505907995427,0.991873,0.818962,0.000000,0
31,1790177505908881446,0.612869,0.991695,0.000000,0
32,1790177505910065600,0.991863,0.379665,0.376575,1
33,1790177505910475684,0.992410,0.918386,0.000000,0
34,1790177505910876749,0.992568,0.911495,0.904721,1
