sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313393636196928,1780313392991790264,1780313392991791274,1780313393636914302,-644406664,645123028,644764846,358182,644831039,235163
2,1780313393636924112,1780313392992483360,1780313392992483950,1780313393637586107,-644440752,645102157,644771454,330702,644831039,235163
3,1780313393637594707,1780313392993106709,1780313392993106989,1780313393638171180,-644487998,645064191,644776094,288096,644831039,235163
4,1780313393638180810,1780313392993638198,1780313392993638518,1780313393638715533,-644542612,645077015,644809813,267201,644831039,235163
5,1780313393638723903,1780313392994134239,1780313392994134469,1780313393639213836,-644589664,645079367,644834515,244851,644831039,235163
6,1780313393639221716,1780313392994634469,1780313392994634659,1780313393639714779,-644587247,645080120,644833683,246436,644831039,235163
7,1780313393639723239,1780313392995160668,1780313392995160948,1780313393640241181,-644562571,645080233,644821402,258831,644831039,235163
8,1780313393640249152,1780313392995668249,1780313392995668479,1780313393640743605,-644580903,645075126,644828014,247111,644831039,235163
9,1780313393640751295,1780313392996168959,1780313392996169179,1780313393641250738,-644582336,645081559,644831947,249611,644831039,235163
10,1780313393641258428,1780313392996629190,1780313392996629340,1780313393641707961,-644629238,645078621,644853929,224691,644831039,235163
11,1780313393641715561,1780313392997144950,1780313392997145140,1780313393642224003,-644570611,645078863,644824737,254126,644831039,235163
12,1780313393642232943,1780313392997644860,1780313392997645040,1780313393642722906,-644588083,645077866,644832974,244891,644831039,235163
13,1780313393642730656,1780313392998144180,1780313392998144360,1780313393643221839,-644586476,645077479,644831977,245501,644831039,235163
14,1780313393643229679,1780313392998583381,1780313392998583511,1780313393643624421,-644646298,645040910,644843604,197306,644831039,235163
15,1780313393643632101,1780313392999059653,1780313392999059853,1780313393644142644,-644572448,645082791,644827619,255171,644831039,235163
16,1780313393644150494,1780313392999571573,1780313392999571793,1780313393644623008,-644578921,645051215,644815068,236147,644831039,235163
17,1780313393644632878,1780313393000049843,1780313393000050083,1780313393645105480,-644583035,645055397,644819216,236181,644831039,235163
18,1780313393645113330,1780313393000461455,1780313393000461565,1780313393645527512,-644651875,645065947,644858911,207036,644831039,235163
19,1780313393645535423,1780313393000963415,1780313393000963605,1780313393646057835,-644572008,645094230,644833119,261111,644831039,235163
