round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,17,8228716,385304,1790179176428323050,1790179176428080241,292840,0,0.467624,1,1
1,1,626682,659402,1790179179434422488,1790179179434108134,314474,0,0.000000,1,0
2,5,2100909,427438,1790179179436596228,1790179179436500992,241429,0,0.855458,1,1
3,1,371257,378177,1790179179437123428,1790179179436887017,257911,0,0.832046,1,1
4,1,418827,426517,1790179179437572596,1790179179437343101,256866,0,0.981700,1,1
5,2,744814,374637,1790179179438353661,1790179179438117041,267320,0,0.567058,1,1
6,1,595128,616699,1790179182444378160,1790179182444702490,255808,324330,0.532665,1,1
7,1,584082,610362,1790179191460990745,1790179191461710197,315649,719452,0.349939,1,1
8,1,401218,409508,1790179191462459214,1790179191462232910,258835,0,0.947273,1,1
9,1,355357,362137,1790179191462857712,1790179191462742974,267261,0,0.861631,1,1
10,1,568054,603965,1790179212506071611,1790179212505728792,342949,0,0.940946,1,1
