round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999621169726529,0.968168,0.900812,0.872137,1
1,1789999621170277821,0.989219,0.807609,0.798902,1
2,1789999621170726885,0.989863,0.839166,0.830659,1
3,1789999621171149210,0.990030,0.837765,0.829412,1
4,1789999621171589484,0.990070,0.784854,0.777061,1
5,1789999621172015958,0.989872,0.776976,0.769106,1
6,1789999621172457082,0.990051,0.762810,0.000000,0
7,1789999621172904937,0.989070,0.904847,0.894958,1
8,1789999621173355861,0.989783,0.754525,0.746816,1
9,1789999621173799925,0.989674,0.762604,0.754729,1
10,1789999621174256399,0.989792,0.896471,0.887321,1
11,1789999621174687123,0.989792,0.766986,0.759157,1
12,1789999621175121227,0.989476,0.764139,0.756097,1
13,1789999621175553402,0.989792,0.766280,0.758459,1
14,1789999621175985406,0.989604,0.764245,0.756300,1
15,1789999621176420130,0.989397,0.762879,0.754790,1
16,1789999621177258779,0.989357,0.510538,0.505104,1
17,1789999621177688333,0.990070,0.772127,0.764460,1
18,1789999621178122578,0.989713,0.771764,0.000000,0
19,1789999621178558332,0.990169,0.765002,0.757481,1
20,1789999621178994806,0.989515,0.766664,0.000000,0
21,1789999621179425280,0.989773,0.911132,0.901813,1
22,1789999621179854545,0.990248,0.772350,0.764818,1
23,1789999621180668794,0.989664,0.529548,0.524074,1
24,1789999621181100428,0.989981,0.775051,0.767285,1
25,1789999621181533202,0.990229,0.773387,0.765830,1
26,1789999621181963857,0.989961,0.779613,0.771787,1
27,1789999621182392831,0.990297,0.770946,0.763466,1
28,1789999621182820715,0.990248,0.774734,0.767178,1
29,1789999621183250590,0.990040,0.774051,0.766342,1
30,1789999621183684654,0.990099,0.902029,0.893098,1
31,1789999621184126918,0.989693,0.758945,0.751123,1
32,1789999621184561302,0.989228,0.767723,0.759454,1
33,1789999621185008726,0.989843,0.759841,0.752123,1
34,1789999621185443791,0.990466,0.768429,0.761103,1
35,1789999621185884845,0.985013,0.901488,0.887977,1
36,1789999621186319079,0.990080,0.769606,0.761972,1
37,1789999621186751673,0.990228,0.767125,0.759628,1
38,1789999621187189368,0.989882,0.769290,0.761506,1
39,1789999621187624942,0.990040,0.767577,0.759931,1
40,1789999621188064146,0.989911,0.771339,0.763557,1
41,1789999621188894125,0.989199,0.520705,0.515081,1
42,1789999621189329879,0.990169,0.905745,0.896840,1
43,1789999621189763373,0.990239,0.766641,0.759158,1
44,1789999621190195718,0.990367,0.774841,0.000000,0
45,1789999621190631332,0.989921,0.909792,0.900623,1
46,1789999621191069986,0.989595,0.774021,0.765967,1
47,1789999621191507050,0.990427,0.881714,0.873273,1
48,1789999621191943715,0.989575,0.771378,0.763336,1
49,1789999621192387809,0.990040,0.764704,0.757087,1
50,1789999621192823233,0.990030,0.769321,0.761651,1
51,1789999621193257177,0.989743,0.774300,0.766358,1
52,1789999621193687862,0.990406,0.772868,0.765453,1
53,1789999621194122066,0.989644,0.772435,0.000000,0
54,1789999621194556980,0.990080,0.776532,0.768829,1
55,1789999621195004834,0.989209,0.759757,0.751559,1
56,1789999621196205978,0.989674,0.423658,0.419283,1
57,1789999621197016288,0.989505,0.531293,0.525717,1
58,1789999621197442872,0.989981,0.782104,0.774268,1
59,1789999621197870926,0.990723,0.776549,0.769345,1
60,1789999621198302530,0.990081,0.916679,0.000000,0
61,1789999621198729315,0.990476,0.777714,0.770306,1
62,1789999621199159109,0.990159,0.776579,0.768936,1
63,1789999621199980068,0.989496,0.524830,0.519317,1
64,1789999621200411843,0.989832,0.914142,0.904847,1
65,1789999621200841207,0.989931,0.775803,0.767991,1
66,1789999621201674346,0.989971,0.518139,0.512943,1
67,1789999621202514355,0.990505,0.514798,0.509910,1
68,1789999621202949159,0.989634,0.771393,0.763397,1
69,1789999621203385643,0.990337,0.768591,0.761164,1
70,1789999621203817938,0.990278,0.778671,0.771100,1
71,1789999621204253222,0.990188,0.771771,0.764199,1
72,1789999621204691016,0.990287,0.767799,0.760342,1
73,1789999621205123920,0.989209,0.773503,0.000000,0
74,1789999621205557364,0.989002,0.771942,0.763452,1
75,1789999621205992839,0.989130,0.773069,0.764665,1
76,1789999621206422743,0.990248,0.773664,0.766120,1
77,1789999621206849437,0.990061,0.775617,0.000000,0
78,1789999621207282822,0.990050,0.908138,0.899102,1
79,1789999621207717636,0.989981,0.764115,0.756459,1
80,1789999621208152190,0.989565,0.773333,0.765263,1
81,1789999621208582154,0.989467,0.907059,0.897505,1
82,1789999621209017969,0.988764,0.770823,0.762161,1
83,1789999621209454733,0.990238,0.771370,0.763840,1
84,1789999621209894817,0.989575,0.775795,0.767707,1
85,1789999621210331341,0.989792,0.913312,0.903989,1
86,1789999621210762966,0.990456,0.774369,0.766978,1
87,1789999621211201070,0.990060,0.768729,0.761087,1
88,1789999621211637024,0.990188,0.770291,0.762733,1
89,1789999621212076318,0.989644,0.773534,0.765523,1
90,1789999621212511672,0.990071,0.772822,0.765149,1
91,1789999621212949687,0.989426,0.769998,0.761857,1
92,1789999621213377081,0.990099,0.780893,0.773162,1
93,1789999621213804045,0.990495,0.779731,0.000000,0
94,1789999621214228060,0.989872,0.779918,0.772018,1
95,1789999621214660464,0.990476,0.769099,0.761774,1
96,1789999621215089628,0.989317,0.773023,0.764766,1
97,1789999621215519683,0.990000,0.782449,0.774624,1
98,1789999621215953207,0.989624,0.914654,0.905164,1
99,1789999621216380531,0.990416,0.774889,0.767462,1
100,1789999621216816216,0.989555,0.770707,0.762657,1
101,1789999621217242410,0.990198,0.784188,0.776501,1
102,1789999621217665624,0.990495,0.779380,0.771973,1
103,1789999621218092959,0.989812,0.775562,0.767661,1
104,1789999621218525893,0.990119,0.774454,0.766802,1
105,1789999621218956017,0.989624,0.770030,0.762040,1
106,1789999621219387421,0.990378,0.775214,0.767755,1
107,1789999621219815986,0.990268,0.775027,0.767484,1
108,1789999621221013380,0.989397,0.359822,0.356006,1
109,1789999621221441484,0.989971,0.780949,0.773116,1
110,1789999621221868959,0.990416,0.774229,0.766809,1
111,1789999621222302443,0.990010,0.916458,0.907303,1
112,1789999621222726847,0.990000,0.776044,0.768284,1
113,1789999621223163952,0.990297,0.777504,0.769960,1
114,1789999621223593166,0.989961,0.775795,0.768007,1
115,1789999621224022780,0.989545,0.774749,0.766649,1
116,1789999621224452294,0.990021,0.913394,0.904279,1
117,1789999621224885099,0.985408,0.773556,0.762268,1
118,1789999621225317393,0.989921,0.775229,0.767415,1
119,1789999621225745557,0.990010,0.773696,0.765967,1
120,1789999621226176982,0.989911,0.774539,0.000000,0
