count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,157187,640,157827,0.883635,0
51,158465,540,159005,0.882762,1
52,160862,590,161452,0.881128,1
53,156000,490,156490,0.884447,1
54,155928,509,156437,0.884497,1
55,157375,580,157955,0.883507,1
56,156733,610,157343,0.883946,1
57,154940,520,155460,0.885173,1
58,157808,560,158368,0.883211,1
59,156846,570,157416,0.883869,1
60,156813,550,157363,0.883891,1
61,159181,600,159781,0.882274,1
62,157668,530,158198,0.883307,1
63,157525,530,158055,0.883404,1
64,159163,480,159643,0.882286,1
65,160610,610,161220,0.881299,1
66,155448,500,155948,0.884825,1
67,156265,530,156795,0.884266,1
68,156023,620,156643,0.884432,1
69,157451,560,158011,0.883455,1
70,156618,500,157118,0.884024,1
71,157196,500,157696,0.883629,1
72,157634,480,158114,0.883330,1
73,157040,500,157540,0.883736,1
74,157698,480,158178,0.883286,1
75,167035,490,167525,0.876936,1
76,157533,530,158063,0.883399,1
77,160760,450,161210,0.881197,1
78,158467,590,159057,0.882761,1
79,158975,470,159445,0.882414,1
80,160002,510,160512,0.881714,1
81,156249,500,156749,0.884277,1
82,158267,490,158757,0.882897,1
83,156174,420,156594,0.884328,1
84,157052,580,157632,0.883728,1
85,156439,480,156919,0.884147,1
86,155057,540,155597,0.885093,1
87,155605,470,156075,0.884718,1
88,155312,440,155752,0.884918,1
89,154710,590,155300,0.885331,1
90,155557,530,156087,0.884751,1
91,161694,560,162254,0.880561,1
92,155552,480,156032,0.884754,1
93,157270,490,157760,0.883579,1
94,156458,530,156988,0.884134,1
95,156195,470,156665,0.884314,1
96,158913,470,159383,0.882456,1
97,157451,500,157951,0.883455,1
98,157068,460,157528,0.883717,1
99,160844,560,161404,0.881140,1
100,156872,490,157362,0.883851,1
101,167779,490,168269,0.876433,1
102,159097,510,159607,0.882331,1
103,157514,490,158004,0.883412,1
104,158232,540,158772,0.882921,1
105,157249,460,157709,0.883593,1
106,156036,530,156566,0.884423,1
107,158593,470,159063,0.882675,1
108,168770,470,169240,0.875763,1
109,165488,650,166138,0.877984,1
110,157706,470,158176,0.883281,1
111,157843,510,158353,0.883187,1
112,160121,530,160651,0.881633,1
113,156258,480,156738,0.884271,1
114,155266,470,155736,0.884950,1
115,158134,550,158684,0.882988,1
116,155621,430,156051,0.884707,1
117,155899,540,156439,0.884516,1
118,160486,480,160966,0.881384,1
119,157243,570,157813,0.883597,1
120,158521,490,159011,0.882724,1
121,170578,490,171068,0.874542,1
122,157976,530,158506,0.883096,1
123,158213,540,158753,0.882934,1
124,155671,470,156141,0.884673,1
125,158108,480,158588,0.883006,1
126,156426,540,156966,0.884156,1
127,153913,550,154463,0.885877,1
128,160280,530,160810,0.881524,1
129,155848,470,156318,0.884551,1
130,155886,560,156446,0.884525,1
131,157243,560,157803,0.883597,1
132,157321,560,157881,0.883544,1
133,156798,510,157308,0.883901,1
134,156986,480,157466,0.883773,1
135,156384,590,156974,0.884185,1
136,158701,470,159171,0.882601,1
137,157438,500,157938,0.883464,1
138,156546,510,157056,0.884074,1
139,156474,450,156924,0.884123,1
140,155021,470,155491,0.885118,1
141,170369,560,170929,0.874683,1
142,155236,510,155746,0.884970,1
143,155534,590,156124,0.884766,1
144,159921,500,160421,0.881769,1
145,155379,510,155889,0.884873,1
146,155066,580,155646,0.885087,1
147,156803,550,157353,0.883898,1
148,160841,530,161371,0.881142,1
149,157099,510,157609,0.883696,1
150,156406,580,156986,0.884170,1
151,157534,510,158044,0.883398,1
152,154882,520,155402,0.885213,1
153,154620,530,155150,0.885393,1
154,154468,550,155018,0.885497,1
155,155496,550,156046,0.884792,1
156,160934,510,161444,0.881079,1
157,157051,480,157531,0.883728,1
158,155929,520,156449,0.884496,1
159,158407,580,158987,0.882802,1
160,158454,480,158934,0.882770,1
161,157862,550,158412,0.883174,1
162,155580,560,156140,0.884735,1
163,157117,520,157637,0.883683,1
164,157384,520,157904,0.883501,1
165,166381,460,166841,0.877379,1
166,155299,490,155789,0.884927,1
167,156187,630,156817,0.884319,1
168,154694,510,155204,0.885342,1
169,158972,630,159602,0.882416,1
170,155090,460,155550,0.885070,1
171,155177,500,155677,0.885011,1
172,156045,570,156615,0.884417,1
173,166431,520,166951,0.877345,1
174,165289,500,165789,0.878119,1
175,156456,510,156966,0.884135,1
176,159674,470,160144,0.881937,1
177,156082,470,156552,0.884391,1
178,155869,540,156409,0.884537,1
179,155647,520,156167,0.884689,1
180,155555,530,156085,0.884752,1
181,156202,480,156682,0.884309,1
182,161839,580,162419,0.880463,1
183,156637,490,157127,0.884011,1
184,155804,490,156294,0.884582,1
185,158942,560,159502,0.882437,1
186,157070,490,157560,0.883715,1
187,154297,450,154747,0.885614,1
188,155445,490,155935,0.884827,1
189,158313,470,158783,0.882866,1
190,157590,550,158140,0.883360,1
191,157287,520,157807,0.883567,1
192,158724,460,159184,0.882585,1
193,158012,520,158532,0.883072,1
194,155709,510,156219,0.884647,1
195,153917,530,154447,0.885875,1
196,156265,640,156905,0.884266,1
197,155313,450,155763,0.884918,1
198,156280,600,156880,0.884256,1
199,158178,540,158718,0.882958,1
200,156106,490,156596,0.884375,1
201,155752,500,156252,0.884617,1
202,156730,490,157220,0.883948,1
203,155358,450,155808,0.884887,1
204,155396,530,155926,0.884861,1
205,158283,520,158803,0.882887,1
