count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,145987,540,146527,0.891335,0
51,143963,670,144633,0.892736,1
52,144499,570,145069,0.892365,1
53,143325,530,143855,0.893178,1
54,143821,550,144371,0.892834,1
55,160206,590,160796,0.881575,1
56,144182,590,144772,0.892584,1
57,144116,500,144616,0.892630,1
58,144732,560,145292,0.892203,1
59,144458,510,144968,0.892393,1
60,143894,510,144404,0.892784,1
61,143929,540,144469,0.892759,1
62,142745,530,143275,0.893580,1
63,149951,600,150551,0.888600,1
64,144777,489,145266,0.892172,1
65,146322,520,146842,0.891104,1
66,146238,540,146778,0.891162,1
67,142544,550,143094,0.893720,1
68,143549,550,144099,0.893023,1
69,146285,590,146875,0.891129,1
70,142021,550,142571,0.894082,1
71,142647,530,143177,0.893648,1
72,145012,610,145622,0.892010,1
73,143088,550,143638,0.893342,1
74,143784,570,144354,0.892860,1
75,143628,560,144188,0.892968,1
76,143044,530,143574,0.893373,1
77,142050,600,142650,0.894062,1
78,141796,520,142316,0.894239,1
79,143631,5340,148971,0.892966,1
80,146667,610,147277,0.890865,1
81,143223,640,143863,0.893249,1
82,152318,540,152858,0.886972,1
83,145604,610,146214,0.891600,1
84,142629,530,143159,0.893661,1
85,142725,600,143325,0.893594,1
86,142051,550,142601,0.894062,1
87,147247,620,147867,0.890465,1
88,143843,610,144453,0.892819,1
89,143649,570,144219,0.892953,1
90,144254,630,144884,0.892534,1
91,144390,540,144930,0.892440,1
92,141535,590,142125,0.894420,1
93,141920,530,142450,0.894153,1
94,142146,550,142696,0.893996,1
95,149071,660,149731,0.889206,1
96,146517,570,147087,0.890969,1
97,145703,570,146273,0.891532,1
98,145289,580,145869,0.891818,1
99,142794,550,143344,0.893546,1
100,142960,580,143540,0.893431,1
101,142276,570,142846,0.893905,1
102,147072,600,147672,0.890585,1
103,143898,550,144448,0.892781,1
104,143453,600,144053,0.893089,1
105,143149,560,143709,0.893300,1
106,142865,620,143485,0.893497,1
107,143571,560,144131,0.893007,1
108,143117,540,143657,0.893322,1
109,141732,540,142272,0.894283,1
110,141958,530,142488,0.894126,1
111,144264,530,144794,0.892527,1
112,143570,530,144100,0.893008,1
113,143916,540,144456,0.892768,1
114,147521,590,148111,0.890275,1
115,141566,540,142106,0.894398,1
116,142172,530,142702,0.893978,1
