count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785838154914017894,384892,163192,0.879542,1
51,1785838154914406536,383472,164643,0.878557,1
52,1785838154914791868,379942,163523,0.879318,1
53,1785838154915173370,387612,165134,0.878224,1
54,1785838154915562632,389703,165305,0.878108,1
55,1785838154915954355,395212,167514,0.876612,1
56,1785838154916351367,392072,164945,0.878352,1
57,1785838154916745109,396202,166405,0.877363,1
58,1785838154917143061,394872,169686,0.875144,1
59,1785838154917540603,387722,164996,0.878318,1
60,1785838154917930095,390463,167887,0.876359,1
61,1785838154918322398,389252,165146,0.878216,1
62,1785838154918713390,396572,165047,0.878283,1
63,1785838154919112032,387082,164627,0.878568,1
64,1785838154919501274,389132,164788,0.878459,1
65,1785838154919892056,386252,163609,0.879259,1
66,1785838154920279748,384572,164579,0.878601,1
67,1785838154920666590,382763,164150,0.878892,1
68,1785838154921050993,385092,164860,0.878410,1
69,1785838154921437605,385202,164910,0.878376,1
70,1785838154921824337,396222,162821,0.879795,1
71,1785838154922222269,398042,175411,0.871290,1
72,1785838154922621931,383202,164282,0.878802,1
73,1785838154923006713,388602,164713,0.878510,1
74,1785838154923396985,399073,176543,0.870530,1
75,1785838154923810118,390322,164853,0.878415,1
76,1785838154924202410,394262,170703,0.874458,1
77,1785838154924598232,384462,163804,0.879127,1
78,1785838154924984204,389482,164684,0.878529,1
79,1785838154925375236,387992,167225,0.876807,1
80,1785838154925765428,383632,165456,0.878006,1
81,1785838154926150780,388093,165396,0.878046,1
82,1785838154926540513,387392,164346,0.878759,1
83,1785838154926930235,386542,164527,0.878636,1
84,1785838154927318557,382542,163297,0.879471,1
85,1785838154927702619,381942,161758,0.880518,1
86,1785838154928086081,383712,163419,0.879388,1
87,1785838154928471373,384732,163769,0.879150,1
88,1785838154928858015,385602,165350,0.878078,1
89,1785838154929245237,388163,166891,0.877033,1
90,1785838154929634830,395762,168220,0.876134,1
91,1785838154930032532,385722,165131,0.878226,1
92,1785838154930419964,382002,162981,0.879686,1
93,1785838154930803886,378932,161452,0.880726,1
94,1785838154931184488,388232,162623,0.879929,1
95,1785838154931574420,383532,163004,0.879670,1
96,1785838154931959662,384372,164504,0.878651,1
97,1785838154932345654,384032,163095,0.879608,1
98,1785838154932731146,382313,162776,0.879825,1
99,1785838154933114919,384822,163835,0.879106,1
100,1785838154933501511,381612,163786,0.879139,1
101,1785838154933885003,383022,162307,0.880144,1
102,1785838154934269715,383022,163158,0.879566,1
103,1785838154934655537,382652,163488,0.879341,1
104,1785838154935040179,386362,164629,0.878567,1
105,1785838154935428081,385462,164810,0.878444,1
106,1785838154935815253,388082,165710,0.877834,1
107,1785838154936204855,403482,181090,0.867488,1
108,1785838154936609937,382892,164441,0.878694,1
109,1785838154936994649,386373,164282,0.878802,1
110,1785838154937382752,388182,165241,0.878152,1
111,1785838154937772504,382182,163602,0.879264,1
112,1785838154938156486,386212,163943,0.879032,1
113,1785838154938544258,384692,162903,0.879739,1
114,1785838154938930560,384462,163834,0.879106,1
115,1785838154939319172,385462,164755,0.878481,1
116,1785838154939706334,384552,164465,0.878678,1
117,1785838154940092576,382903,162546,0.879982,1
118,1785838154940477819,381682,164086,0.878935,1
119,1785838154940861341,387132,166327,0.877415,1
120,1785838154941250143,384352,163457,0.879362,1
121,1785838154941636265,392402,174218,0.872091,1
122,1785838154942031217,388552,167748,0.876454,1
123,1785838154942421739,387332,162869,0.879762,1
124,1785838154942810681,380312,163000,0.879673,1
125,1785838154943192503,380673,161131,0.880944,1
126,1785838154943574806,382162,163100,0.879605,1
127,1785838154943960378,380872,163651,0.879231,1
128,1785838154944342760,380182,163082,0.879617,1
129,1785838154944724402,379112,162733,0.879854,1
130,1785838154945105074,381732,163434,0.879378,1
131,1785838154945488326,381772,164054,0.878957,1
132,1785838154945872358,383322,165145,0.878217,1
133,1785838154946257370,378672,162936,0.879716,1
134,1785838154946637662,378752,163457,0.879362,1
135,1785838154947018044,393963,174477,0.871917,1
136,1785838154947414677,382482,162978,0.879688,1
137,1785838154947799309,413982,177476,0.869905,1
138,1785838154948216061,403212,178295,0.869356,1
139,1785838154948621513,381272,159733,0.881897,1
140,1785838154949004735,380572,158572,0.882689,1
141,1785838154949386967,388943,167170,0.876845,1
142,1785838154949777410,389022,163497,0.879335,1
143,1785838154950174692,385522,162186,0.880226,1
144,1785838154950562634,378852,159364,0.882149,1
145,1785838154950943266,383392,159763,0.881877,1
146,1785838154951328538,379462,159471,0.882076,1
147,1785838154951709470,380052,159090,0.882336,1
148,1785838154952091402,381082,158618,0.882658,1
149,1785838154952473994,379012,158236,0.882919,1
150,1785838154952854726,385152,161825,0.880472,1
151,1785838154953241918,379932,159943,0.881754,1
152,1785838154953623870,385213,164732,0.878497,1
153,1785838154954010793,383132,162079,0.880299,1
154,1785838154954395495,379772,159788,0.881860,1
155,1785838154954777107,373942,157136,0.883670,1
156,1785838154955152549,382042,158004,0.883077,1
157,1785838154955536431,380442,159713,0.881911,1
158,1785838154955919593,383372,159161,0.882287,1
159,1785838154956309045,380022,160600,0.881306,1
160,1785838154956691127,376182,158418,0.882794,1
161,1785838154957068949,382592,160797,0.881172,1
162,1785838154957453201,382522,161875,0.880438,1
163,1785838154957837513,386792,163904,0.879059,1
164,1785838154958226145,382553,161942,0.880392,1
165,1785838154958610378,374812,157199,0.883627,1
166,1785838154958986810,382152,158138,0.882986,1
167,1785838154959370492,382472,159326,0.882175,1
168,1785838154959754464,381392,160855,0.881132,1
169,1785838154960137426,382452,160453,0.881406,1
170,1785838154960521518,376482,158191,0.882949,1
171,1785838154960899700,387662,167130,0.876872,1
172,1785838154961289242,378862,158108,0.883006,1
173,1785838154961670534,385242,165217,0.878168,1
174,1785838154962057826,392053,165385,0.878054,1
175,1785838154962452949,384282,162743,0.879848,1
176,1785838154962838921,391722,168741,0.875782,1
177,1785838154963232213,386772,163760,0.879157,1
178,1785838154963620555,383432,163568,0.879287,1
179,1785838154964010237,386292,164167,0.878880,1
180,1785838154964398719,386472,164275,0.878807,1
181,1785838154964786811,382563,162153,0.880249,1
182,1785838154965171234,384472,162091,0.880291,1
183,1785838154965557206,386322,163939,0.879035,1
184,1785838154965945188,387402,165928,0.877686,1
185,1785838154966334120,388702,169036,0.875583,1
186,1785838154966724542,378902,162585,0.879955,1
187,1785838154967105054,384892,162913,0.879732,1
188,1785838154967491756,385832,163771,0.879149,1
189,1785838154967879098,389472,164020,0.878980,1
190,1785838154968270430,387183,164208,0.878852,1
191,1785838154968659923,383502,163336,0.879445,1
192,1785838154969045465,384202,163674,0.879215,1
193,1785838154969431407,383982,163183,0.879549,1
194,1785838154969817069,382122,162001,0.880352,1
195,1785838154970200631,386222,165949,0.877672,1
196,1785838154970588453,385842,168178,0.876163,1
197,1785838154970975725,383042,161386,0.880771,1
198,1785838154971360777,382952,163305,0.879466,1
199,1785838154971746489,385302,162633,0.879922,1
200,1785838154972133731,388982,167562,0.876579,1
201,1785838154972524513,385632,165690,0.877847,1
202,1785838154972911725,385363,164499,0.878655,1
203,1785838154973298548,384812,163716,0.879186,1
204,1785838154973684810,395512,176575,0.870509,1
205,1785838154974082162,381722,161953,0.880385,1
206,1785838154974465474,382852,161582,0.880637,1
207,1785838154974849836,389242,168130,0.876195,1
208,1785838154975240568,381102,162338,0.880123,1
209,1785838154975623150,381702,161907,0.880416,1
210,1785838154976006462,383623,162905,0.879738,1
211,1785838154976391815,382672,163023,0.879657,1
212,1785838154976776317,381282,162551,0.879978,1
213,1785838154977159279,382422,162580,0.879958,1
214,1785838154977543501,382732,163708,0.879192,1
215,1785838154977927763,384902,164027,0.878975,1
216,1785838154978328535,378662,163505,0.879330,1
217,1785838154978708987,378572,165293,0.878116,1
218,1785838154979089189,378632,162902,0.879740,1
219,1785838154979469401,396083,169240,0.875445,1
