count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,156673,470,157143,0.883987,0
51,159838,540,160378,0.881825,1
52,160133,610,160743,0.881624,1
53,155399,530,155929,0.884859,1
54,155554,530,156084,0.884753,1
55,152250,510,152760,0.887019,1
56,153305,520,153825,0.886294,1
57,152241,470,152711,0.887025,1
58,151907,450,152357,0.887255,1
59,152373,480,152853,0.886934,1
60,152579,480,153059,0.886793,1
61,151774,480,152254,0.887346,1
62,160070,680,160750,0.881667,1
63,159406,530,159936,0.882120,1
64,158671,580,159251,0.882622,1
65,157117,430,157547,0.883683,1
66,156492,490,156982,0.884111,1
67,155878,510,156388,0.884531,1
68,170643,530,171173,0.874498,1
69,160808,470,161278,0.881164,1
70,156464,440,156904,0.884130,1
71,156179,540,156719,0.884325,1
72,157065,500,157565,0.883719,1
73,157181,460,157641,0.883639,1
74,156996,550,157546,0.883766,1
75,157171,510,157681,0.883646,1
76,157097,530,157627,0.883697,1
77,158313,500,158813,0.882866,1
78,156428,480,156908,0.884154,1
79,159664,540,160204,0.881944,1
80,155230,510,155740,0.884975,1
81,156495,490,156985,0.884109,1
82,154711,460,155171,0.885330,1
83,156666,510,157176,0.883992,1
84,157632,490,158122,0.883331,1
85,156597,570,157167,0.884039,1
86,157573,570,158143,0.883372,1
87,155949,490,156439,0.884482,1
88,155685,480,156165,0.884663,1
89,156410,470,156880,0.884167,1
90,155356,420,155776,0.884888,1
91,155851,500,156351,0.884549,1
92,155627,470,156097,0.884703,1
93,155943,480,156423,0.884486,1
94,155639,450,156089,0.884694,1
95,155974,480,156454,0.884465,1
96,156710,510,157220,0.883962,1
97,156296,490,156786,0.884245,1
98,155281,520,155801,0.884940,1
99,156367,470,156837,0.884196,1
100,159812,500,160312,0.881843,1
101,154698,460,155158,0.885339,1
102,155783,440,156223,0.884596,1
103,155759,480,156239,0.884612,1
104,154014,470,154484,0.885808,1
105,154579,430,155009,0.885421,1
106,154355,470,154825,0.885574,1
107,157900,510,158410,0.883148,1
108,156266,450,156716,0.884265,1
109,161751,480,162231,0.880522,1
110,156817,480,157297,0.883888,1
111,159652,450,160102,0.881952,1
112,155088,490,155578,0.885072,1
113,155114,460,155574,0.885054,1
114,156439,550,156989,0.884147,1
115,157335,520,157855,0.883534,1
116,156410,490,156900,0.884167,1
117,157846,500,158346,0.883185,1
