count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785838167945318066,374922,159482,0.882068,1
51,1785838167945696048,375882,161712,0.880549,1
52,1785838167946073730,378502,161421,0.880747,1
53,1785838167946454012,389102,170601,0.874526,1
54,1785838167946845414,382962,163321,0.879455,1
55,1785838167947230946,380572,160120,0.881633,1
56,1785838167947613958,397623,173986,0.872247,1
57,1785838167948013471,382322,161073,0.880984,1
58,1785838167948397473,383962,162831,0.879788,1
59,1785838167948784015,386562,163689,0.879205,1
60,1785838167949172737,387122,160567,0.881329,1
61,1785838167949561619,382812,162225,0.880200,1
62,1785838167949945991,383232,162282,0.880161,1
63,1785838167950330733,379702,161050,0.881000,1
64,1785838167950712675,379652,161778,0.880504,1
65,1785838167951093997,382403,160506,0.881370,1
66,1785838167951478840,378092,160043,0.881686,1
67,1785838167951859522,381912,161741,0.880529,1
68,1785838167952243174,378622,159169,0.882282,1
69,1785838167952623986,382102,161237,0.880872,1
70,1785838167953008308,379502,159615,0.881978,1
71,1785838167953389360,387082,169233,0.875450,1
72,1785838167953778182,394392,171721,0.873771,1
73,1785838167954173884,383482,162728,0.879858,1
74,1785838167954558946,379023,160386,0.881452,1
75,1785838167954950499,385512,164653,0.878550,1
76,1785838167955337981,379042,160031,0.881694,1
77,1785838167955718533,376522,158829,0.882514,1
78,1785838167956097345,379782,159487,0.882065,1
79,1785838167956478747,379792,159815,0.881841,1
80,1785838167956860169,383682,161473,0.880712,1
81,1785838167957245341,383932,162621,0.879931,1
82,1785838167957631103,382402,162569,0.879966,1
83,1785838167958016255,382673,162747,0.879845,1
84,1785838167958401678,381402,160523,0.881359,1
85,1785838167958784710,381662,160071,0.881667,1
86,1785838167959167982,381102,160629,0.881286,1
87,1785838167959550504,380552,159927,0.881765,1
88,1785838167959933116,383082,162375,0.880098,1
89,1785838167960317998,381362,161703,0.880555,1
90,1785838167960701570,377892,160161,0.881605,1
91,1785838167961081672,381462,162039,0.880326,1
92,1785838167961464614,381262,162317,0.880137,1
93,1785838167961847226,380653,156165,0.884334,1
94,1785838167962229809,379642,158262,0.882901,1
95,1785838167962610891,375262,156319,0.884229,1
96,1785838167962987623,375282,156167,0.884333,1
97,1785838167963364285,374462,158335,0.882851,1
98,1785838167963740307,373712,154453,0.885507,1
99,1785838167964116289,375102,156211,0.884303,1
100,1785838167964493671,375292,156789,0.883908,1
101,1785838167964871803,377762,155117,0.885052,1
102,1785838167965251205,375822,157085,0.883705,1
103,1785838167965629197,384222,162993,0.879678,1
104,1785838167966015189,386052,163371,0.879421,1
105,1785838167966402751,392993,174119,0.872158,1
106,1785838167966797954,379952,159655,0.881950,1
107,1785838167967179536,381442,163893,0.879066,1
108,1785838167967562668,380552,161431,0.880740,1
109,1785838167967944940,384132,161869,0.880442,1
110,1785838167968330562,381102,161337,0.880804,1
111,1785838167968713144,378562,160585,0.881316,1
112,1785838167969093336,378952,158853,0.882497,1
113,1785838167969473678,385652,167371,0.876709,1
114,1785838167969860820,380132,160929,0.881082,1
115,1785838167970244712,380393,161427,0.880743,1
116,1785838167970626515,377642,160493,0.881379,1
117,1785838167971005687,384412,160061,0.881673,1
118,1785838167971392429,380122,161059,0.880993,1
119,1785838167971774321,382662,163307,0.879464,1
120,1785838167972158513,384992,163635,0.879241,1
121,1785838167972544975,382872,165383,0.878055,1
122,1785838167972929507,380812,161791,0.880495,1
123,1785838167973311819,382142,162949,0.879708,1
124,1785838167973695651,377112,160627,0.881288,1
125,1785838167974074113,381893,160975,0.881051,1
126,1785838167974457736,383432,159732,0.881898,1
127,1785838167974844638,385762,159459,0.882084,1
128,1785838167975232060,384152,162247,0.880185,1
129,1785838167975617852,380002,160905,0.881098,1
130,1785838167975999534,379982,161363,0.880786,1
131,1785838167976381026,375092,159091,0.882335,1
132,1785838167976758088,375392,159749,0.881886,1
133,1785838167977135440,390252,168107,0.876211,1
134,1785838167977527452,380812,161495,0.880697,1
135,1785838167977909874,381133,162803,0.879807,1
136,1785838167978292787,379252,161350,0.880795,1
137,1785838167978673529,375112,158688,0.882610,1
138,1785838167979050511,393022,171875,0.873668,1
139,1785838167979445013,383352,162903,0.879739,1
140,1785838167979829945,394372,172831,0.873024,1
141,1785838167980225927,380032,162499,0.880014,1
142,1785838167980607579,377802,159997,0.881717,1
143,1785838167980992831,382482,163825,0.879112,1
144,1785838167981377003,381622,162613,0.879936,1
145,1785838167981760415,376422,159951,0.881748,1
146,1785838167982138287,383272,161189,0.880905,1
147,1785838167982523239,385233,163177,0.879553,1
148,1785838167982910072,381612,160674,0.881256,1
149,1785838167983293344,383682,161631,0.880604,1
150,1785838167983679186,380512,160969,0.881055,1
151,1785838167984061288,378502,159527,0.882038,1
152,1785838167984441390,383512,162945,0.879710,1
153,1785838167984826412,382432,163163,0.879562,1
154,1785838167985210854,384662,165631,0.877887,1
155,1785838167985597036,382022,165819,0.877760,1
156,1785838167985980698,379242,160677,0.881254,1
157,1785838167986361380,381122,161735,0.880533,1
158,1785838167986744012,380753,160713,0.881229,1
159,1785838167987131045,387062,161160,0.880925,1
160,1785838167987520057,381352,162667,0.879899,1
161,1785838167987902949,385042,164055,0.878956,1
162,1785838167988289831,380372,161123,0.880950,1
163,1785838167988671913,380112,161171,0.880917,1
164,1785838167989053435,381682,160079,0.881661,1
165,1785838167989436507,380002,160777,0.881186,1
166,1785838167989818079,383052,164915,0.878373,1
167,1785838167990203071,382633,164513,0.878645,1
168,1785838167990587254,381382,162570,0.879965,1
169,1785838167990970316,379762,161208,0.880892,1
170,1785838167991351988,379062,160296,0.881513,1
171,1785838167991732740,386832,169633,0.875180,1
172,1785838167992121142,381022,162231,0.880196,1
173,1785838167992503764,375872,160629,0.881286,1
174,1785838167992881226,378282,160427,0.881424,1
175,1785838167993261108,376722,159535,0.882032,1
176,1785838167993639340,378182,161023,0.881018,1
177,1785838167994019032,394862,171901,0.873650,1
178,1785838167994415395,381982,160988,0.881042,1
179,1785838167994805107,388032,167216,0.876813,1
180,1785838167995194709,382262,161894,0.880425,1
181,1785838167995578551,384992,161632,0.880603,1
182,1785838167995965163,383042,162129,0.880265,1
183,1785838167996349785,384192,162577,0.879961,1
184,1785838167996735727,385842,164015,0.878983,1
185,1785838167997123109,390012,167813,0.876410,1
186,1785838167997514611,379663,161581,0.880638,1
187,1785838167997895704,384352,165848,0.877740,1
188,1785838167998282256,381642,161866,0.880444,1
189,1785838167998665788,375082,160054,0.881678,1
190,1785838167999042570,382252,161562,0.880651,1
191,1785838167999426332,380892,161870,0.880441,1
192,1785838167999808764,390872,166518,0.877286,1
193,1785838168000201216,389702,167125,0.876875,1
194,1785838168000592658,380662,161693,0.880562,1
195,1785838168000974770,383402,162631,0.879924,1
196,1785838168001359592,379482,162149,0.880252,1
197,1785838168001740554,382623,160947,0.881070,1
198,1785838168002124607,389742,163394,0.879405,1
199,1785838168002517149,391012,163742,0.879169,1
200,1785838168002909661,394122,166060,0.877596,1
201,1785838168003305453,389612,165348,0.878079,1
202,1785838168003696795,385872,164036,0.878969,1
203,1785838168004084007,389382,167594,0.876558,1
204,1785838168004474819,394522,175461,0.871256,1
205,1785838168004871261,389683,162939,0.879714,1
206,1785838168005263034,387232,164246,0.878827,1
207,1785838168005651826,385092,162994,0.879677,1
208,1785838168006038768,381592,162552,0.879978,1
209,1785838168006421760,380452,162900,0.879741,1
210,1785838168006803832,386272,167498,0.876623,1
211,1785838168007191534,381382,162156,0.880247,1
212,1785838168007574356,381252,161984,0.880364,1
213,1785838168007956988,386222,162592,0.879950,1
214,1785838168008344800,381723,163280,0.879483,1
215,1785838168008727883,379322,161416,0.880750,1
216,1785838168009108725,387272,163854,0.879093,1
217,1785838168009497587,384002,163802,0.879128,1
218,1785838168009883139,382832,161290,0.880836,1
219,1785838168010267371,388132,165778,0.877787,1
220,1785838168010657313,383552,163846,0.879098,1
221,1785838168011042285,384072,164074,0.878943,1
222,1785838168011427877,379952,161912,0.880413,1
223,1785838168011819529,389083,167880,0.876364,1
224,1785838168012210192,388792,169687,0.875143,1
225,1785838168012601034,388582,161974,0.880371,1
226,1785838168012991336,382862,160992,0.881039,1
227,1785838168013375738,382782,164060,0.878953,1
228,1785838168013760150,379902,161998,0.880354,1
229,1785838168014141462,383422,161546,0.880662,1
230,1785838168014526424,380572,161854,0.880452,1
231,1785838168014908536,380413,162582,0.879957,1
232,1785838168015290849,381012,162279,0.880163,1
233,1785838168015673311,376792,160507,0.881369,1
234,1785838168016051713,381262,161805,0.880486,1
235,1785838168016434515,381792,163043,0.879644,1
236,1785838168016818077,387102,168100,0.876215,1
237,1785838168017206639,394952,174738,0.871742,1
238,1785838168017603581,382112,163976,0.879010,1
239,1785838168017987173,380322,162244,0.880187,1
240,1785838168018368905,375942,160522,0.881359,1
241,1785838168018746397,385842,171400,0.873988,1
242,1785838168019133779,379072,160008,0.881710,1
243,1785838168019514291,380132,161696,0.880560,1
244,1785838168019896013,381082,162344,0.880119,1
245,1785838168020278635,382443,161232,0.880876,1
246,1785838168020662798,377872,160889,0.881109,1
247,1785838168021042480,383532,164406,0.878718,1
248,1785838168021427832,381562,163004,0.879670,1
249,1785838168021810764,385682,168322,0.876065,1
250,1785838168022198276,385832,165780,0.877786,1
251,1785838168022587228,381852,163958,0.879022,1
252,1785838168022971000,382432,163166,0.879560,1
253,1785838168023355112,378362,161264,0.880854,1
254,1785838168023735074,377802,160132,0.881625,1
255,1785838168024114226,380613,161990,0.880360,1
256,1785838168024496599,380442,161437,0.880736,1
257,1785838168024878841,379962,162295,0.880152,1
258,1785838168025260623,387002,164382,0.878734,1
259,1785838168025649105,380872,163130,0.879585,1
260,1785838168026031457,382402,163668,0.879219,1
261,1785838168026415399,383792,162666,0.879900,1
262,1785838168026801321,388922,161204,0.880895,1
263,1785838168027191813,384462,163782,0.879142,1
264,1785838168027577975,382623,163580,0.879279,1
265,1785838168027962288,380882,161597,0.880627,1
266,1785838168028345330,379352,162925,0.879724,1
267,1785838168028726632,381882,165183,0.878191,1
268,1785838168029110344,381482,162451,0.880046,1
269,1785838168029493476,382512,163718,0.879185,1
270,1785838168029877628,391892,173276,0.872724,1
271,1785838168030271030,379402,162284,0.880160,1
272,1785838168030651762,379202,162162,0.880243,1
273,1785838168031032544,380762,162080,0.880299,1
274,1785838168031414916,378503,162028,0.880334,1
275,1785838168031795209,377582,161175,0.880914,1
276,1785838168032174261,381922,162683,0.879888,1
277,1785838168032558033,383072,162431,0.880060,1
278,1785838168032942835,381472,161959,0.880381,1
279,1785838168033326107,379392,162227,0.880199,1
280,1785838168033706889,384492,167514,0.876612,1
281,1785838168034092791,380902,161482,0.880705,1
282,1785838168034475843,379642,162090,0.880292,1
283,1785838168034863125,384802,166658,0.877191,1
284,1785838168035250348,382792,163145,0.879574,1
285,1785838168035634620,378572,162853,0.879773,1
286,1785838168036014862,381102,161131,0.880944,1
287,1785838168036397844,379762,161869,0.880442,1
288,1785838168036779896,379062,162337,0.880124,1
289,1785838168037160818,382532,163935,0.879038,1
290,1785838168037545220,376402,160543,0.881345,1
291,1785838168037923002,384102,161280,0.880843,1
292,1785838168038308544,379232,162588,0.879953,1
293,1785838168038689286,380252,161946,0.880390,1
294,1785838168039078798,381722,162494,0.880017,1
295,1785838168039462280,393572,160962,0.881060,1
296,1785838168039857892,385402,164480,0.878668,1
297,1785838168040245404,380943,162138,0.880259,1
298,1785838168040628117,379532,161685,0.880567,1
299,1785838168041009189,385212,166833,0.877073,1
300,1785838168041395981,379472,163081,0.879618,1
301,1785838168041777043,375172,161139,0.880939,1
302,1785838168042154785,382732,163126,0.879587,1
303,1785838168042539057,384712,169094,0.875544,1
304,1785838168042925759,378972,161252,0.880862,1
305,1785838168043306101,389892,172180,0.873462,1
306,1785838168043697443,377132,160528,0.881355,1
307,1785838168044076415,378173,160676,0.881254,1
308,1785838168044456298,378022,162053,0.880317,1
309,1785838168044836000,389442,162691,0.879883,1
310,1785838168045226892,380822,163969,0.879015,1
311,1785838168045609254,376742,160767,0.881192,1
312,1785838168045987566,385072,165595,0.877911,1
313,1785838168046374048,381802,163272,0.879488,1
314,1785838168046757260,375332,160890,0.881109,1
315,1785838168047134042,384712,165958,0.877665,1
316,1785838168047520344,380862,162246,0.880186,1
317,1785838168047903386,378673,162754,0.879840,1
318,1785838168048283919,382432,163681,0.879210,1
319,1785838168048670271,381502,162989,0.879680,1
320,1785838168049053583,378962,161397,0.880763,1
321,1785838168049433955,380542,163115,0.879595,1
322,1785838168049815977,378352,162373,0.880099,1
323,1785838168050195739,381072,161901,0.880420,1
324,1785838168050578791,384302,162908,0.879735,1
325,1785838168050964573,381642,161366,0.880784,1
326,1785838168051347855,376162,162544,0.879983,1
327,1785838168051725717,375572,160532,0.881352,1
328,1785838168052102699,381853,162920,0.879727,1
329,1785838168052486152,378422,162887,0.879750,1
330,1785838168052866154,379612,161185,0.880908,1
331,1785838168053247166,380492,164863,0.878408,1
332,1785838168053629078,377372,162451,0.880046,1
333,1785838168054007890,376982,162439,0.880054,1
334,1785838168054386502,376632,160997,0.881036,1
335,1785838168054764474,374802,161544,0.880663,1
336,1785838168055144726,387982,171462,0.873946,1
337,1785838168055535028,378712,162230,0.880197,1
338,1785838168055915560,381442,163078,0.879620,1
339,1785838168056298432,377932,162136,0.880260,1
340,1785838168056677804,377202,161914,0.880411,1
341,1785838168057056456,382852,165202,0.878178,1
342,1785838168057444038,377152,162680,0.879890,1
343,1785838168057822630,380922,164808,0.878445,1
344,1785838168058205042,387543,170216,0.874786,1
345,1785838168058594455,377202,162173,0.880235,1
346,1785838168058973127,380242,162740,0.879850,1
347,1785838168059355159,379082,163338,0.879443,1
348,1785838168059735881,375802,161556,0.880655,1
349,1785838168060113113,377412,162504,0.880010,1
350,1785838168060492205,377322,160692,0.881243,1
351,1785838168060871207,378182,162760,0.879836,1
352,1785838168061250839,376492,160738,0.881212,1
353,1785838168061628761,375882,162296,0.880152,1
354,1785838168062006073,380312,161814,0.880480,1
355,1785838168062387815,380472,163562,0.879291,1
356,1785838168062770077,378152,162180,0.880231,1
357,1785838168063149990,389672,163256,0.879499,1
358,1785838168063541222,380532,162654,0.879908,1
359,1785838168063931534,381432,164262,0.878816,1
360,1785838168064314726,383062,164180,0.878871,1
361,1785838168064699188,379552,162628,0.879926,1
362,1785838168065080180,379822,162296,0.880152,1
363,1785838168065461492,380032,163954,0.879025,1
364,1785838168065843274,381382,163432,0.879379,1
365,1785838168066226196,385083,165060,0.878274,1
366,1785838168066613059,383082,162477,0.880029,1
367,1785838168066997721,383192,163565,0.879289,1
368,1785838168067382633,381062,164742,0.878490,1
369,1785838168067765365,396722,179190,0.868758,1
370,1785838168068163567,384802,163618,0.879253,1
371,1785838168068550029,383422,163876,0.879078,1
372,1785838168068935511,381842,163894,0.879066,1
373,1785838168069318843,382983,162392,0.880086,1
374,1785838168069703306,377232,162309,0.880143,1
375,1785838168070082028,379272,161947,0.880389,1
376,1785838168070462830,385712,167255,0.876787,1
