count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,156594,430,157024,0.884041,0
51,153372,550,153922,0.886248,1
52,154390,500,154890,0.885550,1
53,159988,660,160648,0.881723,1
54,157456,560,158016,0.883452,1
55,160394,670,161064,0.881446,1
56,159832,490,160322,0.881830,1
57,159830,470,160300,0.881831,1
58,158568,500,159068,0.882692,1
59,158476,580,159056,0.882755,1
60,157255,500,157755,0.883589,1
61,162333,500,162833,0.880126,1
62,156911,500,157411,0.883824,1
63,158499,570,159069,0.882739,1
64,158847,540,159387,0.882502,1
65,159535,489,160024,0.882032,1
66,160973,500,161473,0.881052,1
67,158341,460,158801,0.882847,1
68,159579,560,160139,0.882002,1
69,159797,490,160287,0.881853,1
70,158765,540,159305,0.882557,1
71,159153,500,159653,0.882293,1
72,159191,560,159751,0.882267,1
73,156119,490,156609,0.884366,1
74,158068,450,158518,0.883033,1
75,158565,560,159125,0.882694,1
76,157463,540,158003,0.883447,1
77,159241,540,159781,0.882233,1
78,158089,510,158599,0.883019,1
79,166197,550,166747,0.877504,1
80,158545,520,159065,0.882708,1
81,162063,480,162543,0.880310,1
82,161331,520,161851,0.880808,1
83,167219,520,167739,0.876811,1
84,157986,510,158496,0.883089,1
85,158704,520,159224,0.882599,1
86,156762,490,157252,0.883926,1
87,155351,450,155801,0.884892,1
88,156899,530,157429,0.883832,1
89,157957,470,158427,0.883109,1
90,157285,510,157795,0.883568,1
91,159403,450,159853,0.882122,1
92,158141,550,158691,0.882984,1
93,159189,500,159689,0.882268,1
94,159927,560,160487,0.881765,1
95,160334,500,160834,0.881487,1
96,159532,500,160032,0.882034,1
97,159751,540,160291,0.881885,1
98,159649,570,160219,0.881954,1
99,157767,440,158207,0.883239,1
100,156745,460,157205,0.883938,1
101,156734,560,157294,0.883945,1
102,156922,450,157372,0.883817,1
103,156900,530,157430,0.883832,1
104,158588,490,159078,0.882678,1
105,159076,510,159586,0.882345,1
106,157693,530,158223,0.883290,1
107,159331,520,159851,0.882171,1
108,157520,530,158050,0.883408,1
109,157558,510,158068,0.883382,1
110,156696,470,157166,0.883971,1
111,159694,490,160184,0.881924,1
112,167682,500,168182,0.876498,1
113,159100,460,159560,0.882329,1
114,159638,480,160118,0.881962,1
115,157126,500,157626,0.883677,1
116,156133,500,156633,0.884356,1
117,157752,470,158222,0.883249,1
118,157400,490,157890,0.883490,1
119,158318,540,158858,0.882863,1
120,156826,530,157356,0.883882,1
121,166254,550,166804,0.877465,1
122,158532,510,159042,0.882717,1
123,157690,520,158210,0.883292,1
124,159918,520,160438,0.881771,1
125,163156,470,163626,0.879567,1
126,159194,490,159684,0.882265,1
127,159161,600,159761,0.882287,1
128,160549,480,161029,0.881341,1
129,162777,510,163287,0.879825,1
130,161595,490,162085,0.880629,1
131,161793,500,162293,0.880494,1
132,160381,510,160891,0.881455,1
133,160869,510,161379,0.881123,1
134,159396,530,159926,0.882127,1
135,159964,520,160484,0.881740,1
136,159712,550,160262,0.881911,1
137,157540,530,158070,0.883394,1
138,157298,500,157798,0.883560,1
139,155717,470,156187,0.884641,1
140,158635,570,159205,0.882646,1
141,157633,490,158123,0.883331,1
142,160601,500,161101,0.881305,1
143,160099,510,160609,0.881648,1
144,158916,520,159436,0.882454,1
