sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780563808666338301,1780563813503604750,1780563813503604960,1780563808666763413,4837266449,-4836841547,-4837053998,212451,-4836955920,121486
2,1780563808666768273,1780563813503964020,1780563813503964130,1780563808667186776,4837195747,-4836777354,-4836986550,209196,-4836955920,121486
3,1780563808667192716,1780563813504357860,1780563813504357970,1780563808667562788,4837165144,-4836795182,-4836980163,184981,-4836955920,121486
4,1780563808667568488,1780563813504759740,1780563813504759870,1780563808667964470,4837191252,-4836795400,-4836993326,197926,-4836955920,121486
5,1780563808667970410,1780563813505152751,1780563813505152811,1780563808668273744,4837182341,-4836879067,-4837030704,151637,-4836955920,121486
6,1780563808668279324,1780563813505327641,1780563813505327671,1780563808668474850,4837048317,-4836852821,-4836950569,97748,-4836955920,121486
7,1780563808668480190,1780563813505526521,1780563813505526551,1780563808668711115,4837046331,-4836815436,-4836930883,115447,-4836955920,121486
8,1780563808668717185,1780563813505850531,1780563813505850621,1780563808668968130,4837133346,-4836882491,-4837007918,125427,-4836955920,121486
9,1780563808668973610,1780563813506037681,1780563813506037711,1780563808669168056,4837064071,-4836869655,-4836966863,97208,-4836955920,121486
10,1780563808669173516,1780563813506232481,1780563813506232521,1780563808669416071,4837058965,-4836816450,-4836937707,121257,-4836955920,121486
11,1780563808669421581,1780563813506520552,1780563813506520632,1780563808669639817,4837098971,-4836880815,-4836989893,109078,-4836955920,121486
12,1780563808669645247,1780563813506748752,1780563813506748842,1780563808669929191,4837103505,-4836819651,-4836961578,141927,-4836955920,121486
13,1780563808669934801,1780563813506966402,1780563813506966452,1780563808670145138,4837031601,-4836821314,-4836926457,105143,-4836955920,121486
14,1780563808670150378,1780563813507251512,1780563813507251592,1780563808670378613,4837101134,-4836872979,-4836987056,114077,-4836955920,121486
15,1780563808670386883,1780563813507484542,1780563813507484622,1780563808670668757,4837097659,-4836815865,-4836956762,140897,-4836955920,121486
16,1780563808670674687,1780563813507701732,1780563813507701752,1780563808670883713,4837027045,-4836818039,-4836922542,104503,-4836955920,121486
17,1780563808670889293,1780563813507924553,1780563813507924613,1780563808671094159,4837035260,-4836830454,-4836932857,102403,-4836955920,121486
18,1780563808671099649,1780563813508207233,1780563813508207313,1780563808671396313,4837107584,-4836811000,-4836959292,148292,-4836955920,121486
19,1780563808671401853,1780563813508431053,1780563813508431083,1780563808671620718,4837029200,-4836810365,-4836919782,109417,-4836955920,121486
20,1780563808671626238,1780563813508731063,1780563813508731143,1780563808671850654,4837104825,-4836880489,-4836992657,112168,-4836955920,121486
21,1780563808671856414,1780563813508935923,1780563813508935963,1780563808672117659,4837079509,-4836818304,-4836948906,130602,-4836955920,121486
22,1780563808672123109,1780563813509145373,1780563813509145413,1780563808672333614,4837022264,-4836811799,-4836917031,105232,-4836955920,121486
23,1780563808672338874,1780563813509447944,1780563813509448024,1780563808672562960,4837109070,-4836885064,-4836997067,112003,-4836955920,121486
24,1780563808672568380,1780563813509657074,1780563813509657104,1780563808672836654,4837088694,-4836820450,-4836954572,134122,-4836955920,121486
25,1780563808672842544,1780563813509874644,1780563813509874674,1780563808673053531,4837032100,-4836821143,-4836926621,105478,-4836955920,121486
26,1780563808673058711,1780563813510170554,1780563813510170644,1780563808673287376,4837111843,-4836883268,-4836997555,114287,-4836955920,121486
27,1780563808673292726,1780563813510377334,1780563813510377364,1780563808673559351,4837084608,-4836818013,-4836951310,133297,-4836955920,121486
