count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,1393334,0,1393334,0,0,3929,1460
52,1391633,0,1391633,0,0,5428,1721
53,1388651,0,1388651,0,0,4458,1924
54,1584352,0,1584352,0,0,4782,195909
55,1587606,0,1587606,0,0,208203,3778
56,1586100,0,1586100,0,0,8339,2328
57,1546421,0,1546421,0,0,5560,2141
58,1538059,0,1538059,0,0,5604,1799
59,1534856,0,1534856,0,0,4823,1920
60,1532207,0,1532207,0,0,5399,1846
61,1530024,0,1530024,0,0,4582,2440
62,1561464,0,1561464,0,0,5964,45163
63,1560777,0,1560777,0,0,52145,3115
64,1560509,0,1560509,0,0,7112,2736
65,1556575,0,1556575,0,0,8043,2187
66,1597758,0,1597758,0,0,5271,45075
67,1598931,0,1598931,0,0,52041,3231
68,1596929,0,1596929,0,0,7771,2248
69,1594186,0,1594186,0,0,5090,2130
70,1669236,0,1669236,0,0,4826,76925
71,1669399,0,1669399,0,0,85268,2583
72,1665731,0,1665731,0,0,4601,1411
73,1660768,0,1660768,0,0,3826,1115
74,1656080,0,1656080,0,0,2640,1282
75,1651274,0,1651274,0,0,2698,1525
76,1472217,0,1472217,0,0,2936,211009
77,1467894,0,1467894,0,0,215814,1881
78,1464093,0,1464093,0,0,6070,1211
79,1461632,0,1461632,0,0,2910,1416
80,1460408,0,1460408,0,0,2826,1183
81,1458242,0,1458242,0,0,3871,1394
82,1516926,0,1516926,0,0,3054,60738
83,1520585,0,1520585,0,0,66590,3010
84,1522630,0,1522630,0,0,8265,2393
85,1523397,0,1523397,0,0,6473,2019
86,1523163,0,1523163,0,0,5201,1886
87,1522850,0,1522850,0,0,4489,1910
88,1522674,0,1522674,0,0,4293,1786
89,1522158,0,1522158,0,0,5675,2043
90,1521691,0,1521691,0,0,4981,1756
91,1514250,0,1514250,0,0,4419,2030
92,1796587,0,1796587,0,0,4397,280770
93,1802986,0,1802986,0,0,291645,4124
94,1800964,0,1800964,0,0,7911,2030
95,1799251,0,1799251,0,0,3930,1674
96,1798583,0,1798583,0,0,3279,1553
97,1796924,0,1796924,0,0,4130,1700
98,1803016,0,1803016,0,0,3144,9110
99,1801446,0,1801446,0,0,11413,1735
100,1798154,0,1798154,0,0,3129,1315
101,1794996,0,1794996,0,0,2673,1136
102,1791120,0,1791120,0,0,2635,1130
103,1788887,0,1788887,0,0,2530,1235
104,1787586,0,1787586,0,0,2611,1359
105,1785351,0,1785351,0,0,3806,1234
106,1837844,0,1837844,0,0,2620,52985
107,1842629,0,1842629,0,0,61034,3462
108,1578753,0,1578753,0,0,7452,2258
109,1573913,0,1573913,0,0,5420,1715
110,1567475,0,1567475,0,0,4233,2291
111,1620638,0,1620638,0,0,4726,53717
112,1625284,0,1625284,0,0,64237,3688
113,1622124,0,1622124,0,0,8573,1951
114,1618891,0,1618891,0,0,5016,2133
115,1615900,0,1615900,0,0,4977,2493
116,1725666,0,1725666,0,0,5251,110213
117,1728860,0,1728860,0,0,121365,4185
118,1725736,0,1725736,0,0,7420,1907
119,1719074,0,1719074,0,0,4936,2815
120,1767663,0,1767663,0,0,5799,49372
121,1769966,0,1769966,0,0,61008,3474
122,1766478,0,1766478,0,0,6867,1792
123,1763898,0,1763898,0,0,4479,2278
124,1760379,0,1760379,0,0,4551,1849
125,1755234,0,1755234,0,0,4496,2242
126,1749856,0,1749856,0,0,4571,1669
127,1745805,0,1745805,0,0,3838,1851
128,1439563,0,1439563,0,0,4328,2177
129,1701331,0,1701331,0,0,5821,269666
130,1700749,0,1700749,0,0,277532,2570
131,1695700,0,1695700,0,0,4547,1467
132,1689333,0,1689333,0,0,2997,1168
133,1683800,0,1683800,0,0,2676,1117
134,1678210,0,1678210,0,0,2819,1105
135,1672975,0,1672975,0,0,2608,1299
136,1669339,0,1669339,0,0,2805,1524
137,1759663,0,1759663,0,0,4388,94029
138,1760658,0,1760658,0,0,102368,2699
139,1757425,0,1757425,0,0,5644,1990
140,1752271,0,1752271,0,0,4267,1326
141,1746916,0,1746916,0,0,2947,1062
142,1741270,0,1741270,0,0,2587,1042
143,1736671,0,1736671,0,0,2449,1539
144,1732896,0,1732896,0,0,3054,1716
145,1727872,0,1727872,0,0,4090,1186
146,1722267,0,1722267,0,0,2579,1190
147,2024758,0,2024758,0,0,2581,306152
148,2020075,0,2020075,0,0,313942,2929
149,2019805,0,2019805,0,0,6204,1747
150,2016305,0,2016305,0,0,4298,1712
151,1698865,0,1698865,0,0,4352,1748
152,1694639,0,1694639,0,0,4455,1788
153,1690120,0,1690120,0,0,5446,2059
154,1685565,0,1685565,0,0,4577,1696
155,1680732,0,1680732,0,0,4163,1849
156,1676309,0,1676309,0,0,4342,1752
157,1725355,0,1725355,0,0,4287,52964
158,1723204,0,1723204,0,0,60157,2149
159,1832389,0,1832389,0,0,4045,113455
160,1831148,0,1831148,0,0,119397,2262
161,1868573,0,1868573,0,0,5615,62670
162,1863816,0,1863816,0,0,68888,2829
163,1859269,0,1859269,0,0,5956,1909
164,1854744,0,1854744,0,0,4634,1724
165,1849817,0,1849817,0,0,4248,1657
166,1845967,0,1845967,0,0,4250,2161
167,1691544,0,1691544,0,0,4336,12119
168,1688628,0,1688628,0,0,15632,2049
169,1684362,0,1684362,0,0,5709,1777
170,1680142,0,1680142,0,0,4410,1694
171,1675752,0,1675752,0,0,3961,1678
172,1738309,0,1738309,0,0,3156,64014
173,1742135,0,1742135,0,0,75294,4392
174,1739405,0,1739405,0,0,8203,2006
175,1736818,0,1736818,0,0,4873,3090
176,1837899,0,1837899,0,0,6062,108529
177,1838603,0,1838603,0,0,118555,3066
178,1833408,0,1833408,0,0,5298,1291
179,1828632,0,1828632,0,0,2703,1568
180,1824974,0,1824974,0,0,3920,1803
181,1821523,0,1821523,0,0,4036,2203
182,1876825,0,1876825,0,0,4654,59646
183,1877457,0,1877457,0,0,65692,2847
184,1877491,0,1877491,0,0,7181,2213
185,1875212,0,1875212,0,0,7669,2056
186,1865306,0,1865306,0,0,5267,1712
187,1861577,0,1861577,0,0,4133,1760
188,1858214,0,1858214,0,0,4073,2083
189,1908579,0,1908579,0,0,4542,52447
190,1982954,0,1982954,0,0,61000,74684
191,1516011,0,1516011,0,0,80707,2301
192,1495636,0,1495636,0,0,4123,1356
193,1487916,0,1487916,0,0,4192,1177
194,1485323,0,1485323,0,0,2632,1420
195,1482964,0,1482964,0,0,2795,1333
196,1480638,0,1480638,0,0,2698,1261
197,1478602,0,1478602,0,0,2684,1386
198,1699513,0,1699513,0,0,2771,220947
199,1703167,0,1703167,0,0,229710,3657
200,1703476,0,1703476,0,0,6747,1733
201,1701864,0,1701864,0,0,5111,1793
202,1701446,0,1701446,0,0,4101,2046
203,1807320,0,1807320,0,0,4386,104523
204,1807628,0,1807628,0,0,115146,3886
205,1807418,0,1807418,0,0,7031,2038
206,1807130,0,1807130,0,0,4893,1956
207,1806703,0,1806703,0,0,4502,2080
208,1807409,0,1807409,0,0,4699,1940
209,1806960,0,1806960,0,0,5975,1812
210,1806182,0,1806182,0,0,4449,1699
211,1805356,0,1805356,0,0,4386,1814
212,1805041,0,1805041,0,0,4653,1792
213,1804807,0,1804807,0,0,4511,1991
214,1804702,0,1804702,0,0,4737,2811
215,1934701,0,1934701,0,0,5515,129872
216,1941217,0,1941217,0,0,138803,3679
217,1942654,0,1942654,0,0,9318,2209
218,1943738,0,1943738,0,0,6528,2083
219,1944120,0,1944120,0,0,5711,2288
220,1943780,0,1943780,0,0,5360,2017
221,1943670,0,1943670,0,0,4810,1959
222,1509119,0,1509119,0,0,4689,1719
223,1504531,0,1504531,0,0,4053,2145
224,1502975,0,1502975,0,0,4863,1990
225,1500337,0,1500337,0,0,6254,1821
226,1496563,0,1496563,0,0,4653,1722
227,1492987,0,1492987,0,0,4358,2593
228,1712127,0,1712127,0,0,5429,221518
229,1715267,0,1715267,0,0,230751,3680
230,1713261,0,1713261,0,0,7284,1775
231,1713029,0,1713029,0,0,4487,2198
