count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,8005,3596,10266
2,3808,2531,4566
3,2017,2236,2450
4,2087,2062,2467
5,1926,2045,2238
6,2063,2133,2401
7,3194,2109,3597
8,2113,2143,2426
9,2582,2269,2912
10,2043,2409,2374
11,2072,1974,2388
12,1906,3073,2243
13,2158,2030,2465
14,2017,2138,2349
15,3878,3263,4458
16,3237,3302,3724
17,2865,3086,3349
18,3178,3168,3717
19,3128,3370,3668
20,2116,3206,2716
21,2780,2921,3493
22,3480,2808,3945
23,3093,2920,3584
24,2738,2742,3162
25,3507,5193,3947
26,3193,3623,3680
27,3064,3582,3736
28,3096,3361,3969
29,3033,3364,3821
30,3269,3147,4397
31,5520,3677,6310
32,3360,3411,4135
33,3024,3785,3666
34,2990,3470,4111
35,3281,3319,3813
36,3032,3115,3635
37,2738,4872,3311
38,3828,3059,4338
39,4229,4160,4886
40,2856,2796,3233
41,2888,3495,3446
42,3411,3155,3938
43,3097,3078,3805
44,2706,2872,3283
45,2724,3017,3294
46,2951,3147,3592
47,2918,3130,3473
48,2781,2968,3329
49,3170,3051,3674
50,3999,3975,4528
51,3972,2950,4651
52,3582,4238,4125
53,3027,3134,3605
54,3036,3533,3729
55,3055,3235,3603
56,3003,2898,3727
57,2879,3616,3369
58,3474,3018,4078
59,2938,3151,3470
60,3113,3354,3785
61,3248,3261,3805
62,2983,4037,3571
63,3809,3799,4406
64,3101,15079,3659
65,3056,3157,3587
66,2904,3075,3463
67,2821,3168,3331
68,3089,3230,3853
69,3079,3260,3592
70,2993,3435,3539
71,2941,3225,3496
72,4854,2867,5409
73,3000,4213,3590
74,2962,2905,3762
75,4131,3888,4749
76,3076,2845,3613
77,2865,3844,3442
78,3119,3907,3717
79,2861,3154,3357
80,2907,2994,3548
81,3032,3086,3618
82,3024,2960,3558
83,3984,2898,4620
84,3039,3018,3579
85,2902,3050,3488
86,2795,3056,3442
87,2932,5526,3501
88,2862,2816,3217
89,2071,2005,2421
90,2060,440510,2410
91,8295,66568,9625
92,6880,38512,8268
93,10676,4193,12245
94,3644,3236,4285
95,2984,3002,3532
96,3035,2931,3550
97,2823,2936,3362
98,2845,2991,3320
99,2663,3088,3341
100,10065,2939,10696
101,2932,3160,3527
102,2820,2656,3335
103,2813,2809,3339
104,3300,3198,3943
105,3284,3069,3910
106,2801,2938,3457
107,2723,2793,3308
108,2971,3165,3629
109,3209,3068,3773
110,3125,2851,3719
111,2704,3032,3284
112,3043,5354,3701
113,2991,3053,3603
114,3075,3035,3650
115,3392,3471,4016
116,3006,3001,3548
117,2835,2930,3498
118,3316,3112,3891
119,3126,454878,3695
120,5600,3260,6559
121,3297,3086,4166
122,3104,3060,3626
123,2835,3148,3417
124,3240,2891,3759
125,7448,3022,7996
126,3142,3024,3722
127,2745,4677,3404
128,2964,3045,3534
129,2990,2918,3656
130,2814,3084,3391
131,3810,2966,4458
132,3135,3013,3904
133,2780,2959,3322
134,3030,2936,3621
135,3090,3218,3666
136,6485,7492,7016
137,8458,8232,9197
138,3065,3412,3770
139,2993,2893,3547
140,2816,3405,3309
141,3109,3083,3732
142,3065,3152,3758
143,3091,4958,3816
144,3299,5182,4087
145,3266,3522,3790
146,2818,2974,3373
147,2989,2910,3509
148,3051,3290,3627
149,2840,558489,3473
150,4563,2502,5258
151,2135,2254,2563
152,2000,2055,2346
153,2023,2088,2369
154,2992,3147,3555
155,3059,3184,3618
156,2861,3791,3463
157,3490,3200,4267
158,3243,2991,3764
159,2932,6258,3561
160,3098,2995,3665
161,2953,2925,3602
162,3334,3199,3996
163,4923,3235,5490
164,3231,3142,3822
165,2834,2930,3383
166,2992,3170,3584
167,3965,2312,4389
168,2345,2081,2705
169,2623,2094,2976
170,2040,2109,2385
171,2120,1984,2563
172,2193,2022,2541
173,1941,1984,2305
174,5637,2013,5981
175,18523,4468,19516
176,3177,3288,3794
177,3065,3263,3650
178,3241,3038,3804
179,2763,538953,3385
180,6150,3692,7528
181,3439,5434,4053
182,4010,2907,4605
183,4323,3374,5020
184,3386,3358,3890
185,3195,2040,3593
186,2197,2006,2564
187,2018,1973,2390
188,1965,1992,2332
189,1983,2382,2333
190,1918,1997,2283
191,1937,3040,2306
192,2255,1993,2621
193,1998,2884,2349
194,3091,3159,3652
195,3194,2884,3705
196,2932,3183,3451
197,3066,3208,3630
198,2991,2998,3562
199,3137,3137,3869
200,3246,3456,3755
201,3084,3635,3789
202,3503,3233,4037
203,3024,3078,3776
204,2951,3322,3631
205,3256,3084,3933
206,3397,9915,3926
207,3084,3163,3900
208,3140,3426,3809
209,3174,519817,3801
210,3873,2466,4762
211,2077,2154,2475
212,2059,2149,2409
213,2021,2024,2405
214,1972,2317,2333
215,2013,2276,2375
216,1925,1998,2282
217,1926,2002,2282
218,2499,2017,2856
219,2281,2117,2635
220,2021,2060,2373
221,2171,2003,2515
222,2338,2947,2691
223,3189,3252,3631
224,3120,3066,3684
225,3022,3195,3567
226,3150,2873,3837
227,3154,3384,3724
228,3454,3766,3959
229,2297,2038,2641
230,2013,2157,2357
231,2022,2814,2362
232,1934,2167,2279
233,2079,2100,2428
234,2322,2162,2685
235,2203,2760,2649
236,3159,3191,3682
237,2954,2809,3821
238,2986,2976,3489
239,3079,560766,3663
240,5177,3673,6384
241,3513,2334,4019
242,2129,2450,2534
243,3031,3176,3553
244,7285,3398,7860
245,3141,3223,3704
246,3002,3181,3485
247,2797,2748,3254
248,3071,3256,3535
249,2983,3209,3558
250,4416,3096,4985
251,3285,3010,3964
252,2505,2052,2843
253,2083,2044,2395
254,1950,2011,2285
255,1954,2018,2269
256,1940,4058,2252
257,2058,2107,2377
258,2112,1996,2461
259,1987,1994,2475
260,1981,1991,2314
261,1989,2655,2316
262,2175,2022,2490
263,2340,2162,2654
264,2386,2327,2699
265,1951,2581,2268
266,1967,2006,2292
267,1936,2703,2249
268,3082,3008,3607
269,5274,568541,5919
270,6280,3939,7397
271,3051,3231,3696
272,3116,3078,3750
273,2985,3262,3550
274,3037,4003,3718
275,3123,3051,3673
276,3021,3101,3566
277,3143,3008,3729
278,3466,3680,4006
279,2293,2209,2646
280,2193,2039,2564
281,2033,3083,2383
282,2045,2101,2407
283,2004,2138,2460
284,2074,2067,2443
285,1979,2050,2328
286,1940,4470,2285
287,2013,2116,2381
