count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,10708,6054,13127
2,20011,5769,22906
3,26029,4750,28087
4,16077,5521,18130
5,8517,5420,10035
6,16724,6187,18478
7,17447,5801,19461
8,14257,5304,15907
9,12002,5212,13850
10,18408,5712,20501
11,17316,5690,19275
12,17728,5268,19519
13,15207,5484,17023
14,14270,5459,16129
15,17715,6051,20015
16,14777,5618,16698
17,17442,5477,19302
18,14061,5586,16037
19,13685,5426,15786
20,10965,3797,12335
21,12184,5168,14246
22,15869,4710,17320
23,7362,3176,8777
24,11947,3737,13594
25,5879,4432,7457
26,12642,5246,14665
27,7726,4547,9358
28,14494,3801,16069
29,15283,5219,17832
30,16085,4723,18503
31,10989,4986,12929
32,9637,3150,10933
33,13263,3890,15126
34,13678,3611,15305
35,8950,3672,10980
36,11916,5660,14104
37,7408,3596,9023
38,8856,3631,10538
39,6084,4292,8122
40,12961,3882,14443
41,16063,5285,18412
42,13567,3864,15295
43,12464,5074,14087
44,10096,4700,11811
45,8664,4682,10459
46,11849,3721,13228
47,13982,5725,16228
48,11496,4910,13480
49,14403,5501,16439
50,10138,3308,11529
51,6498,4291,8173
52,11637,4127,12887
53,11267,4476,13400
54,9815,3333,11307
55,8082,3339,9461
56,8636,4525,10373
57,6973,3140,8280
58,9704,11980,12271
59,14590,5587,16452
60,14318,3744,15631
61,11038,3247,12487
62,7763,3127,9026
63,18050,5365,19823
64,15586,5186,17235
65,16331,5636,18941
66,12462,4932,14230
67,9387,4389,11200
68,16690,6064,18670
69,16270,5519,17992
70,16091,3575,17541
71,13422,4777,15230
72,33581,4973,34960
73,9933,3441,11280
74,8099,3233,9462
75,13143,3658,14514
76,9077,3277,10423
77,12554,4377,14278
78,13669,3868,15151
79,4429,2983,5553
80,12560,4865,14390
81,19575,5847,21610
82,10489,5423,12205
83,11287,4756,13105
84,24258,4760,25761
85,18680,5156,22961
86,7943,3327,9237
87,15152,3748,16511
88,11367,4554,13065
89,10713,3299,11872
90,14424,4746,16214
91,9784,4806,11401
92,14200,5068,15934
93,14178,5066,16015
94,9868,4707,11587
95,14074,3764,15524
96,7803,4457,9502
97,16550,5461,18446
98,10902,4047,12210
99,14072,4803,15779
100,7706,3264,9058
101,23607,3254,25037
102,13720,4620,15425
103,9996,3119,11388
104,11156,5267,12614
105,5864,4004,7197
106,26226,5461,28179
107,12289,4761,14019
108,8615,11574,11181
109,17841,5887,19646
110,11189,3624,12695
111,25804,4550,27515
112,8882,4073,10369
113,11742,3650,12980
114,8688,3208,9881
115,14688,4992,16779
116,13812,4947,15795
117,13840,4721,15687
118,12712,5215,14437
119,11449,3219,12852
120,9247,3395,10645
121,18316,5573,20225
122,10348,3165,11792
123,15997,3704,17343
124,18942,5423,20733
125,11097,3547,12347
126,9921,4807,11183
127,33523,3018,34666
128,16474,5683,18416
129,9098,9855,10508
130,11252,4887,12940
131,11587,3855,13298
132,13944,5247,15879
133,13866,4370,15144
134,11853,5086,13758
135,10301,4600,11775
136,14576,5119,16361
137,17305,5678,19196
138,15025,4998,16883
139,14458,5000,16453
140,15248,5001,16944
141,12352,3536,13769
142,12890,23613,14847
143,14549,6863,16567
144,12385,7487,13743
145,15896,5401,17572
146,13201,3599,14515
147,5836,3314,6871
148,21239,6078,22713
149,11898,6627,14729
150,32395,5178,34163
151,8267,4833,10033
152,15987,4805,17641
153,26871,10110,33920
154,17389,3765,18892
155,9127,4251,10507
156,14623,3967,16043
157,14646,3622,16020
158,10519,4754,12274
159,7479,3165,8793
160,14567,17329,16330
161,38116,5897,41089
162,16247,5223,18047
163,15261,4979,17070
164,15471,5556,17630
165,17286,4929,18944
166,16271,5453,18171
167,49773,5090,71115
168,17193,5613,19064
169,14957,5049,16861
170,13790,4645,15544
171,13223,3492,14575
172,17678,5402,19508
173,12491,4385,14071
174,6790,2900,7987
175,9663,20280,11662
176,14910,5311,16534
177,15845,4631,17738
178,17078,5406,19042
179,11592,4376,14305
180,15810,4832,17316
181,15269,5536,17039
182,15175,5210,16854
183,14974,4734,16771
184,11946,24817,13922
185,9051,5818,10712
186,8635,12771,10171
187,8253,3980,9770
188,8076,3882,9484
189,10975,13430,12844
190,17175,5313,18950
191,7817,2977,8859
192,10353,4732,12207
193,12761,4528,14426
194,21157,4636,24705
195,11562,3534,12724
196,8577,4124,10117
197,8139,4994,9746
198,9268,3480,10864
199,8201,4653,9832
200,13389,3760,14866
201,16658,4830,18431
202,13756,35667,15580
203,15242,4870,16989
204,17186,5637,18855
205,10948,4368,12581
206,17564,5065,19304
207,9138,3040,10329
208,11281,20881,13108
209,13936,4809,15836
210,10372,5324,12179
211,10825,5218,12899
212,13902,5039,15955
213,14266,5064,16200
214,11410,4992,13168
215,9227,6062,10501
216,17890,5591,19627
217,17367,5230,19173
218,14199,4916,15595
219,14040,5156,15963
220,17067,27713,18768
221,14327,5454,16273
222,12414,10178,14220
223,17918,5749,19901
224,15063,5403,16700
225,25406,13430,31789
226,40209,3528,41542
227,15802,4715,17517
228,9705,4657,11288
229,12548,5016,14278
230,8255,3531,10499
231,7172,2983,8613
232,9943,4519,11501
233,9271,4373,11028
234,13366,3545,14709
235,13955,4469,15772
236,39937,3313,41287
237,18989,5176,20735
238,11989,4648,13567
239,12176,4716,13904
240,11802,39197,84013
241,30557,6016,32840
242,14914,5248,16573
243,11905,13775,13250
244,16841,5284,18905
245,13628,5043,15570
246,11550,3259,12837
247,10983,3728,12432
248,16382,5532,18226
249,14050,5369,15637
250,17840,5594,19615
251,15736,10885,17518
252,18350,5336,20101
253,13136,5084,14573
254,13859,4819,15438
255,18662,5318,20684
256,11806,4954,13652
257,15927,4875,18099
258,15631,4801,17364
259,14652,5139,16308
260,15089,5519,16794
261,12963,5375,14770
262,14180,5138,16157
263,12431,5273,14659
264,11176,4388,12694
265,9774,3633,11012
266,13334,5004,14871
267,25995,6575,28359
268,14082,5227,15955
