count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,156165,0,156165,0,0,104024,121464
52,220383,0,220383,0,0,130414,248815
53,185483,0,185483,0,0,258355,175825
54,200469,0,200469,0,0,185951,193925
55,174396,0,174396,0,0,202318,139591
56,198131,0,198131,0,0,146390,220442
57,225553,0,225553,0,0,231570,205556
58,267640,0,267640,0,0,216157,246630
59,207035,0,207035,0,0,257983,90746
60,199668,0,199668,0,0,100565,203892
61,235234,0,235234,0,0,212902,183158
62,214762,0,214762,0,0,193424,181544
63,254292,0,254292,0,0,189730,210179
64,139079,0,139079,0,0,220623,85444
65,186854,0,186854,0,0,92448,214237
66,188697,0,188697,0,0,223061,156210
67,139301,0,139301,0,0,164716,81759
68,184185,0,184185,0,0,89593,189998
69,168814,0,168814,0,0,198444,147357
70,182988,0,182988,0,0,157578,194706
71,137431,0,137431,0,0,202011,116026
72,142258,0,142258,0,0,123596,153911
73,280419,0,280419,0,0,162068,289087
74,146647,0,146647,0,0,297269,115001
75,122150,0,122150,0,0,121774,145452
76,156492,0,156492,0,0,153970,189569
77,266257,0,266257,0,0,197579,264118
78,170175,0,170175,0,0,274642,156413
79,178479,0,178479,0,0,165375,181546
80,146815,0,146815,0,0,196794,116003
81,137904,0,137904,0,0,122552,173425
82,178957,0,178957,0,0,180139,199494
83,286095,0,286095,0,0,206420,289432
84,139822,0,139822,0,0,301084,3841
85,159767,0,159767,0,0,5994,158683
86,142195,0,142195,0,0,166916,128368
87,242374,0,242374,0,0,135705,254441
88,273608,0,273608,0,0,259273,199297
89,223966,0,223966,0,0,207406,154203
90,193622,0,193622,0,0,161830,229279
91,145984,0,145984,0,0,238023,118971
92,170230,0,170230,0,0,127772,197933
93,158953,0,158953,0,0,206390,152498
94,132674,0,132674,0,0,157625,125884
95,264551,0,264551,0,0,133316,275166
96,207866,0,207866,0,0,282135,151678
97,303228,0,303228,0,0,161155,277992
98,264351,0,264351,0,0,285428,132365
99,227928,0,227928,0,0,139324,158983
100,186770,0,186770,0,0,168890,161964
101,343081,0,343081,0,0,169128,328265
102,243107,0,243107,0,0,336910,172426
103,205207,0,205207,0,0,182112,162723
104,170615,0,170615,0,0,170998,147376
105,167957,0,167957,0,0,154985,167082
106,146411,0,146411,0,0,175994,156476
107,179805,0,179805,0,0,163578,198354
108,192897,0,192897,0,0,208898,119726
