count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,829970,0,829970,0,0,4346,1727
52,832261,0,832261,0,0,5821,3127
53,878773,0,878773,0,0,6765,46301
54,882218,0,882218,0,0,54311,2704
55,881780,0,881780,0,0,6555,1606
56,880066,0,880066,0,0,4203,1943
57,879381,0,879381,0,0,5019,1644
58,878343,0,878343,0,0,3914,2323
59,872993,0,872993,0,0,4624,1536
60,866907,0,866907,0,0,3516,1766
61,942912,0,942912,0,0,3713,81608
62,1077500,0,1077500,0,0,88952,132101
63,1080575,0,1080575,0,0,142692,3781
64,1080106,0,1080106,0,0,7818,2863
65,1064651,0,1064651,0,0,6194,2218
66,1060897,0,1060897,0,0,4292,1911
67,1057179,0,1057179,0,0,3787,1802
68,1054457,0,1054457,0,0,5206,2202
69,1129895,0,1129895,0,0,4228,79271
70,1129661,0,1129661,0,0,84659,2754
71,1121918,0,1121918,0,0,5820,2032
72,1118066,0,1118066,0,0,4672,2257
73,1113742,0,1113742,0,0,4384,1806
74,1109884,0,1109884,0,0,4162,1642
75,1105020,0,1105020,0,0,3492,1749
76,1100317,0,1100317,0,0,4733,1706
77,1095342,0,1095342,0,0,3711,1551
78,1090713,0,1090713,0,0,3660,1871
79,1528148,0,1528148,0,0,3892,439366
80,1528798,0,1528798,0,0,447415,3768
81,1522019,0,1522019,0,0,6148,2145
82,1516326,0,1516326,0,0,3861,1706
83,1513180,0,1513180,0,0,3507,1610
84,1505585,0,1505585,0,0,4854,1855
85,1500322,0,1500322,0,0,3656,1813
86,1495064,0,1495064,0,0,3401,1636
87,1489564,0,1489564,0,0,3497,1472
88,1474309,0,1474309,0,0,3163,1628
89,1465645,0,1465645,0,0,3158,1748
90,1460918,0,1460918,0,0,3391,1557
91,1457216,0,1457216,0,0,3310,1685
92,1452534,0,1452534,0,0,5066,1886
93,1442420,0,1442420,0,0,3462,1645
94,1436685,0,1436685,0,0,3130,1455
95,1431268,0,1431268,0,0,3209,1316
96,1421320,0,1421320,0,0,2737,1458
97,1415641,0,1415641,0,0,3098,1838
98,1411211,0,1411211,0,0,3780,2179
99,1407938,0,1407938,0,0,4021,1473
100,1403169,0,1403169,0,0,4354,1631
101,1398990,0,1398990,0,0,3254,2097
102,1444560,0,1444560,0,0,3901,49224
103,1443589,0,1443589,0,0,56372,2600
104,1439584,0,1439584,0,0,5151,2035
105,1595196,0,1595196,0,0,3963,158146
106,1596380,0,1596380,0,0,166123,3312
107,1594892,0,1594892,0,0,6108,2284
108,1590784,0,1590784,0,0,5362,2108
109,1584380,0,1584380,0,0,3853,1978
110,1585560,0,1585560,0,0,3684,5949
111,1592856,0,1592856,0,0,8574,6488
112,1667194,0,1667194,0,0,15069,77862
113,1666931,0,1666931,0,0,84902,3139
114,1662779,0,1662779,0,0,5547,1826
115,1662478,0,1662478,0,0,4030,1874
116,1660750,0,1660750,0,0,4882,1907
117,1659557,0,1659557,0,0,3927,1833
118,1658207,0,1658207,0,0,3923,1678
119,1656864,0,1656864,0,0,3697,1509
120,1655517,0,1655517,0,0,3384,1786
121,1650367,0,1650367,0,0,3691,1799
122,1649695,0,1649695,0,0,3918,2293
123,1715766,0,1715766,0,0,4241,64891
124,1699767,0,1699767,0,0,74623,3134
125,1695247,0,1695247,0,0,5517,1855
126,1689963,0,1689963,0,0,3541,1358
127,1684652,0,1684652,0,0,2972,1386
128,1679501,0,1679501,0,0,3220,2048
