round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,350828,393278,1790177901644789922,1790177901645175292,125367,385370,0.000000,1,0
1,1,248190,296559,1790177901645593469,1790177901646502355,115398,908886,0.355007,1,1
2,2,444447,211539,1790177901647119550,1790177901647031228,128152,0,0.000000,1,0
3,6,2707157,217498,1790177907657647813,1790177907657560853,117140,0,0.000000,1,0
4,8,1431728,153299,1790177907659117831,1790177907659064083,114597,0,0.520418,1,1
5,3,447496,156239,1790177907659648666,1790177907659592046,119100,0,0.000000,1,0
6,2,283638,149009,1790177907660016883,1790177907660393295,59924,376412,0.642882,1,1
7,2,294877,156059,1790177907660768916,1790177907660818049,60026,49133,0.889196,1,1
8,6,912183,151329,1790177907661818648,1790177907661766457,114400,0,0.000000,1,0
9,9,3133436,191371,1790177925691991192,1790177925691892881,131611,0,0.623252,1,1
10,1,167330,190560,1790177925692216702,1790177925692316786,77716,100084,0.000000,1,0
11,1,142950,161580,1790177925692560592,1790177925692732650,77934,172058,0.775686,1,1
12,2,297450,155550,1790177925693129374,1790177925693544639,77536,415265,0.606371,1,1
13,2,352831,197231,1790177925693995766,1790177925694365348,74998,369582,0.636485,1,1
14,2,355951,188180,1790177925694857737,1790177925695562812,76446,705075,0.000000,1,0
15,1,144882,167002,1790177925695841910,1790177925696346472,74768,504562,0.556526,1,1
16,4,610961,152200,1790177925697056271,1790177925696990453,128269,0,0.789720,1,1
17,4,605980,157831,1790177925697747232,1790177925697677454,69828,0,0.724795,1,1
18,1,134880,154240,1790177925697909773,1790177925698068359,74594,158586,0.787244,1,1
19,1,132870,151320,1790177925698297593,1790177925698882148,75227,584555,0.514546,1,1
20,3,436311,148690,1790177925699415516,1790177925699350572,130424,0,0.936937,1,1
21,2,289661,155531,1790177925699793147,1790177925700112752,74145,319605,0.000000,1,0
22,5,2647758,250836,1790177928706342192,1790177928706524742,119035,182550,0.730011,1,1
