round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790177271416309267,0.982190,0.558873,0.548920,1
1,1790177271416763991,0.989515,0.887267,0.000000,0
2,1790177271417654379,0.990159,0.526027,0.520851,1
3,1790177271418066734,0.992091,0.825886,0.819355,1
4,1790177271418605626,0.872783,0.992548,0.866279,1
5,1790177271418999141,0.995251,0.986384,0.981700,1
6,1790177271419421076,0.992568,0.810635,0.000000,0
7,1790177271420216745,0.992975,0.714834,0.709812,1
8,1790177271420610020,0.992697,0.783435,0.777714,1
9,1790177271420999765,0.992220,0.792370,0.000000,0
10,1790177277431609105,0.982672,0.591678,0.581425,1
11,1790177277432469244,0.766143,0.988022,0.000000,0
12,1790177277433696407,0.990040,0.382691,0.378880,1
13,1790177277434913291,0.680148,0.989525,0.673024,1
14,1790177277436108295,0.453528,0.990665,0.449294,1
15,1790177298467210821,0.642393,0.984954,0.000000,0
16,1790177298467870272,0.806084,0.984915,0.000000,0
17,1790177298468314626,0.993024,0.976032,0.969224,1
18,1790177298469645508,0.408886,0.992389,0.000000,0
19,1790177298470054243,0.992171,0.823890,0.817440,1
20,1790177319500599134,0.821808,0.989327,0.813038,1
21,1790177319501069807,0.989131,0.834738,0.825665,1
22,1790177319502502308,0.552820,0.990071,0.547331,1
23,1790177319503064061,0.851149,0.990010,0.000000,0
24,1790177319503873590,0.990357,0.553816,0.000000,0
25,1790177319504299185,0.990169,0.778118,0.770468,1
26,1790177322510685538,0.354543,0.989515,0.000000,0
27,1790177322511196951,0.979405,0.991318,0.970902,1
28,1790177328520840553,0.985112,0.634109,0.000000,0
29,1790177328521318316,0.984936,0.828866,0.816379,1
30,1790177328522141506,0.992171,0.689550,0.684151,1
