round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,562313,607883,1790177271415897007,1790177271416309267,136553,412260,0.548920,1,1
1,1,248672,290783,1790177271416752162,1790177271416763991,87032,11829,0.000000,1,0
2,1,244281,265501,1790177271417120034,1790177271417654379,105919,534345,0.520851,1,1
3,1,189911,211001,1790177271417975779,1790177271418066734,102726,90955,0.819355,1,1
4,3,471393,159711,1790177271418663753,1790177271418605626,121827,0,0.866279,1,1
5,2,308472,161351,1790177271419053855,1790177271418999141,116344,0,0.981700,1,1
6,1,142801,157771,1790177271419276576,1790177271419421076,68351,144500,0.000000,1,0
7,3,438854,144031,1790177271419945681,1790177271420216745,67058,271064,0.709812,1,1
8,1,126450,141591,1790177271420429363,1790177271420610020,67325,180657,0.777714,1,1
9,1,139841,154981,1790177271420834626,1790177271420999765,73372,165139,0.000000,1,0
10,2,1321430,586496,1790177277431309235,1790177277431609105,253956,299870,0.581425,1,1
11,2,658926,278138,1790177277432581417,1790177277432469244,164862,0,0.000000,1,0
12,1,212049,238538,1790177277432858745,1790177277433696407,129630,837662,0.378880,1,1
13,6,1140431,191208,1790177277434996078,1790177277434913291,147067,0,0.673024,1,1
14,7,1107332,155309,1790177277436189510,1790177277436108295,143795,0,0.449294,1,1
15,2,1197568,624379,1790177298467514561,1790177298467210821,303950,0,0.000000,1,0
16,1,409412,457921,1790177298468087110,1790177298467870272,216928,0,0.000000,1,0
17,1,254625,304344,1790177298468406893,1790177298468314626,92357,0,0.969224,1,1
18,6,1257956,187046,1790177298469729348,1790177298469645508,130509,0,0.000000,1,0
19,1,131368,151227,1790177298469931964,1790177298470054243,74647,122279,0.817440,1,1
20,4,2292726,301477,1790177319500690516,1790177319500599134,121702,0,0.813038,1,1
21,1,230918,259278,1790177319500990413,1790177319501069807,102974,79394,0.825665,1,1
22,7,1354466,164788,1790177319502556177,1790177319502502308,116869,0,0.547331,1,1
23,3,471565,162248,1790177319503116851,1790177319503064061,116270,0,0.000000,1,0
24,1,142718,161368,1790177319503343989,1790177319503873590,68133,529601,0.000000,1,0
25,1,148279,166999,1790177319504111511,1790177319504299185,65893,187674,0.770468,1,1
26,7,3048604,232969,1790177322510775305,1790177322510685538,138477,0,0.000000,1,0
27,2,422147,210399,1790177322511272802,1790177322511196951,120761,0,0.970902,1,1
28,4,1789843,279564,1790177328520501890,1790177328520840553,110698,338663,0.000000,1,0
29,1,229776,279565,1790177328521239956,1790177328521318316,105016,78360,0.816379,1,1
30,2,410441,208176,1790177328521866993,1790177328522141506,100380,274513,0.684151,1,1
