count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837987417751684,389282,161725,0.880540,1
51,1785837987418144276,385342,160043,0.881686,1
52,1785837987418531518,394523,165920,0.877691,1
53,1785837987418927821,381842,156907,0.883827,0
54,1785837987419311613,385702,158485,0.882749,1
55,1785837987419700385,398052,173563,0.872531,0
56,1785837987420100637,379912,156041,0.884419,1
57,1785837987420482759,381932,156879,0.883846,0
58,1785837987420867301,383642,157157,0.883656,1
59,1785837987421253653,381342,157905,0.883145,1
60,1785837987421636735,384643,157163,0.883652,0
61,1785837987422022948,379892,156130,0.884358,1
62,1785837987422404370,381392,156418,0.884161,1
63,1785837987422787192,382472,158446,0.882775,1
64,1785837987423171064,378972,155784,0.884595,1
65,1785837987423551516,382992,156942,0.883803,1
66,1785837987423936178,382492,157370,0.883510,1
67,1785837987424320880,381782,156558,0.884066,1
68,1785837987424704292,381122,155236,0.884970,1
69,1785837987425086964,380112,155364,0.884883,1
70,1785837987425468666,377802,155302,0.884925,1
71,1785837987425848008,382383,157991,0.883086,0
72,1785837987426231891,388912,162787,0.879818,0
73,1785837987426622313,380472,156715,0.883958,1
74,1785837987427005255,380882,155064,0.885088,1
75,1785837987427397367,380422,156841,0.883872,0
76,1785837987427779899,389282,156229,0.884291,1
77,1785837987428172551,383822,159567,0.882010,1
78,1785837987428558443,381092,155795,0.884588,0
79,1785837987428941855,381813,158353,0.882839,0
80,1785837987429325818,382272,157890,0.883155,0
81,1785837987429709920,380712,157028,0.883744,1
82,1785837987430092052,386042,153286,0.886307,1
83,1785837987430480074,382912,157134,0.883672,1
84,1785837987430864536,380342,155972,0.884467,1
85,1785837987431246358,381982,157720,0.883271,1
86,1785837987431629830,386952,156258,0.884271,1
87,1785837987432019092,392632,160246,0.881547,1
88,1785837987432414014,398623,168224,0.876132,0
89,1785837987432814297,386432,156151,0.884344,0
90,1785837987433202399,385232,154379,0.885558,0
91,1785837987433589711,388662,159256,0.882222,1
92,1785837987433980223,390552,155524,0.884773,1
93,1785837987434373405,385542,156222,0.884295,1
94,1785837987434760597,384912,156870,0.883852,1
95,1785837987435147189,391083,162588,0.879953,1
96,1785837987435539932,387222,157655,0.883316,1
97,1785837987435928784,382892,153323,0.886282,0
98,1785837987436313536,387452,157961,0.883106,1
99,1785837987436702768,384902,156418,0.884161,1
100,1785837987437089620,386022,155286,0.884936,0
101,1785837987437477112,384702,156024,0.884431,0
102,1785837987437863554,386602,154992,0.885138,1
103,1785837987438252497,387892,158469,0.882760,1
104,1785837987438642459,384932,156807,0.883895,1
105,1785837987439029101,382212,154505,0.885471,1
106,1785837987439412913,386572,156043,0.884418,1
107,1785837987439800935,389482,155771,0.884604,0
108,1785837987440192507,386742,155429,0.884838,1
109,1785837987440581369,387402,157517,0.883410,0
110,1785837987440971341,387523,157225,0.883609,1
111,1785837987441360584,389592,159981,0.881728,1
112,1785837987441751926,385542,156459,0.884133,1
113,1785837987442139028,393902,167077,0.876908,0
114,1785837987442534530,387342,158325,0.882858,0
