count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,160486,1080,161566,0.881384,0
52,156716,1060,157776,0.883957,1
54,158016,1120,159136,0.883069,2
56,158497,810,159307,0.882740,2
57,156538,740,157278,0.884079,1
58,155938,810,156748,0.884490,1
61,157068,900,157968,0.883717,3
62,152649,860,153509,0.886745,1
63,150120,750,150870,0.888484,1
64,150900,870,151770,0.887947,1
65,149290,900,150190,0.889055,1
67,154681,820,155501,0.885351,2
71,154632,870,155502,0.885384,4
72,156953,760,157713,0.883795,1
73,154714,800,155514,0.885328,1
74,162444,950,163394,0.880051,1
75,159444,800,160244,0.882094,1
76,159274,880,160154,0.882210,1
78,155735,789,156524,0.884629,2
80,157114,920,158034,0.883685,2
81,163235,980,164215,0.879513,1
82,157895,900,158795,0.883152,1
85,158725,740,159465,0.882585,3
86,161786,1010,162796,0.880499,1
87,156066,850,156916,0.884402,1
91,159857,860,160717,0.881813,4
94,156659,970,157629,0.883996,3
95,156488,1030,157518,0.884113,1
96,163699,1030,164729,0.879198,1
97,157079,870,157949,0.883709,1
99,158480,910,159390,0.882752,2
101,157380,950,158330,0.883503,2
102,153931,920,154851,0.885865,1
104,157772,990,158762,0.883236,2
105,155143,920,156063,0.885034,1
106,158253,960,159213,0.882907,1
107,160813,940,161753,0.881161,1
108,154373,830,155203,0.885562,1
112,158524,960,159484,0.882722,4
113,155925,760,156685,0.884499,1
114,158426,860,159286,0.882789,1
115,156496,970,157466,0.884108,1
117,157736,940,158676,0.883260,2
118,153076,920,153996,0.886452,1
119,156757,1000,157757,0.883929,1
120,158577,830,159407,0.882686,1
121,165638,890,166528,0.877882,1
122,158498,860,159358,0.882740,1
124,156749,810,157559,0.883935,2
125,156159,860,157019,0.884339,1
126,168070,860,168930,0.876236,1
128,155350,820,156170,0.884892,2
129,157530,970,158500,0.883401,1
130,156741,910,157651,0.883940,1
133,155673,810,156483,0.884671,3
134,156112,830,156942,0.884371,1
135,155673,910,156583,0.884671,1
136,156094,890,156984,0.884383,1
137,157914,960,158874,0.883139,1
138,159475,830,160305,0.882073,1
139,156945,950,157895,0.883801,1
140,155975,850,156825,0.884464,1
141,157045,840,157885,0.883732,1
142,157076,900,157976,0.883711,1
143,165536,850,166386,0.877951,1
144,157507,900,158407,0.883417,1
145,155866,740,156606,0.884539,1
146,155377,820,156197,0.884874,1
147,154418,839,155257,0.885531,1
150,153139,1090,154229,0.886408,3
151,152799,970,153769,0.886642,1
152,153079,1000,154079,0.886450,1
154,154341,940,155281,0.885584,2
155,151091,960,152051,0.887816,1
157,151813,930,152743,0.887319,2
158,148772,870,149642,0.889412,1
159,168503,870,169373,0.875943,1
161,156874,940,157814,0.883849,2
162,157914,980,158894,0.883139,1
163,154624,840,155464,0.885390,1
166,154296,870,155166,0.885615,3
167,155846,950,156796,0.884553,1
168,157157,790,157947,0.883656,1
170,162377,890,163267,0.880097,2
171,162387,810,163197,0.880090,1
172,157568,880,158448,0.883375,1
173,157889,859,158748,0.883156,1
174,155688,820,156508,0.884661,1
175,158078,880,158958,0.883027,1
176,152729,870,153599,0.886690,1
177,154750,880,155630,0.885303,1
178,155920,860,156780,0.884502,1
180,158770,880,159650,0.882554,2
181,157591,890,158481,0.883359,1
182,156791,880,157671,0.883906,1
183,157102,910,158012,0.883694,1
184,155472,950,156422,0.884809,1
185,159943,860,160803,0.881754,1
187,156363,860,157223,0.884199,2
188,157504,830,158334,0.883419,1
189,154644,880,155524,0.885376,1
191,155096,910,156006,0.885066,2
192,169895,850,170745,0.875003,1
193,157016,880,157896,0.883752,1
195,156137,870,157007,0.884354,2
196,153867,800,154667,0.885909,1
197,155667,1000,156667,0.884675,1
199,157408,870,158278,0.883484,2
200,158309,920,159229,0.882869,1
201,156279,900,157179,0.884256,1
202,160920,910,161830,0.881088,1
205,156190,940,157130,0.884317,3
206,153301,820,154121,0.886297,1
207,164871,890,165761,0.878402,1
209,155161,890,156051,0.885022,2
210,156522,960,157482,0.884090,1
211,155253,810,156063,0.884959,1
212,156713,860,157573,0.883960,1
213,156604,870,157474,0.884034,1
214,159183,790,159973,0.882272,1
217,198624,2570,201194,0.855886,3
218,188893,2530,191423,0.862300,1
219,178263,2090,180353,0.869378,1
221,176522,2050,178572,0.870544,2
224,165532,2120,167652,0.877954,3
225,185081,2110,187191,0.864830,1
226,177162,2130,179292,0.870115,1
227,177932,2110,180042,0.869599,1
