count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837973483212064,378352,146151,0.891222,1
51,1785837973483593696,381302,148140,0.889848,0
52,1785837973483977218,380873,146588,0.890920,1
53,1785837973484359811,377742,146906,0.890700,1
54,1785837973484739123,387782,147264,0.890453,1
55,1785837973485129025,382752,151122,0.887794,0
56,1785837973485513667,378122,147351,0.890393,1
57,1785837973485893419,381872,146230,0.891167,0
58,1785837973486276911,389192,152148,0.887089,1
59,1785837973486668963,380592,149116,0.889175,1
60,1785837973487051525,379442,148475,0.889617,0
61,1785837973487432797,378962,147663,0.890177,1
62,1785837973487813549,383163,147322,0.890413,0
63,1785837973488198572,379992,146839,0.890746,0
64,1785837973488580394,390972,156628,0.884018,0
65,1785837973488972876,377022,145696,0.891536,0
66,1785837973489351408,387012,156085,0.884389,0
67,1785837973489740910,377332,147673,0.890171,1
68,1785837973490120062,378692,146652,0.890876,0
69,1785837973490500454,379102,147790,0.890090,1
70,1785837973490881536,376742,145089,0.891956,1
71,1785837973491259628,385192,147587,0.890230,1
72,1785837973491646390,378773,146996,0.890638,1
73,1785837973492026653,381632,146593,0.890916,0
74,1785837973492409725,376482,146182,0.891200,0
75,1785837973492799407,378162,147130,0.890545,1
76,1785837973493179499,382742,150559,0.888182,1
77,1785837973493564201,380702,148507,0.889595,1
78,1785837973493946733,379512,148096,0.889879,1
79,1785837973494327835,380012,147034,0.890612,0
80,1785837973494709557,380602,145483,0.891684,0
81,1785837973495091649,377602,146171,0.891208,0
82,1785837973495471341,383913,148880,0.889338,1
83,1785837973495857634,379132,146447,0.891017,0
84,1785837973496238586,378142,146976,0.890652,0
85,1785837973496618198,380302,149775,0.888721,0
86,1785837973497000140,377912,146283,0.891131,1
87,1785837973497379512,397472,146812,0.890765,0
88,1785837973497778854,382852,148750,0.889428,1
89,1785837973498163486,379602,145698,0.891535,1
90,1785837973498544628,377062,145397,0.891743,0
91,1785837973498923680,377382,144675,0.892243,0
92,1785837973499302702,382353,150844,0.887985,1
93,1785837973499686705,377792,146962,0.890661,1
94,1785837973500066237,377912,146190,0.891195,1
95,1785837973500445609,379742,147479,0.890304,0
96,1785837973500826801,381442,146407,0.891045,1
97,1785837973501209723,390522,158645,0.882639,1
98,1785837973501602145,382352,149314,0.889039,1
99,1785837973501986467,377102,145313,0.891801,1
100,1785837973502365729,377892,146551,0.890945,1
101,1785837973502745141,377922,147230,0.890476,1
102,1785837973503124583,376152,145558,0.891632,0
103,1785837973503503376,380852,147456,0.890320,1
104,1785837973503886498,379162,147344,0.890398,1
105,1785837973504267650,388192,151813,0.887319,0
106,1785837973504657892,379592,147471,0.890310,1
107,1785837973505038904,377312,145010,0.892011,1
