count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326762881444141,386703,207327,0.850203,1
51,1785326762881832844,393332,218590,0.842921,0
52,1785326762882228026,382712,207675,0.849977,1
53,1785326762882612368,381942,208141,0.849674,1
54,1785326762882995950,381222,208556,0.849404,0
55,1785326762883378862,384432,210581,0.848091,1
56,1785326762883764974,382952,209336,0.848898,1
57,1785326762884149816,379282,206701,0.850610,1
58,1785326762884530608,385482,209906,0.848528,1
59,1785326762884918040,382513,208561,0.849401,0
60,1785326762885302293,383792,207176,0.850301,1
61,1785326762885687735,382452,208011,0.849758,0
62,1785326762886072117,382132,208776,0.849262,1
63,1785326762886456109,379962,205501,0.851391,0
64,1785326762886837691,382722,209006,0.849112,0
65,1785326762887221833,383252,208271,0.849590,1
66,1785326762887606615,386682,208486,0.849450,0
67,1785326762887995337,382512,208111,0.849694,1
68,1785326762888379389,384863,206437,0.850782,0
69,1785326762888765752,382782,208611,0.849369,1
70,1785326762889150274,382782,207926,0.849814,1
71,1785326762889535046,389712,213141,0.846434,1
72,1785326762889926348,382662,208776,0.849262,0
73,1785326762890310410,381892,208101,0.849700,1
74,1785326762890693712,382622,209006,0.849112,1
75,1785326762891086904,377832,206471,0.850760,1
76,1785326762891466946,384303,208216,0.849625,1
77,1785326762891852899,383512,207961,0.849791,1
78,1785326762892237911,383212,208026,0.849749,0
79,1785326762892622563,382212,208181,0.849648,1
80,1785326762893006415,386202,208486,0.849450,0
81,1785326762893394357,383042,207831,0.849875,1
82,1785326762893778899,383322,207786,0.849905,1
83,1785326762894163951,378072,206591,0.850682,1
84,1785326762894543773,389572,217666,0.843515,1
85,1785326762894934825,382313,207761,0.849921,1
86,1785326762895319058,382412,208635,0.849353,1
87,1785326762895703040,387842,212200,0.847042,0
88,1785326762896092242,381912,207996,0.849768,1
89,1785326762896475524,380212,206801,0.850545,1
90,1785326762896857176,382492,208026,0.849749,1
91,1785326762897241528,383462,207981,0.849778,1
92,1785326762897626880,383342,208056,0.849729,1
93,1785326762898013102,380232,206542,0.850714,0
94,1785326762898394894,381072,207597,0.850028,1
95,1785326762898777406,380873,207002,0.850414,0
96,1785326762899159819,381692,208006,0.849762,1
97,1785326762899543661,387292,211801,0.847301,1
98,1785326762899933073,386232,208696,0.849314,1
99,1785326762900321135,383442,207611,0.850018,0
100,1785326762900706107,379202,207657,0.849989,0
101,1785326762901086789,382922,206302,0.850870,0
102,1785326762901471351,379562,206497,0.850743,0
103,1785326762901853213,385142,211002,0.847818,1
104,1785326762902239935,383363,207387,0.850164,0
105,1785326762902624928,388732,212681,0.846731,1
106,1785326762903015670,381672,207427,0.850138,1
107,1785326762903398952,383552,207782,0.849907,1
108,1785326762903783994,384322,208767,0.849267,0
109,1785326762904169786,378372,206482,0.850753,0
110,1785326762904549718,390812,214877,0.845313,1
111,1785326762904943050,382882,207632,0.850005,1
112,1785326762905327582,381552,208087,0.849709,1
113,1785326762905710844,383402,208082,0.849712,0
114,1785326762906095976,384282,208097,0.849703,0
115,1785326762906483958,384583,208102,0.849699,1
116,1785326762906870691,384002,209086,0.849060,0
117,1785326762907256133,389332,214021,0.845865,1
118,1785326762907647255,381592,206667,0.850632,1
119,1785326762908030297,383052,207802,0.849894,1
120,1785326762908415009,378232,204167,0.852261,1
121,1785326762908794891,378142,205162,0.851612,1
122,1785326762909175333,384602,208977,0.849131,1
123,1785326762909561895,379272,204413,0.852101,0
124,1785326762909942657,399542,221407,0.841112,1
125,1785326762910344739,387713,210672,0.848032,1
126,1785326762910734762,386592,211236,0.847666,0
127,1785326762911125214,382202,210321,0.848259,1
128,1785326762911510576,390692,214516,0.845546,1
129,1785326762911903058,387362,210151,0.848369,1
130,1785326762912292070,382302,207136,0.850327,1
131,1785326762912676002,384932,209841,0.848571,0
132,1785326762913062964,383512,209106,0.849047,1
133,1785326762913448776,387683,208662,0.849336,0
134,1785326762913838299,383902,211725,0.847350,0
135,1785326762914223811,381692,206981,0.850428,1
136,1785326762914607223,388302,208066,0.849723,0
137,1785326762914997315,379182,208551,0.849408,1
138,1785326762915377907,378422,208406,0.849502,0
139,1785326762915758039,378532,209961,0.848493,1
140,1785326762916138641,379232,210087,0.848411,1
141,1785326762916519563,384722,213432,0.846246,0
142,1785326762916905715,383543,210407,0.848204,1
143,1785326762917295878,378832,209141,0.849025,1
144,1785326762917676620,377592,208756,0.849275,1
145,1785326762918055902,379952,208432,0.849485,1
146,1785326762918437814,377052,207797,0.849898,0
147,1785326762918816876,375182,207582,0.850037,1
148,1785326762919193778,388882,217377,0.843701,1
149,1785326762919584160,382822,213012,0.846517,1
150,1785326762919968552,376062,207808,0.849890,1
151,1785326762920346024,375602,207083,0.850362,0
152,1785326762920723336,376822,208819,0.849234,1
153,1785326762921101888,377112,207684,0.849971,1
154,1785326762921480600,375412,206729,0.850592,1
155,1785326762921857442,373462,206245,0.850907,1
156,1785326762922232364,376602,207210,0.850279,1
157,1785326762922610706,378292,209566,0.848749,1
158,1785326762922990468,376142,208221,0.849622,1
159,1785326762923369190,379063,208486,0.849450,1
160,1785326762923749783,379802,209690,0.848668,1
161,1785326762924131245,380042,207916,0.849820,1
162,1785326762924512837,383202,213051,0.846492,0
163,1785326762924897449,379652,211446,0.847530,0
164,1785326762925278761,376992,207241,0.850259,1
165,1785326762925657373,383972,210137,0.848379,1
166,1785326762926042835,378152,208622,0.849362,1
167,1785326762926422597,385422,216967,0.843965,0
168,1785326762926809639,380562,209812,0.848589,1
169,1785326762927191641,379282,206877,0.850496,1
170,1785326762927572393,388183,211212,0.847682,1
171,1785326762927962336,381842,209276,0.848937,1
172,1785326762928345888,382322,207602,0.850024,1
173,1785326762928729790,386362,209927,0.848515,0
174,1785326762929117702,387662,210442,0.848181,1
175,1785326762929507034,393452,213907,0.845939,0
176,1785326762929902386,386012,210102,0.848401,1
177,1785326762930289898,386532,207447,0.850125,1
178,1785326762930677830,383593,208202,0.849634,0
179,1785326762931068453,382172,208276,0.849586,1
180,1785326762931452385,393872,209461,0.848817,1
181,1785326762931848077,397892,220265,0.841845,1
182,1785326762932247579,384542,209450,0.848824,1
183,1785326762932633741,383902,208865,0.849204,0
184,1785326762933019203,382922,208681,0.849323,1
185,1785326762933403685,382073,208306,0.849567,1
186,1785326762933787368,385182,210330,0.848253,1
187,1785326762934174100,386872,206635,0.850653,1
188,1785326762934562762,383582,209030,0.849097,1
189,1785326762934947864,384762,209385,0.848866,1
190,1785326762935334156,387772,210100,0.848403,1
191,1785326762935723498,387682,210335,0.848250,1
192,1785326762936112810,384852,209230,0.848967,0
193,1785326762936499052,391933,208465,0.849464,0
194,1785326762936892855,385762,209979,0.848481,1
195,1785326762937280227,383612,208624,0.849360,1
196,1785326762937665439,383892,209049,0.849084,1
197,1785326762938051051,381712,208614,0.849367,1
198,1785326762938434493,388342,207810,0.849889,0
199,1785326762938825435,384972,209164,0.849010,1
200,1785326762939212067,392172,217089,0.843887,1
201,1785326762939605879,384673,209294,0.848925,1
202,1785326762939992212,386372,209518,0.848780,1
203,1785326762940380234,384842,208723,0.849296,1
204,1785326762940766716,388712,209789,0.848604,0
205,1785326762941156938,387482,208774,0.849263,1
206,1785326762941545900,402252,216918,0.843997,1
207,1785326762941949592,386262,209933,0.848511,1
208,1785326762942337424,385022,209738,0.848637,1
209,1785326762942724176,388432,209273,0.848939,0
210,1785326762943114128,383072,208558,0.849403,1
211,1785326762943498760,394612,207863,0.849855,0
212,1785326762943894942,385782,209758,0.848624,1
213,1785326762944282195,385472,209832,0.848576,1
214,1785326762944669327,393802,218547,0.842949,1
215,1785326762945065069,381112,208832,0.849225,0
216,1785326762945448221,381192,207287,0.850229,1
217,1785326762945830903,379602,207532,0.850070,0
218,1785326762946212165,384062,208527,0.849423,1
219,1785326762946597797,384102,208673,0.849328,0
220,1785326762946983429,383323,208768,0.849267,1
221,1785326762947368292,384872,208812,0.849238,1
222,1785326762947754684,385782,210957,0.847847,1
223,1785326762948148926,379842,206642,0.850649,0
224,1785326762948530598,389712,210937,0.847860,1
225,1785326762948921770,397872,212322,0.846963,1
226,1785326762949321402,393942,210126,0.848386,0
227,1785326762949717214,391563,211211,0.847683,0
228,1785326762950110297,388922,212045,0.847143,0
229,1785326762950500639,396402,216650,0.844169,1
230,1785326762950898681,391422,212175,0.847059,1
231,1785326762951291703,406732,220579,0.841643,1
232,1785326762951700155,395802,211624,0.847415,1
233,1785326762952098037,385743,208259,0.849597,1
234,1785326762952485710,391242,207453,0.850121,1
235,1785326762952878382,383552,209578,0.848741,1
236,1785326762953263554,381922,207553,0.850056,1
237,1785326762953647036,384382,207288,0.850228,1
238,1785326762954032838,384272,209603,0.848725,0
239,1785326762954418590,381902,206708,0.850606,0
240,1785326762954802102,384992,210214,0.848329,0
241,1785326762955188564,388983,208449,0.849474,0
242,1785326762955579267,386512,208983,0.849127,1
243,1785326762955967189,385362,208548,0.849410,1
244,1785326762956354051,385112,208593,0.849380,0
245,1785326762956740753,386612,211768,0.847322,1
246,1785326762957128695,382142,206723,0.850596,1
247,1785326762957512367,400392,223157,0.839991,1
248,1785326762957914549,385572,208862,0.849206,0
249,1785326762958301571,383802,208447,0.849475,0
