count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,success
123,162021,0,162021,162021,0,0,1
124,157497,0,157497,157497,0,0,0
125,102465,0,102465,102465,0,0,1
126,295181,0,295181,295181,0,0,1
127,182354,0,182354,182354,0,0,0
128,207444,0,207444,207444,0,0,1
129,468855,0,468855,468855,0,0,0
130,146239,0,146239,146239,0,0,1
131,263838,0,263838,263838,0,0,1
132,242528,0,242528,242528,0,0,0
133,98302,0,98302,98302,0,0,1
134,147123,0,147123,147123,0,0,0
135,865598,0,865598,865598,0,0,0
136,358301,0,358301,358301,0,0,1
137,113552,0,113552,113552,0,0,0
138,121879,0,121879,121879,0,0,1
139,2218598,0,2218598,2218598,0,0,1
140,1713641,0,1713641,1713641,0,0,1
141,1209788,0,1209788,1209788,0,0,1
142,703879,0,703879,703879,0,0,1
143,199907,0,199907,199907,0,0,1
144,224132,0,224132,224132,0,0,0
145,273508,0,273508,273508,0,0,1
146,127875,0,127875,127875,0,0,1
147,200210,0,200210,200210,0,0,0
148,1652411,0,1652411,1652411,0,0,0
149,1143708,0,1143708,1143708,0,0,0
150,639351,0,639351,639351,0,0,0
151,120467,0,120467,120467,0,0,0
152,210993,0,210993,210993,0,0,1
153,111686,0,111686,111686,0,0,0
154,365675,0,365675,365675,0,0,1
155,1421241,0,1421241,1421241,0,0,0
156,913388,0,913388,913388,0,0,1
157,409570,0,409570,409570,0,0,1
158,422002,0,422002,422002,0,0,1
159,1227530,0,1227530,1227530,0,0,1
160,718062,0,718062,718062,0,0,1
161,197107,0,197107,197107,0,0,0
162,432619,0,432619,432619,0,0,1
163,120915,0,120915,120915,0,0,1
164,202531,0,202531,202531,0,0,0
165,140921,0,140921,140921,0,0,1
166,1128135,0,1128135,1128135,0,0,0
167,618777,0,618777,618777,0,0,1
168,130320,0,130320,130320,0,0,1
169,118759,0,118759,118759,0,0,1
170,479285,0,479285,479285,0,0,1
171,170629,0,170629,170629,0,0,0
172,493435,0,493435,493435,0,0,1
173,172706,0,172706,172706,0,0,1
174,249981,0,249981,249981,0,0,1
175,226048,0,226048,226048,0,0,1
176,444996,0,444996,444996,0,0,1
177,243844,0,243844,243844,0,0,0
178,104716,0,104716,104716,0,0,0
179,110713,0,110713,110713,0,0,1
180,1687554,0,1687554,1687554,0,0,1
181,1180593,0,1180593,1180593,0,0,1
182,673772,0,673772,673772,0,0,1
183,241553,0,241553,241553,0,0,1
184,103418,0,103418,103418,0,0,0
185,114352,0,114352,114352,0,0,0
186,116892,0,116892,116892,0,0,0
187,142591,0,142591,142591,0,0,0
188,2309493,0,2309493,2309493,0,0,1
189,1802149,0,1802149,1802149,0,0,1
190,1290885,0,1290885,1290885,0,0,1
191,784895,0,784895,784895,0,0,1
192,281118,0,281118,281118,0,0,1
193,1355788,0,1355788,1355788,0,0,0
194,847977,0,847977,847977,0,0,0
195,342218,0,342218,342218,0,0,1
196,878933,0,878933,878933,0,0,0
197,373701,0,373701,373701,0,0,0
198,178905,0,178905,178905,0,0,1
199,177887,0,177887,177887,0,0,1
200,123695,0,123695,123695,0,0,0
201,338369,0,338369,338369,0,0,1
202,249118,0,249118,249118,0,0,1
203,587974,0,587974,587974,0,0,1
204,81605,0,81605,81605,0,0,1
205,584752,0,584752,584752,0,0,1
206,80568,0,80568,80568,0,0,1
207,127249,0,127249,127249,0,0,1
208,104860,0,104860,104860,0,0,0
209,221956,0,221956,221956,0,0,1
210,690046,0,690046,690046,0,0,0
211,182989,0,182989,182989,0,0,1
212,108632,0,108632,108632,0,0,0
213,269646,0,269646,269646,0,0,1
214,139100,0,139100,139100,0,0,1
215,87480,0,87480,87480,0,0,0
216,90289,0,90289,90289,0,0,1
217,96923,0,96923,96923,0,0,0
218,201378,0,201378,201378,0,0,1
219,173323,0,173323,173323,0,0,1
220,106148,0,106148,106148,0,0,1
221,190191,0,190191,190191,0,0,0
222,137817,0,137817,137817,0,0,0
223,162207,0,162207,162207,0,0,1
224,131285,0,131285,131285,0,0,0
225,156724,0,156724,156724,0,0,0
226,92530,0,92530,92530,0,0,1
227,170123,0,170123,170123,0,0,0
228,494347,0,494347,494347,0,0,0
229,89913,0,89913,89913,0,0,0
230,440295,0,440295,440295,0,0,1
231,87260,0,87260,87260,0,0,1
232,1411985,0,1411985,1411985,0,0,0
233,902467,0,902467,902467,0,0,1
234,398656,0,398656,398656,0,0,1
235,854963,0,854963,854963,0,0,0
236,347993,0,347993,347993,0,0,1
237,884057,0,884057,884057,0,0,1
238,378793,0,378793,378793,0,0,1
239,296557,0,296557,296557,0,0,1
240,200471,0,200471,200471,0,0,1
241,97511,0,97511,97511,0,0,0
242,782501,0,782501,782501,0,0,0
243,265677,0,265677,265677,0,0,1
244,165850,0,165850,165850,0,0,1
245,843220,0,843220,843220,0,0,0
246,336605,0,336605,336605,0,0,0
247,109992,0,109992,109992,0,0,1
248,1292963,0,1292963,1292963,0,0,1
249,777918,0,777918,777918,0,0,1
250,274384,0,274384,274384,0,0,0
251,133894,0,133894,133894,0,0,1
252,430860,0,430860,430860,0,0,1
253,192155,0,192155,192155,0,0,1
254,587515,0,587515,587515,0,0,0
255,79921,0,79921,79921,0,0,0
256,332577,0,332577,332577,0,0,1
257,134030,0,134030,134030,0,0,1
258,150774,0,150774,150774,0,0,0
259,150316,0,150316,150316,0,0,0
260,561801,0,561801,561801,0,0,0
261,64749,0,64749,64749,0,0,1
262,126532,0,126532,126532,0,0,1
263,122603,0,122603,122603,0,0,0
264,1026653,0,1026653,1026653,0,0,0
265,517440,0,517440,517440,0,0,1
266,143180,0,143180,143180,0,0,1
267,161450,0,161450,161450,0,0,1
268,160955,0,160955,160955,0,0,0
269,996665,0,996665,996665,0,0,1
270,490200,0,490200,490200,0,0,1
271,67848,0,67848,67848,0,0,1
272,2296110,0,2296110,2296110,0,0,0
273,1791381,0,1791381,1791381,0,0,0
274,1287971,0,1287971,1287971,0,0,1
275,784237,0,784237,784237,0,0,1
276,278445,0,278445,278445,0,0,1
277,642415,0,642415,642415,0,0,1
278,137593,0,137593,137593,0,0,0
279,300926,0,300926,300926,0,0,1
280,113113,0,113113,113113,0,0,1
281,133966,0,133966,133966,0,0,1
282,503793,0,503793,503793,0,0,0
283,72070,0,72070,72070,0,0,1
284,181949,0,181949,181949,0,0,1
285,206113,0,206113,206113,0,0,1
286,189839,0,189839,189839,0,0,0
287,92837,0,92837,92837,0,0,1
288,104359,0,104359,104359,0,0,0
289,1467827,0,1467827,1467827,0,0,0
290,950959,0,950959,950959,0,0,1
291,444906,0,444906,444906,0,0,1
292,120993,0,120993,120993,0,0,0
293,100573,0,100573,100573,0,0,0
294,125376,0,125376,125376,0,0,0
295,98784,0,98784,98784,0,0,1
296,702666,0,702666,702666,0,0,1
297,195135,0,195135,195135,0,0,1
298,558261,0,558261,558261,0,0,0
299,51777,0,51777,51777,0,0,0
300,651701,0,651701,651701,0,0,1
301,144429,0,144429,144429,0,0,0
302,146141,0,146141,146141,0,0,0
303,746598,0,746598,746598,0,0,1
304,239509,0,239509,239509,0,0,0
305,296141,0,296141,296141,0,0,0
306,90615,0,90615,90615,0,0,0
307,534716,0,534716,534716,0,0,1
308,143457,0,143457,143457,0,0,1
309,105778,0,105778,105778,0,0,1
310,97027,0,97027,97027,0,0,1
311,3384799,0,3384799,3384799,0,0,0
312,2879591,0,2879591,2879591,0,0,1
313,2375950,0,2375950,2375950,0,0,1
314,1871887,0,1871887,1871887,0,0,0
315,1382391,0,1382391,1382391,0,0,0
316,924538,0,924538,924538,0,0,1
317,420469,0,420469,420469,0,0,0
318,82197,0,82197,82197,0,0,0
319,446281,0,446281,446281,0,0,1
320,215024,0,215024,215024,0,0,0
321,105965,0,105965,105965,0,0,1
322,199997,0,199997,199997,0,0,1
323,225294,0,225294,225294,0,0,0
324,529365,0,529365,529365,0,0,1
325,119214,0,119214,119214,0,0,1
326,116521,0,116521,116521,0,0,0
327,621152,0,621152,621152,0,0,0
328,115545,0,115545,115545,0,0,1
329,2374106,0,2374106,2374106,0,0,0
330,1868627,0,1868627,1868627,0,0,0
331,1365053,0,1365053,1365053,0,0,1
332,860159,0,860159,860159,0,0,0
333,354128,0,354128,354128,0,0,0
334,85533,0,85533,85533,0,0,0
335,127508,0,127508,127508,0,0,0
336,1252394,0,1252394,1252394,0,0,1
337,744035,0,744035,744035,0,0,0
338,239352,0,239352,239352,0,0,0
339,392222,0,392222,392222,0,0,1
340,170171,0,170171,170171,0,0,0
341,71784,0,71784,71784,0,0,0
342,2945627,0,2945627,2945627,0,0,0
343,2428281,0,2428281,2428281,0,0,0
344,1923637,0,1923637,1923637,0,0,1
345,1419648,0,1419648,1419648,0,0,1
346,914053,0,914053,914053,0,0,1
347,410021,0,410021,410021,0,0,0
348,265735,0,265735,265735,0,0,1
349,155917,0,155917,155917,0,0,1
350,153760,0,153760,153760,0,0,1
351,2830478,0,2830478,2830478,0,0,0
352,2313074,0,2313074,2313074,0,0,0
353,1809105,0,1809105,1809105,0,0,1
354,1305208,0,1305208,1305208,0,0,0
355,801282,0,801282,801282,0,0,0
356,295690,0,295690,295690,0,0,1
357,72662,0,72662,72662,0,0,0
358,336296,0,336296,336296,0,0,1
359,258940,0,258940,258940,0,0,0
360,703926,0,703926,703926,0,0,1
361,197447,0,197447,197447,0,0,1
362,140866,0,140866,140866,0,0,0
363,1118738,0,1118738,1118738,0,0,1
364,610221,0,610221,610221,0,0,1
365,159494,0,159494,159494,0,0,0
366,2513597,0,2513597,2513597,0,0,0
367,2007679,0,2007679,2007679,0,0,0
368,1503832,0,1503832,1503832,0,0,0
369,998095,0,998095,998095,0,0,1
370,494302,0,494302,494302,0,0,1
371,65568,0,65568,65568,0,0,0
372,174340,0,174340,174340,0,0,1
373,117848,0,117848,117848,0,0,0
374,113896,0,113896,113896,0,0,1
375,257591,0,257591,257591,0,0,0
376,221310,0,221310,221310,0,0,1
377,147317,0,147317,147317,0,0,1
378,458855,0,458855,458855,0,0,0
379,91306,0,91306,91306,0,0,1
380,396987,0,396987,396987,0,0,0
381,91272,0,91272,91272,0,0,0
382,862460,0,862460,862460,0,0,1
383,357117,0,357117,357117,0,0,0
384,95885,0,95885,95885,0,0,0
385,116970,0,116970,116970,0,0,1
386,121768,0,121768,121768,0,0,0
387,96992,0,96992,96992,0,0,0
388,101949,0,101949,101949,0,0,0
389,177296,0,177296,177296,0,0,1
390,103292,0,103292,103292,0,0,0
391,112002,0,112002,112002,0,0,0
392,196369,0,196369,196369,0,0,0
393,141688,0,141688,141688,0,0,0
394,266530,0,266530,266530,0,0,0
395,144148,0,144148,144148,0,0,1
396,154289,0,154289,154289,0,0,0
397,282365,0,282365,282365,0,0,0
398,134032,0,134032,134032,0,0,1
399,656399,0,656399,656399,0,0,1
400,148805,0,148805,148805,0,0,1
401,693556,0,693556,693556,0,0,1
402,186685,0,186685,186685,0,0,1
403,127282,0,127282,127282,0,0,1
404,201023,0,201023,201023,0,0,0
405,126550,0,126550,126550,0,0,0
406,43201,0,43201,43201,0,0,0
407,2170481,0,2170481,2170481,0,0,1
408,1662358,0,1662358,1662358,0,0,1
409,1158637,0,1158637,1158637,0,0,1
410,655087,0,655087,655087,0,0,1
411,150683,0,150683,150683,0,0,1
412,201269,0,201269,201269,0,0,0
413,174770,0,174770,174770,0,0,0
414,925390,0,925390,925390,0,0,0
415,418439,0,418439,418439,0,0,1
416,169378,0,169378,169378,0,0,0
417,230114,0,230114,230114,0,0,0
418,179819,0,179819,179819,0,0,0
419,96729,0,96729,96729,0,0,1
420,93153,0,93153,93153,0,0,0
421,1446758,0,1446758,1446758,0,0,1
422,929514,0,929514,929514,0,0,1
423,424059,0,424059,424059,0,0,0
424,115258,0,115258,115258,0,0,1
425,1517536,0,1517536,1517536,0,0,1
426,1008700,0,1008700,1008700,0,0,0
427,504716,0,504716,504716,0,0,0
428,68826,0,68826,68826,0,0,1
429,330772,0,330772,330772,0,0,1
430,181678,0,181678,181678,0,0,1
431,115672,0,115672,115672,0,0,0
432,1528816,0,1528816,1528816,0,0,1
433,1011456,0,1011456,1011456,0,0,0
434,507659,0,507659,507659,0,0,0
435,109298,0,109298,109298,0,0,0
436,100621,0,100621,100621,0,0,1
437,532317,0,532317,532317,0,0,0
438,94568,0,94568,94568,0,0,1
439,285730,0,285730,285730,0,0,0
440,233992,0,233992,233992,0,0,1
441,1237211,0,1237211,1237211,0,0,0
442,732800,0,732800,732800,0,0,1
443,242020,0,242020,242020,0,0,1
444,571999,0,571999,571999,0,0,1
445,76146,0,76146,76146,0,0,1
446,137346,0,137346,137346,0,0,0
447,241554,0,241554,241554,0,0,0
448,1368134,0,1368134,1368134,0,0,1
449,859631,0,859631,859631,0,0,1
450,355776,0,355776,355776,0,0,0
451,76603,0,76603,76603,0,0,0
452,2501303,0,2501303,2501303,0,0,0
453,1986933,0,1986933,1986933,0,0,1
454,1482050,0,1482050,1482050,0,0,0
455,978264,0,978264,978264,0,0,1
456,472682,0,472682,472682,0,0,1
457,129749,0,129749,129749,0,0,1
458,174407,0,174407,174407,0,0,1
459,155427,0,155427,155427,0,0,1
460,3159454,0,3159454,3159454,0,0,1
461,2652036,0,2652036,2652036,0,0,0
462,2147892,0,2147892,2147892,0,0,1
463,1642110,0,1642110,1642110,0,0,1
464,1138367,0,1138367,1138367,0,0,0
465,634689,0,634689,634689,0,0,1
466,130638,0,130638,130638,0,0,1
467,87973,0,87973,87973,0,0,0
468,1213974,0,1213974,1213974,0,0,0
469,709057,0,709057,709057,0,0,0
470,202443,0,202443,202443,0,0,0
471,139054,0,139054,139054,0,0,0
472,1036533,0,1036533,1036533,0,0,1
473,531102,0,531102,531102,0,0,1
474,113944,0,113944,113944,0,0,1
475,785092,0,785092,785092,0,0,1
476,274447,0,274447,274447,0,0,0
477,250190,0,250190,250190,0,0,0
478,550594,0,550594,550594,0,0,0
479,111172,0,111172,111172,0,0,1
480,206617,0,206617,206617,0,0,0
481,574189,0,574189,574189,0,0,1
482,68059,0,68059,68059,0,0,0
483,131355,0,131355,131355,0,0,0
484,115674,0,115674,115674,0,0,1
485,160848,0,160848,160848,0,0,0
486,122031,0,122031,122031,0,0,1
487,1827452,0,1827452,1827452,0,0,1
488,1320441,0,1320441,1320441,0,0,1
489,815306,0,815306,815306,0,0,0
490,324704,0,324704,324704,0,0,1
491,786388,0,786388,786388,0,0,0
492,279927,0,279927,279927,0,0,0
493,1395549,0,1395549,1395549,0,0,1
494,888777,0,888777,888777,0,0,0
495,384357,0,384357,384357,0,0,0
496,402778,0,402778,402778,0,0,1
497,537971,0,537971,537971,0,0,0
498,126517,0,126517,126517,0,0,0
499,109690,0,109690,109690,0,0,1
500,241700,0,241700,241700,0,0,0
501,112603,0,112603,112603,0,0,1
502,136368,0,136368,136368,0,0,1
503,196697,0,196697,196697,0,0,1
504,175508,0,175508,175508,0,0,0
505,575491,0,575491,575491,0,0,0
506,146371,0,146371,146371,0,0,0
507,2255607,0,2255607,2255607,0,0,0
508,1747215,0,1747215,1747215,0,0,1
509,1241245,0,1241245,1241245,0,0,1
510,737484,0,737484,737484,0,0,0
511,233966,0,233966,233966,0,0,1
512,97691,0,97691,97691,0,0,0
513,703138,0,703138,703138,0,0,1
514,193336,0,193336,193336,0,0,1
515,470184,0,470184,470184,0,0,0
516,191361,0,191361,191361,0,0,1
517,693174,0,693174,693174,0,0,0
518,180067,0,180067,180067,0,0,0
519,178882,0,178882,178882,0,0,1
520,466900,0,466900,466900,0,0,0
521,103212,0,103212,103212,0,0,1
522,239829,0,239829,239829,0,0,1
523,377753,0,377753,377753,0,0,0
524,56070,0,56070,56070,0,0,1
525,210044,0,210044,210044,0,0,1
526,192063,0,192063,192063,0,0,1
527,128628,0,128628,128628,0,0,1
528,93289,0,93289,93289,0,0,1
529,87062,0,87062,87062,0,0,0
530,54719,0,54719,54719,0,0,1
531,130693,0,130693,130693,0,0,1
532,284152,0,284152,284152,0,0,1
533,75408,0,75408,75408,0,0,1
534,872090,0,872090,872090,0,0,0
535,357308,0,357308,357308,0,0,1
536,855115,0,855115,855115,0,0,0
537,340078,0,340078,340078,0,0,1
538,48262,0,48262,48262,0,0,0
539,123770,0,123770,123770,0,0,1
540,802269,0,802269,802269,0,0,0
541,295120,0,295120,295120,0,0,1
542,505756,0,505756,505756,0,0,1
543,120289,0,120289,120289,0,0,0
544,432890,0,432890,432890,0,0,0
545,113516,0,113516,113516,0,0,1
546,1247672,0,1247672,1247672,0,0,0
547,737580,0,737580,737580,0,0,1
548,230043,0,230043,230043,0,0,0
549,786824,0,786824,786824,0,0,1
550,279422,0,279422,279422,0,0,1
551,189517,0,189517,189517,0,0,1
552,166264,0,166264,166264,0,0,0
553,256515,0,256515,256515,0,0,0
554,236137,0,236137,236137,0,0,1
555,115287,0,115287,115287,0,0,1
556,534851,0,534851,534851,0,0,0
557,196040,0,196040,196040,0,0,1
558,364479,0,364479,364479,0,0,0
559,122445,0,122445,122445,0,0,1
560,270608,0,270608,270608,0,0,1
561,109392,0,109392,109392,0,0,0
562,521954,0,521954,521954,0,0,0
563,72901,0,72901,72901,0,0,1
564,109783,0,109783,109783,0,0,1
565,63994,0,63994,63994,0,0,0
566,238667,0,238667,238667,0,0,1
567,147554,0,147554,147554,0,0,1
568,83186,0,83186,83186,0,0,0
569,99479,0,99479,99479,0,0,1
570,83701,0,83701,83701,0,0,0
571,69528,0,69528,69528,0,0,0
572,84397,0,84397,84397,0,0,0
573,89666,0,89666,89666,0,0,1
574,62366,0,62366,62366,0,0,1
575,86650,0,86650,86650,0,0,0
576,133854,0,133854,133854,0,0,0
577,87995,0,87995,87995,0,0,0
578,82076,0,82076,82076,0,0,1
579,135237,0,135237,135237,0,0,0
580,88976,0,88976,88976,0,0,0
581,83593,0,83593,83593,0,0,0
582,91631,0,91631,91631,0,0,0
583,89154,0,89154,89154,0,0,1
584,86176,0,86176,86176,0,0,1
585,74324,0,74324,74324,0,0,1
586,65905,0,65905,65905,0,0,0
587,82303,0,82303,82303,0,0,1
588,76388,0,76388,76388,0,0,1
589,61829,0,61829,61829,0,0,1
590,65719,0,65719,65719,0,0,1
591,76775,0,76775,76775,0,0,0
592,111032,0,111032,111032,0,0,0
593,98049,0,98049,98049,0,0,1
594,153432,0,153432,153432,0,0,0
595,99773,0,99773,99773,0,0,1
596,248642,0,248642,248642,0,0,0
597,294671,0,294671,294671,0,0,1
598,61337,0,61337,61337,0,0,0
599,165398,0,165398,165398,0,0,1
600,215578,0,215578,215578,0,0,1
601,743348,0,743348,743348,0,0,0
602,236823,0,236823,236823,0,0,0
603,972559,0,972559,972559,0,0,1
604,465519,0,465519,465519,0,0,0
605,93827,0,93827,93827,0,0,0
606,247221,0,247221,247221,0,0,1
607,184337,0,184337,184337,0,0,0
608,122616,0,122616,122616,0,0,0
609,1708446,0,1708446,1708446,0,0,1
610,1184809,0,1184809,1184809,0,0,0
611,680720,0,680720,680720,0,0,0
612,175915,0,175915,175915,0,0,1
613,230703,0,230703,230703,0,0,1
614,397359,0,397359,397359,0,0,1
615,346487,0,346487,346487,0,0,0
616,193288,0,193288,193288,0,0,0
617,211385,0,211385,211385,0,0,1
618,544168,0,544168,544168,0,0,0
619,116864,0,116864,116864,0,0,1
620,293577,0,293577,293577,0,0,1
621,99194,0,99194,99194,0,0,0
622,185973,0,185973,185973,0,0,0
623,238551,0,238551,238551,0,0,1
624,242132,0,242132,242132,0,0,1
625,122314,0,122314,122314,0,0,1
626,162820,0,162820,162820,0,0,0
627,2197444,0,2197444,2197444,0,0,1
628,1690643,0,1690643,1690643,0,0,1
629,1187118,0,1187118,1187118,0,0,1
630,680919,0,680919,680919,0,0,1
631,170231,0,170231,170231,0,0,0
632,843370,0,843370,843370,0,0,1
633,334739,0,334739,334739,0,0,1
634,98267,0,98267,98267,0,0,1
635,225579,0,225579,225579,0,0,0
636,190559,0,190559,190559,0,0,0
637,1074242,0,1074242,1074242,0,0,1
638,566226,0,566226,566226,0,0,1
639,186626,0,186626,186626,0,0,1
640,134653,0,134653,134653,0,0,0
641,130447,0,130447,130447,0,0,1
642,115071,0,115071,115071,0,0,0
643,134715,0,134715,134715,0,0,1
644,1599797,0,1599797,1599797,0,0,1
645,1092538,0,1092538,1092538,0,0,1
646,588840,0,588840,588840,0,0,1
647,84803,0,84803,84803,0,0,1
648,258189,0,258189,258189,0,0,0
649,406487,0,406487,406487,0,0,1
650,505471,0,505471,505471,0,0,1
651,94677,0,94677,94677,0,0,0
652,503702,0,503702,503702,0,0,0
653,128963,0,128963,128963,0,0,0
654,177412,0,177412,177412,0,0,0
655,122719,0,122719,122719,0,0,0
656,2478559,0,2478559,2478559,0,0,0
657,1972610,0,1972610,1972610,0,0,1
658,1468659,0,1468659,1468659,0,0,0
659,980427,0,980427,980427,0,0,1
660,474409,0,474409,474409,0,0,0
661,88213,0,88213,88213,0,0,0
662,274460,0,274460,274460,0,0,0
663,1748589,0,1748589,1748589,0,0,1
664,1238900,0,1238900,1238900,0,0,0
665,735057,0,735057,735057,0,0,1
666,230501,0,230501,230501,0,0,1
667,244352,0,244352,244352,0,0,0
668,1163976,0,1163976,1163976,0,0,0
669,658337,0,658337,658337,0,0,0
670,153148,0,153148,153148,0,0,1
671,198640,0,198640,198640,0,0,1
672,397982,0,397982,397982,0,0,1
673,510802,0,510802,510802,0,0,1
674,121729,0,121729,121729,0,0,0
675,129255,0,129255,129255,0,0,0
676,216788,0,216788,216788,0,0,1
677,184693,0,184693,184693,0,0,1
678,163217,0,163217,163217,0,0,1
679,3474224,0,3474224,3474224,0,0,1
680,2964904,0,2964904,2964904,0,0,1
681,2461370,0,2461370,2461370,0,0,1
682,1957615,0,1957615,1957615,0,0,1
683,1451803,0,1451803,1451803,0,0,1
684,947959,0,947959,947959,0,0,0
685,444755,0,444755,444755,0,0,1
686,160805,0,160805,160805,0,0,1
687,443709,0,443709,443709,0,0,1
688,111926,0,111926,111926,0,0,1
689,1444908,0,1444908,1444908,0,0,0
690,937578,0,937578,937578,0,0,0
691,433378,0,433378,433378,0,0,1
692,86842,0,86842,86842,0,0,1
693,575299,0,575299,575299,0,0,1
694,117494,0,117494,117494,0,0,0
695,1168831,0,1168831,1168831,0,0,1
696,677580,0,677580,677580,0,0,0
697,207742,0,207742,207742,0,0,1
698,538889,0,538889,538889,0,0,1
699,127297,0,127297,127297,0,0,0
700,133035,0,133035,133035,0,0,0
701,343749,0,343749,343749,0,0,0
702,82590,0,82590,82590,0,0,0
703,127264,0,127264,127264,0,0,1
704,974196,0,974196,974196,0,0,0
705,465801,0,465801,465801,0,0,1
706,64009,0,64009,64009,0,0,0
707,498653,0,498653,498653,0,0,0
708,187341,0,187341,187341,0,0,1
709,368645,0,368645,368645,0,0,0
710,787842,0,787842,787842,0,0,0
711,278413,0,278413,278413,0,0,0
712,330843,0,330843,330843,0,0,1
713,513101,0,513101,513101,0,0,1
714,134611,0,134611,134611,0,0,1
715,322020,0,322020,322020,0,0,1
716,118525,0,118525,118525,0,0,0
717,188617,0,188617,188617,0,0,0
718,126925,0,126925,126925,0,0,0
719,395176,0,395176,395176,0,0,0
720,340242,0,340242,340242,0,0,0
721,489752,0,489752,489752,0,0,1
722,94697,0,94697,94697,0,0,1
723,267220,0,267220,267220,0,0,0
724,741895,0,741895,741895,0,0,1
725,236569,0,236569,236569,0,0,0
726,1233261,0,1233261,1233261,0,0,1
727,725675,0,725675,725675,0,0,0
728,218954,0,218954,218954,0,0,0
729,241668,0,241668,241668,0,0,1
730,229478,0,229478,229478,0,0,1
731,248777,0,248777,248777,0,0,0
732,273071,0,273071,273071,0,0,0
733,102002,0,102002,102002,0,0,0
734,107121,0,107121,107121,0,0,1
735,74074,0,74074,74074,0,0,1
736,112752,0,112752,112752,0,0,1
737,133537,0,133537,133537,0,0,1
738,1618864,0,1618864,1618864,0,0,1
739,1114425,0,1114425,1114425,0,0,1
740,610290,0,610290,610290,0,0,1
741,119151,0,119151,119151,0,0,0
742,481010,0,481010,481010,0,0,0
743,99837,0,99837,99837,0,0,0
744,125650,0,125650,125650,0,0,0
745,140402,0,140402,140402,0,0,1
746,602582,0,602582,602582,0,0,1
747,81430,0,81430,81430,0,0,1
748,309302,0,309302,309302,0,0,1
749,102897,0,102897,102897,0,0,1
750,136054,0,136054,136054,0,0,1
751,126501,0,126501,126501,0,0,1
752,646416,0,646416,646416,0,0,0
753,138833,0,138833,138833,0,0,1
754,205694,0,205694,205694,0,0,0
755,716426,0,716426,716426,0,0,0
756,209337,0,209337,209337,0,0,1
757,313298,0,313298,313298,0,0,0
758,294392,0,294392,294392,0,0,0
759,239357,0,239357,239357,0,0,1
760,1970985,0,1970985,1970985,0,0,0
761,1462963,0,1462963,1462963,0,0,0
762,958037,0,958037,958037,0,0,0
763,454346,0,454346,454346,0,0,1
764,99903,0,99903,99903,0,0,1
