count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,success
625,112962,0,112962,112962,0,0,1
626,157636,0,157636,157636,0,0,0
627,2107002,0,2107002,2107002,0,0,1
628,1600164,0,1600164,1600164,0,0,1
629,1096623,0,1096623,1096623,0,0,1
630,590423,0,590423,590423,0,0,1
631,79734,0,79734,79734,0,0,0
632,830438,0,830438,830438,0,0,1
633,321830,0,321830,321830,0,0,1
634,102810,0,102810,102810,0,0,1
635,228027,0,228027,228027,0,0,0
636,227902,0,227902,227902,0,0,0
637,1078612,0,1078612,1078612,0,0,1
638,570540,0,570540,570540,0,0,1
639,66520,0,66520,66520,0,0,1
640,130726,0,130726,130726,0,0,0
641,137068,0,137068,137068,0,0,1
642,93973,0,93973,93973,0,0,0
643,127658,0,127658,127658,0,0,1
644,1613192,0,1613192,1613192,0,0,1
645,1105936,0,1105936,1105936,0,0,1
646,602243,0,602243,602243,0,0,1
647,98206,0,98206,98206,0,0,1
648,257473,0,257473,257473,0,0,0
649,382257,0,382257,382257,0,0,1
650,482476,0,482476,482476,0,0,1
651,62363,0,62363,62363,0,0,0
652,495998,0,495998,495998,0,0,0
653,163536,0,163536,163536,0,0,0
654,209002,0,209002,209002,0,0,0
655,111649,0,111649,111649,0,0,0
656,2408899,0,2408899,2408899,0,0,0
657,1902998,0,1902998,1902998,0,0,1
658,1399050,0,1399050,1399050,0,0,0
659,895337,0,895337,895337,0,0,1
660,389329,0,389329,389329,0,0,0
661,73939,0,73939,73939,0,0,0
662,245296,0,245296,245296,0,0,0
663,1767984,0,1767984,1767984,0,0,1
664,1258277,0,1258277,1258277,0,0,0
665,754444,0,754444,754444,0,0,1
666,249896,0,249896,249896,0,0,1
667,227144,0,227144,227144,0,0,0
670,102478,0,102478,102478,0,0,1
668,1113718,0,1113718,1113718,0,0,0
669,625133,0,625133,625133,0,0,0
671,188968,0,188968,188968,0,0,1
672,397272,0,397272,397272,0,0,1
673,488015,0,488015,488015,0,0,1
674,148257,0,148257,148257,0,0,0
675,147742,0,147742,147742,0,0,0
676,217107,0,217107,217107,0,0,1
677,213560,0,213560,213560,0,0,1
678,152249,0,152249,152249,0,0,1
679,3483122,0,3483122,3483122,0,0,1
680,2973779,0,2973779,2973779,0,0,1
681,2470254,0,2470254,2470254,0,0,1
682,1966499,0,1966499,1966499,0,0,1
683,1460685,0,1460685,1460685,0,0,1
684,956840,0,956840,956840,0,0,0
685,453636,0,453636,453636,0,0,1
686,170428,0,170428,170428,0,0,1
687,415610,0,415610,415610,0,0,1
688,88102,0,88102,88102,0,0,1
689,1439619,0,1439619,1439619,0,0,0
690,932190,0,932190,932190,0,0,0
691,427972,0,427972,427972,0,0,1
692,94090,0,94090,94090,0,0,1
693,603320,0,603320,603320,0,0,1
694,95031,0,95031,95031,0,0,0
695,1244359,0,1244359,1244359,0,0,1
696,749531,0,749531,749531,0,0,0
697,282825,0,282825,282825,0,0,1
698,538850,0,538850,538850,0,0,1
699,95100,0,95100,95100,0,0,0
700,148295,0,148295,148295,0,0,0
701,342994,0,342994,342994,0,0,0
702,92667,0,92667,92667,0,0,0
703,126431,0,126431,126431,0,0,1
704,1014758,0,1014758,1014758,0,0,0
705,506362,0,506362,506362,0,0,1
706,67112,0,67112,67112,0,0,0
707,458690,0,458690,458690,0,0,0
708,179967,0,179967,179967,0,0,1
709,391769,0,391769,391769,0,0,0
710,716276,0,716276,716276,0,0,0
711,206790,0,206790,206790,0,0,0
712,317302,0,317302,317302,0,0,1
713,556398,0,556398,556398,0,0,1
714,102535,0,102535,102535,0,0,1
715,324472,0,324472,324472,0,0,1
716,151788,0,151788,151788,0,0,0
717,117895,0,117895,117895,0,0,0
718,94158,0,94158,94158,0,0,0
719,355853,0,355853,355853,0,0,0
720,326877,0,326877,326877,0,0,0
721,485769,0,485769,485769,0,0,1
722,75948,0,75948,75948,0,0,1
723,222855,0,222855,222855,0,0,0
724,766416,0,766416,766416,0,0,1
725,271042,0,271042,271042,0,0,0
726,1267008,0,1267008,1267008,0,0,1
727,759419,0,759419,759419,0,0,0
728,312872,0,312872,312872,0,0,0
729,280155,0,280155,280155,0,0,1
730,223140,0,223140,223140,0,0,1
731,210891,0,210891,210891,0,0,0
732,270363,0,270363,270363,0,0,0
733,83159,0,83159,83159,0,0,0
734,105796,0,105796,105796,0,0,1
735,61729,0,61729,61729,0,0,1
736,101806,0,101806,101806,0,0,1
737,144794,0,144794,144794,0,0,1
738,1663468,0,1663468,1663468,0,0,1
739,1158996,0,1158996,1158996,0,0,1
740,664319,0,664319,664319,0,0,1
741,173455,0,173455,173455,0,0,0
742,493745,0,493745,493745,0,0,0
743,109933,0,109933,109933,0,0,0
744,156674,0,156674,156674,0,0,0
745,129720,0,129720,129720,0,0,1
746,585005,0,585005,585005,0,0,1
747,63866,0,63866,63866,0,0,1
748,279595,0,279595,279595,0,0,1
749,144807,0,144807,144807,0,0,1
750,124152,0,124152,124152,0,0,1
751,111293,0,111293,111293,0,0,1
