count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns,success
191,81850,0,81850,81850,0,0,1
192,96402,0,96402,96402,0,0,0
193,628837,0,628837,628837,0,0,0
194,121799,0,121799,121799,0,0,0
195,164845,0,164845,164845,0,0,0
196,159012,0,159012,159012,0,0,0
197,135966,0,135966,135966,0,0,0
198,141642,0,141642,141642,0,0,1
199,127084,0,127084,127084,0,0,1
200,198311,0,198311,198311,0,0,1
201,119791,0,119791,119791,0,0,1
202,1285090,0,1285090,1285090,0,0,0
203,777910,0,777910,777910,0,0,1
204,273557,0,273557,273557,0,0,0
205,176926,0,176926,176926,0,0,1
206,130397,0,130397,130397,0,0,0
207,128128,0,128128,128128,0,0,0
208,86974,0,86974,86974,0,0,1
209,91930,0,91930,91930,0,0,1
210,204040,0,204040,204040,0,0,1
211,1151498,0,1151498,1151498,0,0,1
212,644908,0,644908,644908,0,0,1
213,138379,0,138379,138379,0,0,1
214,643762,0,643762,643762,0,0,0
215,136475,0,136475,136475,0,0,0
216,717715,0,717715,717715,0,0,1
217,209218,0,209218,209218,0,0,0
218,887591,0,887591,887591,0,0,0
219,380888,0,380888,380888,0,0,0
220,88347,0,88347,88347,0,0,0
221,95678,0,95678,95678,0,0,0
222,96129,0,96129,96129,0,0,0
223,92422,0,92422,92422,0,0,1
224,215163,0,215163,215163,0,0,1
225,87740,0,87740,87740,0,0,1
226,241708,0,241708,241708,0,0,0
227,605542,0,605542,605542,0,0,1
228,115147,0,115147,115147,0,0,0
229,269881,0,269881,269881,0,0,1
230,222461,0,222461,222461,0,0,1
231,828075,0,828075,828075,0,0,0
232,315348,0,315348,315348,0,0,1
233,80411,0,80411,80411,0,0,1
234,183232,0,183232,183232,0,0,1
235,880537,0,880537,880537,0,0,1
236,371852,0,371852,371852,0,0,1
237,1638179,0,1638179,1638179,0,0,0
238,1131125,0,1131125,1131125,0,0,1
239,625535,0,625535,625535,0,0,1
240,121377,0,121377,121377,0,0,0
241,1811661,0,1811661,1811661,0,0,1
242,1304866,0,1304866,1304866,0,0,1
243,801181,0,801181,801181,0,0,1
244,310318,0,310318,310318,0,0,0
245,788956,0,788956,788956,0,0,0
246,282150,0,282150,282150,0,0,1
247,128981,0,128981,128981,0,0,0
248,127166,0,127166,127166,0,0,0
249,203093,0,203093,203093,0,0,1
250,99375,0,99375,99375,0,0,0
251,130543,0,130543,130543,0,0,1
252,221753,0,221753,221753,0,0,0
253,3748542,0,3748542,3748542,0,0,0
254,3232215,0,3232215,3232215,0,0,1
255,2728195,0,2728195,2728195,0,0,0
256,2224164,0,2224164,2224164,0,0,1
257,1718505,0,1718505,1718505,0,0,1
258,1214738,0,1214738,1214738,0,0,1
259,711338,0,711338,711338,0,0,0
260,207237,0,207237,207237,0,0,1
261,197248,0,197248,197248,0,0,1
262,128336,0,128336,128336,0,0,0
263,107756,0,107756,107756,0,0,0
264,109609,0,109609,109609,0,0,1
265,138044,0,138044,138044,0,0,0
266,87072,0,87072,87072,0,0,1
267,543555,0,543555,543555,0,0,1
268,57052,0,57052,57052,0,0,1
269,87094,0,87094,87094,0,0,0
270,793411,0,793411,793411,0,0,1
271,286866,0,286866,286866,0,0,1
272,1093039,0,1093039,1093039,0,0,0
273,586312,0,586312,586312,0,0,1
274,73561,0,73561,73561,0,0,1
275,102853,0,102853,102853,0,0,0
276,2023716,0,2023716,2023716,0,0,0
277,1514407,0,1514407,1514407,0,0,0
278,1010665,0,1010665,1010665,0,0,1
279,506952,0,506952,506952,0,0,0
280,121833,0,121833,121833,0,0,1
281,686458,0,686458,686458,0,0,1
282,178941,0,178941,178941,0,0,0
283,409962,0,409962,409962,0,0,0
284,71419,0,71419,71419,0,0,1
285,790517,0,790517,790517,0,0,1
286,283002,0,283002,283002,0,0,0
287,255250,0,255250,255250,0,0,0
288,197155,0,197155,197155,0,0,0
289,282522,0,282522,282522,0,0,1
290,847503,0,847503,847503,0,0,0
291,366938,0,366938,366938,0,0,0
292,935055,0,935055,935055,0,0,0
293,427053,0,427053,427053,0,0,1
294,387307,0,387307,387307,0,0,0
295,203661,0,203661,203661,0,0,1
296,910557,0,910557,910557,0,0,0
297,403941,0,403941,403941,0,0,1
298,76591,0,76591,76591,0,0,1
299,907931,0,907931,907931,0,0,1
300,401040,0,401040,401040,0,0,1
301,115179,0,115179,115179,0,0,1
302,114554,0,114554,114554,0,0,0
303,352399,0,352399,352399,0,0,1
304,56811,0,56811,56811,0,0,0
305,63285,0,63285,63285,0,0,0
306,136583,0,136583,136583,0,0,0
307,172879,0,172879,172879,0,0,0
308,142793,0,142793,142793,0,0,1
309,684612,0,684612,684612,0,0,1
310,177957,0,177957,177957,0,0,1
311,1082629,0,1082629,1082629,0,0,0
312,574543,0,574543,574543,0,0,1
313,69805,0,69805,69805,0,0,0
314,387535,0,387535,387535,0,0,1
315,81720,0,81720,81720,0,0,0
316,113778,0,113778,113778,0,0,0
317,160378,0,160378,160378,0,0,1
318,905502,0,905502,905502,0,0,0
319,398446,0,398446,398446,0,0,1
320,386371,0,386371,386371,0,0,1
321,738697,0,738697,738697,0,0,0
322,232239,0,232239,232239,0,0,0
323,1025076,0,1025076,1025076,0,0,1
324,518410,0,518410,518410,0,0,1
325,93483,0,93483,93483,0,0,1
326,237154,0,237154,237154,0,0,0
327,529649,0,529649,529649,0,0,0
328,80128,0,80128,80128,0,0,0
329,235008,0,235008,235008,0,0,1
330,155818,0,155818,155818,0,0,0
331,166023,0,166023,166023,0,0,1
332,284824,0,284824,284824,0,0,0
333,62543,0,62543,62543,0,0,1
334,522031,0,522031,522031,0,0,1
335,113385,0,113385,113385,0,0,0
336,1376858,0,1376858,1376858,0,0,0
337,869354,0,869354,869354,0,0,1
338,364793,0,364793,364793,0,0,1
339,1333188,0,1333188,1333188,0,0,0
340,826729,0,826729,826729,0,0,0
341,334510,0,334510,334510,0,0,1
342,66426,0,66426,66426,0,0,0
343,1723971,0,1723971,1723971,0,0,0
344,1216171,0,1216171,1216171,0,0,1
345,712387,0,712387,712387,0,0,1
346,200518,0,200518,200518,0,0,0
347,151879,0,151879,151879,0,0,0
348,1178014,0,1178014,1178014,0,0,1
349,669839,0,669839,669839,0,0,0
350,163902,0,163902,163902,0,0,0
351,1262382,0,1262382,1262382,0,0,0
352,750601,0,750601,750601,0,0,0
353,245878,0,245878,245878,0,0,1
354,601171,0,601171,601171,0,0,1
355,94287,0,94287,94287,0,0,1
356,66219,0,66219,66219,0,0,1
357,1903539,0,1903539,1903539,0,0,1
358,1397022,0,1397022,1397022,0,0,1
359,892857,0,892857,892857,0,0,1
360,387342,0,387342,387342,0,0,0
361,1084630,0,1084630,1084630,0,0,0
362,578151,0,578151,578151,0,0,1
363,73208,0,73208,73208,0,0,1
364,216726,0,216726,216726,0,0,1
365,97589,0,97589,97589,0,0,1
366,482949,0,482949,482949,0,0,0
367,59777,0,59777,59777,0,0,1
368,553454,0,553454,553454,0,0,0
369,57601,0,57601,57601,0,0,0
370,150059,0,150059,150059,0,0,0
371,886168,0,886168,886168,0,0,1
372,379884,0,379884,379884,0,0,1
373,61014,0,61014,61014,0,0,0
374,123984,0,123984,123984,0,0,0
375,158092,0,158092,158092,0,0,1
376,1098553,0,1098553,1098553,0,0,0
377,591646,0,591646,591646,0,0,1
378,85682,0,85682,85682,0,0,1
379,1922724,0,1922724,1922724,0,0,0
380,1416002,0,1416002,1416002,0,0,0
381,910838,0,910838,910838,0,0,0
382,404210,0,404210,404210,0,0,1
383,73998,0,73998,73998,0,0,1
384,269273,0,269273,269273,0,0,1
385,78021,0,78021,78021,0,0,0
386,171129,0,171129,171129,0,0,1
387,66957,0,66957,66957,0,0,1
388,189869,0,189869,189869,0,0,0
389,249172,0,249172,249172,0,0,0
390,290524,0,290524,290524,0,0,1
391,468529,0,468529,468529,0,0,0
392,195377,0,195377,195377,0,0,0
393,327126,0,327126,327126,0,0,1
394,1344605,0,1344605,1344605,0,0,1
395,837986,0,837986,837986,0,0,1
396,334078,0,334078,334078,0,0,0
397,128338,0,128338,128338,0,0,0
398,124506,0,124506,124506,0,0,1
399,1436984,0,1436984,1436984,0,0,0
400,929161,0,929161,929161,0,0,1
401,423632,0,423632,423632,0,0,0
402,1248496,0,1248496,1248496,0,0,0
403,741898,0,741898,741898,0,0,0
404,237618,0,237618,237618,0,0,0
405,668983,0,668983,668983,0,0,1
406,161979,0,161979,161979,0,0,0
407,379485,0,379485,379485,0,0,1
408,831167,0,831167,831167,0,0,1
409,324691,0,324691,324691,0,0,0
410,173132,0,173132,173132,0,0,1
411,314677,0,314677,314677,0,0,0
412,1254064,0,1254064,1254064,0,0,0
413,747391,0,747391,747391,0,0,1
414,242657,0,242657,242657,0,0,1
415,235543,0,235543,235543,0,0,0
416,847540,0,847540,847540,0,0,1
417,341206,0,341206,341206,0,0,0
418,2919082,0,2919082,2919082,0,0,0
419,2412270,0,2412270,2412270,0,0,0
420,1907823,0,1907823,1907823,0,0,1
421,1404342,0,1404342,1404342,0,0,1
422,900355,0,900355,900355,0,0,0
423,394501,0,394501,394501,0,0,1
424,206046,0,206046,206046,0,0,1
425,162853,0,162853,162853,0,0,1
426,118184,0,118184,118184,0,0,1
427,2668810,0,2668810,2668810,0,0,0
428,2161381,0,2161381,2161381,0,0,0
429,1657411,0,1657411,1657411,0,0,0
430,1151695,0,1151695,1151695,0,0,1
431,647694,0,647694,647694,0,0,0
432,144551,0,144551,144551,0,0,1
433,1273069,0,1273069,1273069,0,0,0
434,763740,0,763740,763740,0,0,1
435,259254,0,259254,259254,0,0,1
436,797245,0,797245,797245,0,0,1
437,290191,0,290191,290191,0,0,1
438,116371,0,116371,116371,0,0,1
439,1136072,0,1136072,1136072,0,0,0
440,628615,0,628615,628615,0,0,1
441,122300,0,122300,122300,0,0,1
442,1099093,0,1099093,1099093,0,0,1
443,591235,0,591235,591235,0,0,0
444,86271,0,86271,86271,0,0,0
445,404628,0,404628,404628,0,0,0
446,79820,0,79820,79820,0,0,0
447,314060,0,314060,314060,0,0,0
448,1507705,0,1507705,1507705,0,0,0
449,1000939,0,1000939,1000939,0,0,1
450,496052,0,496052,496052,0,0,0
451,89675,0,89675,89675,0,0,0
452,139767,0,139767,139767,0,0,1
453,1885934,0,1885934,1885934,0,0,1
454,1380034,0,1380034,1380034,0,0,1
455,875868,0,875868,875868,0,0,1
456,371718,0,371718,371718,0,0,0
457,1439589,0,1439589,1439589,0,0,0
458,930678,0,930678,930678,0,0,1
459,426690,0,426690,426690,0,0,1
460,138443,0,138443,138443,0,0,0
461,129569,0,129569,129569,0,0,1
462,533894,0,533894,533894,0,0,0
463,98574,0,98574,98574,0,0,1
464,486999,0,486999,486999,0,0,1
465,86045,0,86045,86045,0,0,1
466,176051,0,176051,176051,0,0,1
467,1908868,0,1908868,1908868,0,0,0
468,1400956,0,1400956,1400956,0,0,1
469,897316,0,897316,897316,0,0,0
470,393178,0,393178,393178,0,0,1
471,525597,0,525597,525597,0,0,0
472,124627,0,124627,124627,0,0,1
473,2023723,0,2023723,2023723,0,0,0
474,1515823,0,1515823,1515823,0,0,0
475,1010467,0,1010467,1010467,0,0,0
476,506956,0,506956,506956,0,0,1
477,112250,0,112250,112250,0,0,0
478,181403,0,181403,181403,0,0,1
479,168879,0,168879,168879,0,0,0
480,92579,0,92579,92579,0,0,0
481,1151260,0,1151260,1151260,0,0,0
482,644186,0,644186,644186,0,0,0
483,131801,0,131801,131801,0,0,1
484,657886,0,657886,657886,0,0,0
485,137718,0,137718,137718,0,0,0
486,1239796,0,1239796,1239796,0,0,0
487,732586,0,732586,732586,0,0,0
488,227132,0,227132,227132,0,0,0
489,923187,0,923187,923187,0,0,0
490,417058,0,417058,417058,0,0,1
491,74215,0,74215,74215,0,0,0
492,115124,0,115124,115124,0,0,1
493,97957,0,97957,97957,0,0,1
494,1245817,0,1245817,1245817,0,0,0
495,739288,0,739288,739288,0,0,1
496,235347,0,235347,235347,0,0,1
497,376760,0,376760,376760,0,0,1
498,411018,0,411018,411018,0,0,1
499,581566,0,581566,581566,0,0,0
500,90251,0,90251,90251,0,0,0
501,111776,0,111776,111776,0,0,0
502,61603,0,61603,61603,0,0,0
503,84349,0,84349,84349,0,0,1
504,97134,0,97134,97134,0,0,1
505,73133,0,73133,73133,0,0,0
506,87995,0,87995,87995,0,0,0
507,105079,0,105079,105079,0,0,1
508,2060117,0,2060117,2060117,0,0,0
509,1551796,0,1551796,1551796,0,0,1
510,1047785,0,1047785,1047785,0,0,0
511,544020,0,544020,544020,0,0,0
512,110446,0,110446,110446,0,0,1
513,764189,0,764189,764189,0,0,0
514,256493,0,256493,256493,0,0,0
515,880656,0,880656,880656,0,0,1
516,374415,0,374415,374415,0,0,1
517,206527,0,206527,206527,0,0,1
518,240701,0,240701,240701,0,0,1
519,104663,0,104663,104663,0,0,0
520,113683,0,113683,113683,0,0,1
521,106289,0,106289,106289,0,0,1
522,120556,0,120556,120556,0,0,1
523,82665,0,82665,82665,0,0,1
524,137747,0,137747,137747,0,0,0
525,1204900,0,1204900,1204900,0,0,1
526,698506,0,698506,698506,0,0,1
527,192648,0,192648,192648,0,0,0
528,2410789,0,2410789,2410789,0,0,0
529,1903900,0,1903900,1903900,0,0,1
530,1399131,0,1399131,1399131,0,0,0
531,892765,0,892765,892765,0,0,0
532,389051,0,389051,389051,0,0,1
533,118586,0,118586,118586,0,0,0
534,73133,0,73133,73133,0,0,1
535,400463,0,400463,400463,0,0,1
536,1211432,0,1211432,1211432,0,0,0
537,704024,0,704024,704024,0,0,0
538,198531,0,198531,198531,0,0,0
539,1688552,0,1688552,1688552,0,0,0
540,1181879,0,1181879,1181879,0,0,1
541,677191,0,677191,677191,0,0,1
542,171346,0,171346,171346,0,0,0
543,303976,0,303976,303976,0,0,1
544,120092,0,120092,120092,0,0,0
545,783726,0,783726,783726,0,0,1
546,276766,0,276766,276766,0,0,0
547,81637,0,81637,81637,0,0,0
548,102131,0,102131,102131,0,0,1
549,312352,0,312352,312352,0,0,0
550,96600,0,96600,96600,0,0,0
551,167402,0,167402,167402,0,0,1
552,122048,0,122048,122048,0,0,0
553,151401,0,151401,151401,0,0,1
554,102850,0,102850,102850,0,0,0
555,584031,0,584031,584031,0,0,0
556,76904,0,76904,76904,0,0,1
557,303004,0,303004,303004,0,0,0
558,308075,0,308075,308075,0,0,0
559,73772,0,73772,73772,0,0,0
560,92213,0,92213,92213,0,0,0
561,134139,0,134139,134139,0,0,0
562,821561,0,821561,821561,0,0,1
563,315168,0,315168,315168,0,0,0
564,1555690,0,1555690,1555690,0,0,0
565,1041980,0,1041980,1041980,0,0,0
566,537015,0,537015,537015,0,0,0
567,48551,0,48551,48551,0,0,1
568,306713,0,306713,306713,0,0,1
569,492040,0,492040,492040,0,0,0
570,77568,0,77568,77568,0,0,1
571,82876,0,82876,82876,0,0,1
572,911600,0,911600,911600,0,0,0
573,404274,0,404274,404274,0,0,0
574,67260,0,67260,67260,0,0,1
575,139819,0,139819,139819,0,0,0
576,1584216,0,1584216,1584216,0,0,0
577,1076541,0,1076541,1076541,0,0,0
578,573124,0,573124,573124,0,0,1
579,67806,0,67806,67806,0,0,0
580,223916,0,223916,223916,0,0,0
581,884777,0,884777,884777,0,0,0
582,375029,0,375029,375029,0,0,1
583,193580,0,193580,193580,0,0,1
584,1757996,0,1757996,1757996,0,0,0
585,1250971,0,1250971,1250971,0,0,0
586,747598,0,747598,747598,0,0,0
587,243459,0,243459,243459,0,0,0
588,164639,0,164639,164639,0,0,1
589,151322,0,151322,151322,0,0,1
590,383877,0,383877,383877,0,0,1
591,675305,0,675305,675305,0,0,0
592,167874,0,167874,167874,0,0,0
593,1102255,0,1102255,1102255,0,0,0
594,595202,0,595202,595202,0,0,0
595,91123,0,91123,91123,0,0,1
596,94297,0,94297,94297,0,0,1
597,145252,0,145252,145252,0,0,1
598,100473,0,100473,100473,0,0,0
599,99546,0,99546,99546,0,0,0
600,227362,0,227362,227362,0,0,1
601,154474,0,154474,154474,0,0,1
602,144007,0,144007,144007,0,0,1
603,164146,0,164146,164146,0,0,1
604,230644,0,230644,230644,0,0,1
605,642104,0,642104,642104,0,0,0
606,135414,0,135414,135414,0,0,0
607,2206159,0,2206159,2206159,0,0,0
608,1699813,0,1699813,1699813,0,0,0
609,1195728,0,1195728,1195728,0,0,0
610,689963,0,689963,689963,0,0,1
611,186121,0,186121,186121,0,0,1
612,58847,0,58847,58847,0,0,1
613,149617,0,149617,149617,0,0,1
614,76309,0,76309,76309,0,0,1
615,854522,0,854522,854522,0,0,0
616,109573,0,109573,109573,0,0,0
617,110200,0,110200,110200,0,0,1
618,96231,0,96231,96231,0,0,1
619,107086,0,107086,107086,0,0,1
620,177947,0,177947,177947,0,0,0
621,83724,0,83724,83724,0,0,0
622,2632867,0,2632867,2632867,0,0,1
623,2119408,0,2119408,2119408,0,0,1
624,1615460,0,1615460,1615460,0,0,1
625,1111049,0,1111049,1111049,0,0,0
626,605216,0,605216,605216,0,0,0
627,158864,0,158864,158864,0,0,0
628,262875,0,262875,262875,0,0,0
629,114453,0,114453,114453,0,0,1
630,1100843,0,1100843,1100843,0,0,0
631,593970,0,593970,593970,0,0,0
632,87824,0,87824,87824,0,0,1
633,1280570,0,1280570,1280570,0,0,1
634,774526,0,774526,774526,0,0,0
635,270338,0,270338,270338,0,0,1
636,187818,0,187818,187818,0,0,1
637,740775,0,740775,740775,0,0,0
638,234631,0,234631,234631,0,0,1
639,788922,0,788922,788922,0,0,0
640,282160,0,282160,282160,0,0,0
641,210645,0,210645,210645,0,0,1
642,92465,0,92465,92465,0,0,1
643,195244,0,195244,195244,0,0,1
644,76437,0,76437,76437,0,0,1
645,1396412,0,1396412,1396412,0,0,0
646,889043,0,889043,889043,0,0,1
647,384718,0,384718,384718,0,0,1
648,1151329,0,1151329,1151329,0,0,0
649,644969,0,644969,644969,0,0,1
650,140472,0,140472,140472,0,0,1
651,554581,0,554581,554581,0,0,1
652,48099,0,48099,48099,0,0,1
653,568582,0,568582,568582,0,0,0
654,77367,0,77367,77367,0,0,0
655,186717,0,186717,186717,0,0,1
656,759025,0,759025,759025,0,0,1
657,236710,0,236710,236710,0,0,0
658,290481,0,290481,290481,0,0,0
659,342690,0,342690,342690,0,0,0
660,58756,0,58756,58756,0,0,0
661,1552961,0,1552961,1552961,0,0,1
662,1045489,0,1045489,1045489,0,0,0
663,541427,0,541427,541427,0,0,1
664,92191,0,92191,92191,0,0,1
665,297347,0,297347,297347,0,0,0
666,447846,0,447846,447846,0,0,0
667,149201,0,149201,149201,0,0,1
668,114837,0,114837,114837,0,0,1
669,1098844,0,1098844,1098844,0,0,0
670,585793,0,585793,585793,0,0,1
671,93049,0,93049,93049,0,0,1
672,1142098,0,1142098,1142098,0,0,1
673,633992,0,633992,633992,0,0,0
674,128399,0,128399,128399,0,0,1
675,208753,0,208753,208753,0,0,0
676,1220985,0,1220985,1220985,0,0,1
677,714762,0,714762,714762,0,0,0
678,210698,0,210698,210698,0,0,1
679,206269,0,206269,206269,0,0,0
680,636079,0,636079,636079,0,0,1
681,129626,0,129626,129626,0,0,1
682,87719,0,87719,87719,0,0,0
683,212991,0,212991,212991,0,0,0
684,1703500,0,1703500,1703500,0,0,0
685,1196761,0,1196761,1196761,0,0,1
686,692282,0,692282,692282,0,0,0
687,186418,0,186418,186418,0,0,1
688,814702,0,814702,814702,0,0,1
689,305177,0,305177,305177,0,0,1
690,715589,0,715589,715589,0,0,1
691,201750,0,201750,201750,0,0,0
692,1200785,0,1200785,1200785,0,0,1
693,693999,0,693999,693999,0,0,0
694,188453,0,188453,188453,0,0,1
695,431121,0,431121,431121,0,0,0
696,89669,0,89669,89669,0,0,0
697,272421,0,272421,272421,0,0,1
698,422953,0,422953,422953,0,0,1
699,87317,0,87317,87317,0,0,1
700,1310647,0,1310647,1310647,0,0,1
701,795151,0,795151,795151,0,0,1
702,289368,0,289368,289368,0,0,0
703,1935746,0,1935746,1935746,0,0,1
704,1429239,0,1429239,1429239,0,0,0
705,924742,0,924742,924742,0,0,1
706,421299,0,421299,421299,0,0,0
707,673081,0,673081,673081,0,0,0
708,166120,0,166120,166120,0,0,1
709,122471,0,122471,122471,0,0,0
710,124303,0,124303,124303,0,0,0
711,1859500,0,1859500,1859500,0,0,1
712,1351595,0,1351595,1351595,0,0,1
713,848023,0,848023,848023,0,0,1
714,344714,0,344714,344714,0,0,0
715,1309029,0,1309029,1309029,0,0,0
716,802416,0,802416,802416,0,0,1
717,298128,0,298128,298128,0,0,1
718,415038,0,415038,415038,0,0,0
719,80474,0,80474,80474,0,0,1
720,1130988,0,1130988,1130988,0,0,0
721,622883,0,622883,622883,0,0,0
722,212590,0,212590,212590,0,0,0
723,192071,0,192071,192071,0,0,1
724,519520,0,519520,519520,0,0,1
725,92018,0,92018,92018,0,0,0
726,2239615,0,2239615,2239615,0,0,1
727,1730435,0,1730435,1730435,0,0,0
728,1224955,0,1224955,1224955,0,0,0
729,721297,0,721297,721297,0,0,1
730,217956,0,217956,217956,0,0,0
731,2338388,0,2338388,2338388,0,0,0
732,1831435,0,1831435,1831435,0,0,1
733,1327108,0,1327108,1327108,0,0,1
734,823301,0,823301,823301,0,0,0
735,335191,0,335191,335191,0,0,1
736,124991,0,124991,124991,0,0,1
737,632773,0,632773,632773,0,0,0
738,77036,0,77036,77036,0,0,1
739,569937,0,569937,569937,0,0,0
740,116944,0,116944,116944,0,0,1
741,664696,0,664696,664696,0,0,0
742,172093,0,172093,172093,0,0,0
743,353245,0,353245,353245,0,0,1
744,1067214,0,1067214,1067214,0,0,1
745,560888,0,560888,560888,0,0,0
746,50423,0,50423,50423,0,0,0
747,1118762,0,1118762,1118762,0,0,1
748,612386,0,612386,612386,0,0,0
749,108822,0,108822,108822,0,0,1
750,142579,0,142579,142579,0,0,1
751,751156,0,751156,751156,0,0,1
752,243065,0,243065,243065,0,0,1
753,444935,0,444935,444935,0,0,1
754,966180,0,966180,966180,0,0,1
755,458588,0,458588,458588,0,0,1
756,382781,0,382781,382781,0,0,0
757,694019,0,694019,694019,0,0,0
758,186975,0,186975,186975,0,0,1
759,660905,0,660905,660905,0,0,0
760,139301,0,139301,139301,0,0,0
761,431694,0,431694,431694,0,0,0
