round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,704359,711979,1790176292004003649,1790176292003652625,351104,0,0.936140,1,1
1,3,1283066,429885,1790176292005318576,1790176292005037526,296180,0,0.522171,1,1
2,1,421946,428456,1790176292005765602,1790176292005528840,284102,0,0.931165,1,1
3,1,389915,396675,1790176292006212377,1790176292005931984,305554,0,0.850104,1,1
4,1,385985,392635,1790176292006632633,1790176292006352689,309374,0,0.770985,1,1
5,3,1478359,458646,1790176343080007257,1790176343079778297,240570,0,0.518771,1,1
6,1,434455,445686,1790176343080485693,1790176343080267820,241864,0,0.966235,1,1
7,1,417795,433875,1790176343080936819,1790176343080704965,245874,0,0.815807,1,1
8,1,387875,398685,1790176343081364395,1790176343081143199,244776,0,0.978387,1,1
9,1,793747,825007,1790176349090904590,1790176349090707657,247804,0,0.827391,1,1
10,1,549952,563982,1790176349091532613,1790176349091260370,272333,0,0.975017,1,1
11,1,420859,437759,1790176349091979732,1790176349091744183,247819,0,0.805360,1,1
12,1,417319,432659,1790176349092423641,1790176349092187267,248354,0,0.810417,1,1
13,2,780607,396828,1790176349093228428,1790176349092990657,237861,0,0.549618,1,1
14,3,1172884,389368,1790176349094421012,1790176349094183561,237531,0,0.363998,1,1
15,1,379407,390668,1790176349094820630,1790176349094583656,271955,0,0.788197,1,1
16,2,752946,379958,1790176349095621737,1790176349095383475,238342,0,0.533593,1,1
17,1,371628,383328,1790176349096017825,1790176349095779940,237945,0,0.786001,1,1
18,1,367168,378478,1790176349096405173,1790176349096166505,238738,0,0.794957,1,1
19,1,362468,373288,1790176349096787521,1790176349096758977,240158,0,0.801879,1,1
20,1,363547,374767,1790176349097376023,1790176349097525557,242154,149534,0.671390,1,1
21,1,364798,375898,1790176349098145739,1790176349097908112,237687,0,0.835472,1,1
22,3,1116503,376698,1790176349099281592,1790176349099042747,238915,0,0.369595,1,1
23,2,747225,383437,1790176349100049078,1790176349099806326,242842,0,0.541192,1,1
24,1,363917,375568,1790176349100444616,1790176349100207221,237465,0,0.776517,1,1
25,1,377518,389528,1790176349100843015,1790176349100603916,239169,0,0.775089,1,1
26,2,715885,354257,1790176349101579430,1790176349101915008,242204,335578,0.559310,1,1
27,1,365207,376308,1790176349102535799,1790176349102296563,239306,0,0.831805,1,1
28,3,1114783,375778,1790176349103670303,1790176349103431028,239345,0,0.370657,1,1
29,3,1106653,375147,1790176349104798226,1790176349104560253,238043,0,0.433103,1,1
30,1,366637,378297,1790176349105186024,1790176349104946998,239086,0,0.783662,1,1
