count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567736360646519,432818,0.000000,0
1,1789567736361075834,94472,0.000000,0
2,1789567736361490418,91669,0.931000,1
3,1789567736361897813,90256,0.000000,0
4,1789567736362305088,92253,0.931000,1
5,1789567736362712312,90661,0.931000,1
6,1789567736363119407,88948,0.931000,1
7,1789567736363526181,105147,0.000000,0
8,1789567736363933156,88834,0.000000,0
9,1789567736364340231,72931,0.931000,1
10,1789567736364747405,71069,0.931000,1
11,1789567736365154140,72096,0.000000,0
12,1789567736365561334,73394,0.000000,0
13,1789567736365968209,71101,0.000000,0
14,1789567736366375344,70968,0.000000,0
15,1789567736366782058,72717,0.000000,0
16,1789567736367189043,70754,0.000000,0
17,1789567736367595917,72342,0.000000,0
18,1789567736368002792,73049,0.000000,0
19,1789567736368409457,72026,0.000000,0
20,1789567736368816131,73063,0.931000,1
21,1789567736369223636,70380,0.931000,1
22,1789567736369630571,71278,0.000000,0
23,1789567736370037555,71396,0.000000,0
24,1789567736370444290,70983,0.931000,1
25,1789567736370851254,75081,0.931000,1
26,1789567736371258829,70768,0.931000,1
27,1789567736371665544,70925,0.931000,1
28,1789567736372072658,72503,0.931000,1
29,1789567736372479803,70670,0.931000,1
30,1789567736372886587,73349,0.931000,1
31,1789567736373294012,70986,0.000000,0
32,1789567736373700897,74342,0.000000,0
33,1789567736374108021,71690,0.931000,1
34,1789567736374514916,71727,0.000000,0
35,1789567736374921911,78414,0.000000,0
36,1789567736375328745,72802,0.931000,1
37,1789567736375736280,70110,0.000000,0
38,1789567736376143254,84278,0.000000,0
39,1789567736376550299,71375,0.000000,0
40,1789567736376957764,73042,0.931000,1
41,1789567736377365068,72060,0.931000,1
42,1789567736377771843,74037,0.931000,1
43,1789567736378178777,71955,0.000000,0
44,1789567736378585412,70902,0.931000,1
45,1789567736378992277,71339,0.000000,0
46,1789567736379398921,70077,0.000000,0
47,1789567736379805606,70224,0.931000,1
48,1789567736380212831,72571,0.000000,0
49,1789567736380619605,70199,0.000000,0
50,1789567736381029340,72466,0.000000,0
51,1789567736381436824,72094,0.000000,0
52,1789567736381843789,73342,0.931000,1
53,1789567736382251034,71869,0.931000,1
54,1789567736382658028,75547,0.931000,1
55,1789567736383065053,72134,0.931000,1
56,1789567736383472027,70862,0.000000,0
57,1789567736383878742,69769,0.931000,1
58,1789567736384285927,71296,0.000000,0
59,1789567736384692511,71745,0.000000,0
60,1789567736385099356,70712,0.931000,1
61,1789567736385506490,71359,0.000000,0
62,1789567736385913275,72196,0.931000,1
63,1789567736386320420,80113,0.000000,0
64,1789567736386727804,71821,0.000000,0
65,1789567736387134919,71208,0.931000,1
66,1789567736387546124,71546,0.000000,0
67,1789567736387953018,71234,0.931000,1
68,1789567736388359763,71611,0.000000,0
69,1789567736388766907,70559,0.000000,0
70,1789567736389174142,79505,0.931000,1
71,1789567736389581507,71582,0.000000,0
72,1789567736389988731,70170,0.000000,0
73,1789567736390395746,69417,0.931000,1
74,1789567736390802590,78726,0.000000,0
75,1789567736391210015,70343,0.000000,0
76,1789567736391616910,73530,0.000000,0
77,1789567736392024264,72638,0.931000,1
78,1789567736392431239,71775,0.000000,0
79,1789567736392838163,75743,0.000000,0
80,1789567736393246028,70250,0.000000,0
81,1789567736393653013,73188,0.931000,1
82,1789567736394060187,71576,0.000000,0
83,1789567736394466882,70243,0.000000,0
