count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567731937064358,392304,0.000000,0
1,1789567731937476523,158436,0.931000,1
2,1789567731937894907,121536,0.000000,0
3,1789567731938305762,111755,0.931000,1
4,1789567731938712986,112055,0.000000,0
5,1789567731939120251,112393,0.000000,0
6,1789567731939526926,113081,0.931000,1
7,1789567731939934230,112421,0.931000,1
8,1789567731940341265,111239,0.000000,0
9,1789567731940747950,114898,0.931000,1
10,1789567731941154884,98128,0.931000,1
11,1789567731941562929,93347,0.931000,1
12,1789567731941970203,94516,0.000000,0
13,1789567731942376858,93054,0.000000,0
14,1789567731942783983,103762,0.931000,1
15,1789567731943191277,95452,0.000000,0
16,1789567731943598382,94690,0.931000,1
17,1789567731944005596,94900,0.931000,1
18,1789567731944412801,97279,0.000000,0
19,1789567731944819596,95337,0.000000,0
20,1789567731945227420,92807,0.000000,0
21,1789567731945634285,93895,0.000000,0
22,1789567731946041579,92674,0.931000,1
23,1789567731946448414,95393,0.931000,1
24,1789567731946854689,96621,0.931000,1
25,1789567731947262093,97811,0.931000,1
26,1789567731947669318,97010,0.000000,0
27,1789567731948076963,94638,0.000000,0
28,1789567731948484167,93828,0.000000,0
29,1789567731948890982,96416,0.000000,0
30,1789567731949298646,98375,0.931000,1
31,1789567731949705731,95304,0.000000,0
32,1789567731950112996,95353,0.931000,1
33,1789567731950523070,93882,0.931000,1
34,1789567731950930175,95531,0.931000,1
35,1789567731951337239,102490,0.931000,1
36,1789567731951744164,94488,0.000000,0
37,1789567731952151359,93457,0.000000,0
38,1789567731952558173,98376,0.000000,0
39,1789567731952965388,93614,0.000000,0
40,1789567731953373012,92365,0.931000,1
41,1789567731953780077,96653,0.000000,0
42,1789567731954187242,93281,0.931000,1
43,1789567731954594366,93061,0.000000,0
44,1789567731955001651,96499,0.931000,1
45,1789567731955408376,94727,0.931000,1
46,1789567731955815090,96827,0.000000,0
47,1789567731956222045,93626,0.000000,0
48,1789567731956628879,94075,0.931000,1
49,1789567731957035984,99484,0.000000,0
50,1789567731957443339,92762,0.931000,1
51,1789567731957850413,93482,0.000000,0
52,1789567731958260448,93940,0.000000,0
53,1789567731958667832,94989,0.000000,0
54,1789567731959075127,94968,0.000000,0
55,1789567731959482122,94557,0.931000,1
56,1789567731959888866,95316,0.000000,0
57,1789567731960296281,95695,0.000000,0
58,1789567731960703485,94724,0.931000,1
59,1789567731961110630,93312,0.000000,0
60,1789567731961520945,94691,0.000000,0
61,1789567731961928209,94040,0.000000,0
62,1789567731962334964,92069,0.000000,0
63,1789567731962741648,92579,0.000000,0
64,1789567731963148623,94927,0.931000,1
65,1789567731963555768,94645,0.931000,1
66,1789567731963963012,101025,0.000000,0
67,1789567731964371027,94333,0.000000,0
68,1789567731964777932,95441,0.000000,0
69,1789567731965184846,95092,0.000000,0
70,1789567731965592061,95400,0.000000,0
71,1789567731965999175,95199,0.931000,1
72,1789567731966405910,92958,0.000000,0
73,1789567731966812825,95646,0.000000,0
74,1789567731967219919,94106,0.931000,1
75,1789567731967626804,94484,0.000000,0
76,1789567731968033718,94383,0.000000,0
77,1789567731968440863,93823,0.931000,1
78,1789567731968847548,96011,0.000000,0
79,1789567731969254822,93730,0.000000,0
80,1789567731969661777,96289,0.000000,0
81,1789567731970068902,94207,0.931000,1
82,1789567731970475686,98466,0.931000,1
83,1789567731970882391,93885,0.931000,1
84,1789567731971289505,92035,0.931000,1
85,1789567731971696190,92783,0.000000,0
86,1789567731972103215,93602,0.000000,0
87,1789567731972510259,96161,0.000000,0
88,1789567731972921044,95389,0.000000,0
89,1789567731973328508,94369,0.931000,1
90,1789567731973735263,95207,0.931000,1
91,1789567731974142398,93686,0.931000,1
92,1789567731974549302,94466,0.000000,0
93,1789567731974956687,95784,0.000000,0
94,1789567731975363881,96353,0.000000,0
95,1789567731975770446,92852,0.931000,1
96,1789567731976177591,94320,0.000000,0
97,1789567731976584495,93200,0.000000,0
98,1789567731976991590,95258,0.000000,0
99,1789567731977398805,94697,0.000000,0
100,1789567731977805769,95877,0.000000,0
101,1789567731978212934,95025,0.000000,0
102,1789567731978622008,96214,0.931000,1
103,1789567731979029313,94053,0.931000,1
104,1789567731979435998,93091,0.000000,0
105,1789567731979842802,97800,0.931000,1
106,1789567731980250277,93740,0.000000,0
107,1789567731980657041,95249,0.931000,1
108,1789567731981064046,95387,0.931000,1
109,1789567731981471681,94356,0.000000,0
110,1789567731981878465,95365,0.931000,1
111,1789567731982285450,94083,0.931000,1
112,1789567731982692374,96383,0.931000,1
113,1789567731983099359,94312,0.000000,0
114,1789567731983506024,96191,0.931000,1
115,1789567731983912918,96690,0.931000,1
116,1789567731984319893,92108,0.000000,0
117,1789567731984726718,93067,0.000000,0
118,1789567731985133912,93816,0.931000,1
119,1789567731985541177,93314,0.000000,0
120,1789567731985948251,93444,0.000000,0
121,1789567731986355006,94273,0.000000,0
122,1789567731986761821,97291,0.000000,0
123,1789567731987169125,93661,0.931000,1
124,1789567731987576110,95499,0.931000,1
125,1789567731987983234,95188,0.000000,0
126,1789567731988390119,92557,0.000000,0
127,1789567731988801444,94545,0.931000,1
128,1789567731989209128,93345,0.000000,0
129,1789567731989616233,97704,0.000000,0
130,1789567731990023347,97023,0.931000,1
131,1789567731990430052,93191,0.931000,1
132,1789567731990836657,95270,0.931000,1
133,1789567731991243561,94789,0.931000,1
134,1789567731991650196,95848,0.000000,0
135,1789567731992057281,93916,0.931000,1
136,1789567731992464245,92866,0.931000,1
137,1789567731992870860,97745,0.000000,0
138,1789567731993278244,93014,0.000000,0
139,1789567731993685179,93332,0.000000,0
140,1789567731994092424,93401,0.931000,1
141,1789567731994499198,93090,0.931000,1
142,1789567731994906373,95168,0.000000,0
143,1789567731995314107,94139,0.931000,1
144,1789567731995720972,94637,0.000000,0
145,1789567731996128137,93635,0.931000,1
146,1789567731996535181,94495,0.000000,0
147,1789567731996942226,94823,0.931000,1
148,1789567731997350021,98831,0.931000,1
149,1789567731997756865,93971,0.000000,0
150,1789567731998163990,97930,0.000000,0
151,1789567731998570694,93600,0.931000,1
152,1789567731998977929,94788,0.000000,0
153,1789567731999387154,95056,0.000000,0
154,1789567731999794328,94616,0.931000,1
