count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567731937064358,510111,0.000000,0
1,1789567731937476523,323129,0.931000,1
2,1789567731937894907,286111,0.000000,0
3,1789567731938305762,280623,0.931000,1
4,1789567731938712986,286265,0.000000,0
5,1789567731939120251,281957,0.000000,0
6,1789567731939526926,282938,0.931000,1
7,1789567731939934230,280651,0.931000,1
8,1789567731940341265,281002,0.000000,0
9,1789567731940747950,281494,0.931000,1
10,1789567731941154884,270376,0.931000,1
11,1789567731941562929,267568,0.931000,1
12,1789567731941970203,267270,0.000000,0
13,1789567731942376858,263822,0.000000,0
14,1789567731942783983,264163,0.931000,1
15,1789567731943191277,262556,0.000000,0
16,1789567731943598382,265057,0.931000,1
17,1789567731944005596,263560,0.931000,1
18,1789567731944412801,263901,0.000000,0
19,1789567731944819596,262453,0.000000,0
20,1789567731945227420,264245,0.000000,0
21,1789567731945634285,260967,0.000000,0
22,1789567731946041579,264249,0.931000,1
23,1789567731946448414,268131,0.931000,1
24,1789567731946854689,265592,0.931000,1
25,1789567731947262093,265545,0.931000,1
26,1789567731947669318,268776,0.000000,0
27,1789567731948076963,266088,0.000000,0
28,1789567731948484167,266050,0.000000,0
29,1789567731948890982,265142,0.000000,0
30,1789567731949298646,267354,0.931000,1
31,1789567731949705731,267436,0.000000,0
32,1789567731950112996,261567,0.931000,1
33,1789567731950523070,265610,0.931000,1
34,1789567731950930175,265201,0.931000,1
35,1789567731951337239,266684,0.931000,1
36,1789567731951744164,263865,0.000000,0
37,1789567731952151359,262867,0.000000,0
38,1789567731952558173,268089,0.000000,0
39,1789567731952965388,262851,0.000000,0
40,1789567731953373012,265393,0.931000,1
41,1789567731953780077,261835,0.000000,0
42,1789567731954187242,261176,0.931000,1
43,1789567731954594366,268339,0.000000,0
44,1789567731955001651,264300,0.931000,1
45,1789567731955408376,263182,0.931000,1
46,1789567731955815090,263074,0.000000,0
47,1789567731956222045,264056,0.000000,0
48,1789567731956628879,264648,0.931000,1
49,1789567731957035984,263870,0.000000,0
50,1789567731957443339,262581,0.931000,1
51,1789567731957850413,265534,0.000000,0
52,1789567731958260448,263975,0.000000,0
53,1789567731958667832,266248,0.000000,0
54,1789567731959075127,263179,0.000000,0
55,1789567731959482122,262381,0.931000,1
56,1789567731959888866,264363,0.000000,0
57,1789567731960296281,262855,0.000000,0
58,1789567731960703485,264637,0.931000,1
59,1789567731961110630,262789,0.000000,0
60,1789567731961520945,262600,0.000000,0
61,1789567731961928209,261043,0.000000,0
62,1789567731962334964,262874,0.000000,0
63,1789567731962741648,261777,0.000000,0
64,1789567731963148623,263868,0.931000,1
65,1789567731963555768,263190,0.931000,1
66,1789567731963963012,268363,0.000000,0
67,1789567731964371027,265654,0.000000,0
68,1789567731964777932,260795,0.000000,0
69,1789567731965184846,261128,0.000000,0
70,1789567731965592061,260859,0.000000,0
71,1789567731965999175,262392,0.931000,1
72,1789567731966405910,265794,0.000000,0
73,1789567731966812825,262245,0.000000,0
74,1789567731967219919,262707,0.931000,1
75,1789567731967626804,263009,0.000000,0
76,1789567731968033718,270172,0.000000,0
77,1789567731968440863,261543,0.931000,1
78,1789567731968847548,262224,0.000000,0
79,1789567731969254822,262547,0.000000,0
80,1789567731969661777,264399,0.000000,0
81,1789567731970068902,265220,0.931000,1
82,1789567731970475686,262362,0.931000,1
83,1789567731970882391,267144,0.931000,1
84,1789567731971289505,262286,0.931000,1
85,1789567731971696190,260998,0.000000,0
86,1789567731972103215,261169,0.000000,0
87,1789567731972510259,263612,0.000000,0
88,1789567731972921044,262874,0.000000,0
89,1789567731973328508,263616,0.931000,1
90,1789567731973735263,263808,0.931000,1
91,1789567731974142398,262639,0.931000,1
92,1789567731974549302,263142,0.000000,0
93,1789567731974956687,264283,0.000000,0
94,1789567731975363881,266206,0.000000,0
95,1789567731975770446,260087,0.931000,1
96,1789567731976177591,261069,0.000000,0
97,1789567731976584495,260211,0.000000,0
98,1789567731976991590,264243,0.000000,0
99,1789567731977398805,266414,0.000000,0
100,1789567731977805769,263467,0.000000,0
101,1789567731978212934,263828,0.000000,0
102,1789567731978622008,264051,0.931000,1
103,1789567731979029313,265822,0.931000,1
104,1789567731979435998,262754,0.000000,0
105,1789567731979842802,264386,0.931000,1
106,1789567731980250277,262478,0.000000,0
107,1789567731980657041,264310,0.931000,1
108,1789567731981064046,264022,0.931000,1
109,1789567731981471681,266243,0.000000,0
