count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567760081390489,495725,0.000000,0
1,1789567760081812033,150069,0.000000,0
2,1789567760082222258,163759,0.931000,1
3,1789567760082629552,161529,0.931000,1
4,1789567760083036537,156388,0.000000,0
5,1789567760083443942,149208,0.000000,0
6,1789567760083850616,157459,0.931000,1
7,1789567760084257561,148369,0.931000,1
8,1789567760084664956,136478,0.000000,0
9,1789567760085071730,134329,0.000000,0
10,1789567760085479755,130608,0.000000,0
11,1789567760085886739,132048,0.000000,0
12,1789567760086293694,131788,0.000000,0
13,1789567760086700629,130977,0.000000,0
14,1789567760087107753,131898,0.000000,0
15,1789567760087514678,130978,0.931000,1
16,1789567760087921592,131498,0.000000,0
17,1789567760088328697,130458,0.000000,0
18,1789567760088735402,130947,0.000000,0
19,1789567760089142406,131447,0.931000,1
20,1789567760089549691,129727,0.000000,0
21,1789567760089956616,130607,0.931000,1
22,1789567760090364120,131607,0.931000,1
23,1789567760090771235,124647,0.000000,0
24,1789567760091178619,133547,0.931000,1
25,1789567760091585774,130997,0.000000,0
26,1789567760091992709,134136,0.000000,0
27,1789567760092400013,132096,0.931000,1
28,1789567760092806908,130716,0.000000,0
29,1789567760093214342,131917,0.000000,0
30,1789567760093621867,133206,0.000000,0
31,1789567760094028992,132466,0.931000,1
32,1789567760094436516,135246,0.931000,1
33,1789567760094844031,131126,0.000000,0
34,1789567760095251295,142526,0.931000,1
35,1789567760095658400,135145,0.000000,0
36,1789567760096065485,132055,0.931000,1
37,1789567760096472769,130986,0.931000,1
38,1789567760096879954,136415,0.931000,1
39,1789567760097287509,130584,0.931000,1
40,1789567760097694683,131315,0.000000,0
41,1789567760098102078,130374,0.000000,0
42,1789567760098509142,129624,0.000000,0
43,1789567760098916227,134535,0.000000,0
44,1789567760099323672,131024,0.931000,1
45,1789567760099730656,132004,0.931000,1
46,1789567760100137651,130344,0.000000,0
47,1789567760100544645,132084,0.000000,0
48,1789567760100955290,132594,0.931000,1
49,1789567760101363715,130713,0.000000,0
50,1789567760101770969,130253,0.931000,1
51,1789567760102181114,131154,0.931000,1
52,1789567760102588298,130454,0.000000,0
53,1789567760102995393,134723,0.000000,0
54,1789567760103402688,133653,0.000000,0
55,1789567760103809802,132993,0.931000,1
56,1789567760104217347,132412,0.000000,0
57,1789567760104624121,131363,0.000000,0
58,1789567760105030916,135963,0.000000,0
59,1789567760105438501,131242,0.000000,0
60,1789567760105845385,135492,0.000000,0
61,1789567760106252550,132822,0.000000,0
62,1789567760106659745,134861,0.000000,0
63,1789567760107066489,133711,0.000000,0
64,1789567760107473484,143741,0.000000,0
65,1789567760107880458,135662,0.931000,1
66,1789567760108287663,131462,0.000000,0
67,1789567760108694598,129261,0.000000,0
68,1789567760109101582,131011,0.931000,1
69,1789567760109508857,130781,0.000000,0
70,1789567760109915921,134561,0.931000,1
71,1789567760110323516,131710,0.931000,1
72,1789567760110730491,131590,0.000000,0
73,1789567760111137655,131661,0.000000,0
74,1789567760111544560,132371,0.931000,1
75,1789567760111951394,133631,0.931000,1
76,1789567760112358509,130600,0.931000,1
77,1789567760112765704,130800,0.000000,0
78,1789567760113173348,131640,0.000000,0
79,1789567760113580823,131629,0.931000,1
80,1789567760113987758,132079,0.000000,0
81,1789567760114395352,131480,0.000000,0
82,1789567760114802167,132889,0.931000,1
83,1789567760115209491,132349,0.931000,1
84,1789567760115616256,131899,0.000000,0
85,1789567760116023341,134458,0.000000,0
86,1789567760116430865,132888,0.000000,0
87,1789567760116838030,131428,0.000000,0
88,1789567760117245494,136379,0.931000,1
89,1789567760117652359,130938,0.000000,0
90,1789567760118059214,132168,0.000000,0
91,1789567760118466348,131308,0.931000,1
92,1789567760118873173,134587,0.000000,0
93,1789567760119280748,131337,0.000000,0
94,1789567760119687542,132557,0.000000,0
95,1789567760120094777,131587,0.000000,0
96,1789567760120501511,137548,0.000000,0
97,1789567760120908276,141747,0.000000,0
98,1789567760121315731,131187,0.000000,0
99,1789567760121722465,131487,0.000000,0
100,1789567760122129770,131226,0.000000,0
101,1789567760122538354,130657,0.000000,0
102,1789567760122945529,132277,0.000000,0
103,1789567760123353084,131836,0.931000,1
104,1789567760123760218,132517,0.000000,0
105,1789567760124167093,131416,0.931000,1
106,1789567760124573827,131476,0.000000,0
107,1789567760124980452,134616,0.931000,1
108,1789567760125388557,130155,0.000000,0
109,1789567760125795611,130685,0.000000,0
110,1789567760126202906,132286,0.000000,0
111,1789567760126609981,130115,0.000000,0
112,1789567760127016735,132195,0.000000,0
113,1789567760127423950,130875,0.931000,1
114,1789567760127830844,131575,0.000000,0
115,1789567760128238329,132334,0.000000,0
116,1789567760128645054,134684,0.000000,0
117,1789567760129051908,134335,0.000000,0
118,1789567760129459213,132254,0.931000,1
119,1789567760129866217,130835,0.000000,0
120,1789567760130273092,132514,0.000000,0
121,1789567760130679947,131024,0.931000,1
122,1789567760131086981,132574,0.000000,0
123,1789567760131494166,130763,0.931000,1
124,1789567760131900961,134184,0.931000,1
125,1789567760132308075,131684,0.931000,1
126,1789567760132715090,131753,0.000000,0
127,1789567760133122174,131694,0.000000,0
128,1789567760133529379,132053,0.931000,1
129,1789567760133936364,131902,0.000000,0
130,1789567760134343568,144262,0.000000,0
131,1789567760134750503,129932,0.000000,0
132,1789567760135157357,130213,0.000000,0
133,1789567760135564322,129862,0.931000,1
134,1789567760135971207,132802,0.000000,0
135,1789567760136378281,130762,0.931000,1
136,1789567760136785346,130041,0.931000,1
137,1789567760137192440,132622,0.000000,0
138,1789567760137599795,132181,0.000000,0
139,1789567760138006550,132561,0.000000,0
140,1789567760138413484,131092,0.931000,1
141,1789567760138820139,132041,0.931000,1
142,1789567760139227054,131660,0.931000,1
143,1789567760139633728,134181,0.000000,0
144,1789567760140040483,130820,0.000000,0
145,1789567760140447527,130041,0.931000,1
146,1789567760140854312,131420,0.000000,0
147,1789567760141261807,132400,0.931000,1
148,1789567760141668751,133791,0.931000,1
149,1789567760142080396,131370,0.931000,1
150,1789567760142487360,132110,0.000000,0
151,1789567760142894215,133810,0.931000,1
152,1789567760143302810,130809,0.931000,1
153,1789567760143709624,130659,0.000000,0
154,1789567760144116479,131310,0.931000,1
155,1789567760144523683,129790,0.000000,0
156,1789567760144930418,131539,0.931000,1
157,1789567760145337933,129809,0.000000,0
158,1789567760145745117,129539,0.931000,1
159,1789567760146152052,130738,0.000000,0
160,1789567760146558707,131378,0.931000,1
161,1789567760146965511,134469,0.000000,0
162,1789567760147372686,130938,0.931000,1
163,1789567760147779410,140329,0.000000,0
164,1789567760148186305,131918,0.000000,0
165,1789567760148593260,129717,0.000000,0
166,1789567760148999984,132838,0.931000,1
167,1789567760149407319,129257,0.931000,1
168,1789567760149814323,130238,0.000000,0
169,1789567760150221388,131868,0.000000,0
170,1789567760150628103,132017,0.000000,0
171,1789567760151035117,136098,0.000000,0
172,1789567760151442242,129517,0.931000,1
173,1789567760151849077,131066,0.000000,0
174,1789567760152255951,132867,0.931000,1
175,1789567760152662616,132316,0.000000,0
176,1789567760153069440,131337,0.000000,0
177,1789567760153476985,130307,0.000000,0
178,1789567760153883980,131616,0.931000,1
179,1789567760154291054,132206,0.000000,0
180,1789567760154698059,130756,0.931000,1
181,1789567760155104993,131316,0.931000,1
182,1789567760155511848,133425,0.000000,0
183,1789567760155918703,131666,0.931000,1
184,1789567760156325487,131696,0.931000,1
185,1789567760156732412,129445,0.000000,0
186,1789567760157139547,130715,0.931000,1
187,1789567760157546551,129195,0.000000,0
188,1789567760157953226,131314,0.000000,0
189,1789567760158360650,130075,0.000000,0
190,1789567760158767335,131544,0.931000,1
191,1789567760159174180,133264,0.931000,1
192,1789567760159580964,131205,0.000000,0
193,1789567760159987619,131654,0.931000,1
194,1789567760160394523,130314,0.931000,1
195,1789567760160801348,132234,0.000000,0
196,1789567760161208973,143493,0.000000,0
197,1789567760161615627,130153,0.000000,0
198,1789567760162022692,132054,0.931000,1
199,1789567760162429777,134003,0.000000,0
200,1789567760162836611,130974,0.000000,0
201,1789567760163243516,131723,0.000000,0
202,1789567760163650110,132103,0.000000,0
203,1789567760164058865,133192,0.931000,1
204,1789567760164466260,131352,0.931000,1
205,1789567760164873294,139453,0.000000,0
206,1789567760165280899,132002,0.000000,0
207,1789567760165687603,130183,0.931000,1
208,1789567760166094858,129902,0.000000,0
209,1789567760166501703,129781,0.931000,1
210,1789567760166908937,133862,0.000000,0
211,1789567760167315792,129401,0.000000,0
212,1789567760167722467,130231,0.931000,1
213,1789567760168129441,132112,0.000000,0
214,1789567760168536096,132381,0.931000,1
215,1789567760168942680,133282,0.000000,0
216,1789567760169350195,130621,0.931000,1
217,1789567760169757400,129360,0.000000,0
218,1789567760170164404,130011,0.931000,1
219,1789567760170571239,129590,0.000000,0
220,1789567760170978153,131811,0.000000,0
221,1789567760171385318,129951,0.000000,0
222,1789567760171791963,129560,0.931000,1
223,1789567760172199127,131660,0.000000,0
224,1789567760172606182,130470,0.000000,0
225,1789567760173012866,131510,0.931000,1
226,1789567760173420251,130689,0.931000,1
227,1789567760173826946,133909,0.000000,0
228,1789567760174233830,131410,0.931000,1
229,1789567760174640515,140149,0.000000,0
230,1789567760175049130,133929,0.000000,0
231,1789567760175457234,133969,0.931000,1
232,1789567760175864029,131128,0.931000,1
233,1789567760176271163,131659,0.000000,0
234,1789567760176678358,131298,0.000000,0
235,1789567760177085433,131528,0.000000,0
236,1789567760177493267,130699,0.000000,0
237,1789567760177900052,131848,0.000000,0
238,1789567760178307296,130778,0.000000,0
239,1789567760178714111,129588,0.931000,1
