sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780658857525175833,1780658864322891210,1780658864322982671,1780658857525678723,6797715377,-6797303948,-6797509662,205714,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
2,1780658857525689702,1780658864323407881,1780658864323511831,1780658857526214962,6797718179,-6797296869,-6797507524,210655,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
3,1780658857526225162,1780658864323982991,1780658864324080721,1780658857526757591,6797757829,-6797323130,-6797540479,217349,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
4,1780658857526768501,1780658864324361211,1780658864324421142,1780658857527071205,6797592710,-6797349937,-6797471323,121386,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
5,1780658857527081825,1780658864324662482,1780658864324666692,1780658857527292581,6797580657,-6797374111,-6797477384,103273,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
6,1780658857527302830,1780658864324874312,1780658864324880132,1780658857527503417,6797571482,-6797376715,-6797474098,97383,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
7,1780658857527513447,1780658864325043282,1780658864325088342,1780658857527714013,6797529835,-6797374329,-6797452082,77753,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
8,1780658857527724873,1780658864325316842,1780658864325336242,1780658857527957198,6797591969,-6797379044,-6797485506,106462,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
9,1780658857527967178,1780658864325552722,1780658864325569412,1780658857528189024,6797585544,-6797380388,-6797482966,102578,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
10,1780658857528198904,1780658864325770412,1780658864325787772,1780658857528408099,6797571508,-6797379673,-6797475590,95917,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
11,1780658857528417729,1780658864325988533,1780658864326005143,1780658857528612315,6797570804,-6797392828,-6797481816,88988,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
12,1780658857528623115,1780658864326131193,1780658864326149513,1780658857528756922,6797508078,-6797392591,-6797450334,57743,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
13,1780658857528766982,1780658864326357963,1780658864326374303,1780658857528977998,6797590981,-6797396305,-6797493643,97338,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
14,1780658857528987938,1780658864326574453,1780658864326591183,1780658857529194124,6797586515,-6797397059,-6797491787,94728,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
15,1780658857529203884,1780658864326773853,1780658864326790553,1780658857529396120,6797569969,-6797394433,-6797482201,87768,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
16,1780658857529405950,1780658864326974183,1780658864326991223,1780658857529597956,6797568233,-6797393267,-6797480750,87483,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
17,1780658857529608595,1780658864327115133,1780658864327131593,1780658857529735893,6797506538,-6797395700,-6797451119,55419,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6797482244,-6797480258,-6797484068,-6797482244,14756.282830,6674,86708,84838,54068,88628,97303,86708,0,ok
